dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
197,500:5:1:25#L112,L3b,0.20000000000000007,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.25,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.30000000000000004,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.3500000000000001,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.4,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.45000000000000007,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.5,32,True,0,0.028958360374741397,0.028958360374741397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L0,,32,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
161,500:10:2:5#L65,L1,,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,1.0,32,True,0,0.12839257324223297,0.12839257324223297,"[0.8125, 0.0, 0.125, 0.0625, 0.0]"
161,500:10:2:5#L65,L2,1.4142135623730951,32,True,0,0.13095102150083854,0.13095102150083854,"[0.59375, 0.0, 0.25, 0.15625, 0.0]"
161,500:10:2:5#L65,L2,2.0,32,True,0,0.13280164229103164,0.13280164229103164,"[0.40625, 0.0, 0.40625, 0.1875, 0.0]"
161,500:10:2:5#L65,L2,2.82842712474619,32,True,0,0.13413145471522395,0.13413145471522395,"[0.34375, 0.0, 0.5625, 0.09375, 0.0]"
161,500:10:2:5#L65,L2,4.0,32,True,0,0.13508255435232552,0.13508255435232552,"[0.25, 0.0, 0.75, 0.0, 0.0]"
161,500:10:2:5#L65,L2,5.656854249492381,32,True,0,0.13576053349668238,0.13576053349668238,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,7.999999999999999,32,True,0,0.13624268365542755,0.13624268365542755,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,11.31370849898476,32,True,0,0.13658499619104036,0.13658499619104036,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,16.0,32,True,0,0.13682774086386118,0.13682774086386118,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,22.627416997969522,32,True,0,0.13699973480967315,0.13699973480967315,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,32.00000000000001,32,True,0,0.13712152700712468,0.13712152700712468,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,45.25483399593905,32,True,0,0.13720773427273714,0.13720773427273714,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,64.0,32,True,0,0.13726873564607445,0.13726873564607445,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.0,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.1,32,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.2,32,True,0,0.0,0.0,"[0.0, 0.0, 0.9375, 0.0625, 0.0]"
161,500:10:2:5#L65,L3a,0.3,32,True,0,0.0,0.0,"[0.0, 0.0, 0.5625, 0.4375, 0.0]"
161,500:10:2:5#L65,L3a,0.4,32,True,0,0.0,0.0,"[0.0, 0.0625, 0.21875, 0.71875, 0.0]"
161,500:10:2:5#L65,L3a,0.5,32,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.6,32,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.7,32,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.8,32,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.9,32,True,0,0.0,0.0,"[0.0, 0.25, 0.0, 0.75, 0.0]"
161,500:10:2:5#L65,L3b,-0.5,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.45,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.4,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.35,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.3,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.25,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.19999999999999996,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.14999999999999997,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.09999999999999998,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.04999999999999999,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.0,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.050000000000000044,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.10000000000000009,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.15000000000000002,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.20000000000000007,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.25,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.30000000000000004,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.3500000000000001,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.4,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.45000000000000007,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.5,32,True,0,0.1374161551152907,0.1374161551152907,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L0,,32,True,0,-0.05889828805899859,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0]"
177,500:20:2:15#L2,L1,,32,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
