dataset_index,kernel_group,O_h,r_pred_transfer,r_observed
120,223:5:5:20#L105,-0.28546403540911675,0.8917023999999996,0.9450672659117906
197,500:5:1:25#L112,-0.764894855962961,0.9907804444444439,1.0016737865586265
161,500:10:2:5#L65,-0.8455662069224107,1.1146279999999995,0.9420634467081116
177,500:20:2:15#L2,-0.7459279612776918,0.9907804444444439,1.0016737865586265
148,1000:40:2:25#L89,-0.7488032847818605,0.9907804444444439,1.97516804781692
181,1000:40:4:15#L56,-0.5228971307491125,0.8917023999999996,1.863547485933348
164,4000:10:3:20#L70,-0.5176701711034997,0.8917023999999996,0.9450672659117906
