"session_id","measurement_id","sample_id","roi_within_measurement","theta_session_deg","center_x_um","center_y_um","manual_width_um","manual_height_um","status"
"zro2_120_formal","75","75","single","-0.7000000000025182","-1.7142615606131733","17.674078536152507","208.19985818372396","209.84246061515384","PASS"
"zro2_120_formal","76","76","single","-0.7000000000025182","-4.653821231304861","12.371137476666105","205.73595453657936","208.19985818372405","PASS"
"zro2_120_formal","77","77","single","-0.7000000000025182","3.7538541287511826","11.447050719146045","210.25311122301127","210.66376183086874","PASS"
"zro2_120_formal","78","78","single","-0.7000000000025182","-10.542590719170736","17.78194229076548","207.78920757586656","206.55725575229428","PASS"
"zro2_120_formal","79","79","single","-0.7000000000025182","-11.609275971882271","14.509524900908339","198.34424359514531","204.9146533208645","PASS"
"zro2_120_formal","80","80","single","-0.7000000000025182","-12.232731291405798","13.90112033784242","204.50400271300697","210.2531112230113","PASS"
"zro2_120_formal","81","81","single","-0.7000000000025182","-18.341861516160876","18.082573728761968","206.96790636015163","210.25311122301127","PASS"
"zro2_120_formal","82","82","single","-0.7000000000025182","-18.409589920220174","12.539204257109546","209.4318100072963","210.6637618308687","PASS"
"zro2_120_formal","83","83","single","-0.7000000000025182","-3.9852136424084987","16.675121687500283","207.78920757586656","210.25311122301127","PASS"
"zro2_120_formal","84","84","single","-0.7000000000025182","-43.883078250192725","11.618393341310933","209.4318100072963","212.3063642622985","PASS"
"zro2_120_formal","85","85","single","-0.7000000000025182","2.2640066181284677","7.153100345950281","207.3785569680091","207.78920757586658","PASS"
"zro2_120_formal","86","86","single","-0.7000000000025182","6.458002306096074","14.288780472863209","209.8424606151538","205.73595453657938","PASS"
"zro2_120_formal","87","87","single","-0.7000000000025182","-14.04829483412098","-0.2452006366591833","198.75489420300283","207.37855696800915","PASS"
"zro2_120_formal","88","88","single","-0.7000000000025182","-12.320052447077384","10.447575597542476","206.57729941291592","204.6223091976517","PASS"
"zro2_120_formal","89","89","single","-0.7000000000025182","-32.7039099998884","2.2414789543620235","208.19985818372396","209.43181000729635","PASS"
"zro2_120_formal","90","90","single","-0.7000000000025182","-21.349533282067775","-9.601663657175392","204.09335210514956","210.66376183086874","PASS"
"zro2_120_formal","91","91","single","-0.7000000000025182","-26.609830531590976","-3.1718343191469667","206.55725575229417","210.25311122301127","PASS"
"zro2_120_formal","92","92","single","-0.7000000000025182","-11.66446207889355","9.992705331413752","204.9146533208645","209.02115939943894","PASS"
"zro2_120_formal","93","93","single","-0.7000000000025182","-30.703104152018465","14.742811626001474","210.25311122301116","209.8424606151538","PASS"
"zro2_120_formal","94","94","single","-0.7000000000025182","-26.201719030137387","-3.3821612183977274","209.0211593994389","209.02115939943894","PASS"
"zro2_120_formal","95","95","single","-0.7000000000025182","-42.361004458401105","1.7434466053186635","198.75489420300272","207.37855696800918","PASS"
"zro2_120_formal","96","96","single","-0.7000000000025182","-0.6825423471830543","2.810701025876251","196.15068493150687","207.88062622309204","PASS"
"zro2_120_formal","97","97","single","-0.7000000000025182","-13.955098144809764","24.189195494107455","204.9146533208645","211.89571365444104","PASS"
"zro2_120_formal","98","98","single","-0.7000000000025182","-29.701255152800712","29.515096379436223","203.68270149729204","207.37855696800915","PASS"
