dataset_index,target,observed_canonical,frozen_target,abs_error,passed
55,ilr_z1,0.7604143380755408,0.7604143380755409,1.1102230246251565e-16,True
56,ilr_z1,0.03206968035583063,0.0320696803558306,3.469446951953614e-17,True
57,ilr_z1,-2.510602975689851,-2.510602975689851,0.0,True
58,ilr_z1,-1.252545279184564,-1.2525452791845637,2.220446049250313e-16,True
59,ilr_z1,1.454007358354324,1.454007358354324,0.0,True
60,ilr_z1,-1.6397884756590013,-1.6397884756590018,4.440892098500626e-16,True
61,ilr_z1,-0.6120549307802874,-0.6120549307802876,2.220446049250313e-16,True
62,ilr_z1,-0.9582178263866895,-0.9582178263866896,1.1102230246251565e-16,True
63,ilr_z1,0.2078173401110407,0.2078173401110409,1.942890293094024e-16,True
64,ilr_z1,-0.0601331182173556,-0.0601331182173556,0.0,True
65,ilr_z1,-2.4142784541265363,-2.414278454126536,4.440892098500626e-16,True
66,ilr_z1,-2.2215960668482393,-2.221596066848239,4.440892098500626e-16,True
67,ilr_z1,-2.163857900193445,-2.1638579001934453,4.440892098500626e-16,True
68,ilr_z1,0.2943697065176066,0.2943697065176064,1.6653345369377348e-16,True
69,ilr_z1,-1.5163290732921362,-1.5163290732921355,6.661338147750939e-16,True
70,ilr_z1,-1.257188029418069,-1.2571880294180693,2.220446049250313e-16,True
71,ilr_z1,0.41358524503876987,0.4135852450387694,4.440892098500626e-16,True
72,ilr_z1,0.28512783461075036,0.2851278346107505,1.1102230246251565e-16,True
73,ilr_z1,-0.7261226185627653,-0.7261226185627652,1.1102230246251565e-16,True
74,ilr_z1,1.267846726950635,1.267846726950635,0.0,True
75,ilr_z1,0.5718450479378715,0.5718450479378715,0.0,True
76,ilr_z1,0.15067535067300775,0.1506753506730079,1.6653345369377348e-16,True
77,ilr_z1,2.563894703008945,2.563894703008945,0.0,True
78,ilr_z1,1.613387680137391,1.6133876801373908,2.220446049250313e-16,True
79,ilr_z1,-0.4794677775062583,-0.4794677775062585,2.220446049250313e-16,True
80,ilr_z1,0.48115388479919324,0.4811538847991934,1.6653345369377348e-16,True
81,ilr_z1,0.5016287770519492,0.5016287770519492,0.0,True
82,ilr_z1,-1.83086121246134,-1.83086121246134,0.0,True
83,ilr_z1,-1.9142399764905988,-1.9142399764905995,6.661338147750939e-16,True
84,ilr_z1,1.983667921647365,1.983667921647365,0.0,True
85,ilr_z1,1.4059028852134237,1.4059028852134234,2.220446049250313e-16,True
86,ilr_z1,1.271170234979114,1.271170234979114,0.0,True
87,ilr_z1,1.4958094313410972,1.495809431341097,2.220446049250313e-16,True
88,ilr_z1,0.615048175585718,0.615048175585718,0.0,True
89,ilr_z1,0.5761205548222164,0.5761205548222166,2.220446049250313e-16,True
90,ilr_z1,0.4130723934977591,0.413072393497759,1.1102230246251565e-16,True
91,ilr_z1,1.1225214285963936,1.1225214285963934,2.220446049250313e-16,True
92,ilr_z1,0.5048447516542978,0.5048447516542979,1.1102230246251565e-16,True
93,ilr_z1,-0.8000100140557764,-0.8000100140557767,2.220446049250313e-16,True
94,ilr_z1,-0.3344817056355097,-0.3344817056355101,3.885780586188048e-16,True
95,ilr_z1,0.7205910916790068,0.7205910916790067,1.1102230246251565e-16,True
96,ilr_z1,1.3337310971148675,1.3337310971148677,2.220446049250313e-16,True
97,ilr_z1,0.30227969680721956,0.3022796968072198,2.220446049250313e-16,True
98,ilr_z1,-0.9150930974052728,-0.9150930974052728,0.0,True
99,ilr_z1,1.8462720156344474,1.846272015634448,6.661338147750939e-16,True
100,ilr_z1,0.5320146267005968,0.532014626700597,1.1102230246251565e-16,True
101,ilr_z1,2.0001735727397465,2.0001735727397465,0.0,True
102,ilr_z1,1.438243317563167,1.4382433175631668,2.220446049250313e-16,True
103,ilr_z1,0.39744840550429356,0.3974484055042934,1.6653345369377348e-16,True
104,ilr_z1,-0.02322771208833921,-0.0232277120883392,6.938893903907228e-18,True
105,ilr_z1,1.3248171124220018,1.3248171124220018,0.0,True
106,ilr_z1,2.113723474633166,2.113723474633166,0.0,True
107,ilr_z1,1.2419296737160546,1.2419296737160543,2.220446049250313e-16,True
108,ilr_z1,3.178146884745831,3.178146884745831,0.0,True
109,ilr_z1,-1.261518170009722,-1.261518170009721,8.881784197001252e-16,True
110,ilr_z1,-2.1037873133414973,-2.1037873133414973,0.0,True
111,ilr_z1,1.556325437888277,1.556325437888277,0.0,True
112,ilr_z1,0.36236924216634564,0.3623692421663458,1.6653345369377348e-16,True
113,ilr_z1,-0.021752535821761454,-0.0217525358217616,1.457167719820518e-16,True
114,ilr_z1,0.614786445389544,0.6147864453895441,1.1102230246251565e-16,True
115,ilr_z1,0.2139615053242941,0.2139615053242941,0.0,True
116,ilr_z1,0.13520567976627948,0.1352056797662794,8.326672684688674e-17,True
117,ilr_z1,-2.061538393541848,-2.061538393541848,0.0,True
118,ilr_z1,-1.6921353824357985,-1.6921353824357983,2.220446049250313e-16,True
119,ilr_z1,-2.370623925110497,-2.370623925110497,0.0,True
120,ilr_z1,1.6826821247112291,1.6826821247112294,2.220446049250313e-16,True
121,ilr_z1,0.6871032724797917,0.6871032724797917,0.0,True
122,ilr_z1,0.6359348889382574,0.6359348889382574,0.0,True
123,ilr_z1,-0.03063247604365612,-0.0306324760436561,2.0816681711721685e-17,True
124,ilr_z1,-2.4909317320308926,-2.490931732030893,4.440892098500626e-16,True
125,ilr_z1,0.4681850826390862,0.4681850826390861,1.1102230246251565e-16,True
126,ilr_z1,-1.374203851590142,-1.3742038515901422,2.220446049250313e-16,True
127,ilr_z1,-2.0259270853650206,-2.025927085365021,4.440892098500626e-16,True
128,ilr_z1,-0.20257292049271153,-0.2025729204927113,2.220446049250313e-16,True
129,ilr_z1,-1.0128112783121193,-1.0128112783121193,0.0,True
130,ilr_z1,0.3553857481832446,0.3553857481832447,1.1102230246251565e-16,True
131,ilr_z1,-0.46757402360832423,-0.4675740236083243,5.551115123125783e-17,True
132,ilr_z1,1.232727130860476,1.232727130860476,0.0,True
133,ilr_z1,0.9409626869370037,0.9409626869370036,1.1102230246251565e-16,True
134,ilr_z1,0.6539901582468457,0.6539901582468458,1.1102230246251565e-16,True
135,ilr_z1,-0.1952082429533841,-0.1952082429533842,1.1102230246251565e-16,True
136,ilr_z1,-0.7038068206341909,-0.7038068206341906,2.220446049250313e-16,True
137,ilr_z1,-1.6207079106431928,-1.6207079106431923,4.440892098500626e-16,True
138,ilr_z1,0.35359803127645134,0.3535980312764513,5.551115123125783e-17,True
139,ilr_z1,0.52216928381124,0.5221692838112402,2.220446049250313e-16,True
140,ilr_z1,0.6878409162066533,0.6878409162066531,2.220446049250313e-16,True
141,ilr_z1,-0.08397086069342587,-0.0839708606934258,6.938893903907228e-17,True
142,ilr_z1,-0.6789136743991913,-0.6789136743991915,2.220446049250313e-16,True
143,ilr_z1,-1.8661296266933658,-1.8661296266933656,2.220446049250313e-16,True
144,ilr_z1,-1.3790225383956536,-1.3790225383956536,0.0,True
145,ilr_z1,-0.7760616524833729,-0.7760616524833731,2.220446049250313e-16,True
146,ilr_z1,-0.5058448308442648,-0.5058448308442649,1.1102230246251565e-16,True
147,ilr_z1,-0.7186531806043723,-0.7186531806043723,0.0,True
148,ilr_z1,0.16421747252940513,0.1642174725294053,1.6653345369377348e-16,True
149,ilr_z1,-1.145617833338971,-1.1456178333389708,2.220446049250313e-16,True
150,ilr_z1,-0.05226256295740032,-0.0522625629574003,1.3877787807814457e-17,True
151,ilr_z1,-1.2033527517634113,-1.203352751763411,2.220446049250313e-16,True
152,ilr_z1,-1.8189312280916634,-1.818931228091664,6.661338147750939e-16,True
153,ilr_z1,-2.3978830409616974,-2.3978830409616974,0.0,True
154,ilr_z1,-2.403460986471275,-2.4034609864712744,4.440892098500626e-16,True
155,ilr_z1,-2.164413458308486,-2.164413458308486,0.0,True
156,ilr_z1,0.4217035348136134,0.4217035348136134,0.0,True
157,ilr_z1,-0.11147295256539243,-0.1114729525653925,6.938893903907228e-17,True
158,ilr_z1,1.9182780627737743,1.918278062773774,2.220446049250313e-16,True
159,ilr_z1,1.4117167627239788,1.4117167627239788,0.0,True
160,ilr_z1,2.6874252456666134,2.687425245666613,4.440892098500626e-16,True
161,ilr_z1,1.2804873930464022,1.280487393046402,2.220446049250313e-16,True
162,ilr_z1,-1.5057898723930698,-1.5057898723930696,2.220446049250313e-16,True
163,ilr_z1,0.7322810641455766,0.7322810641455765,1.1102230246251565e-16,True
164,ilr_z1,1.4008016720901542,1.4008016720901542,0.0,True
165,ilr_z1,1.55989888462234,1.55989888462234,0.0,True
166,ilr_z1,1.828978227291688,1.828978227291688,0.0,True
167,ilr_z1,-2.533146137639852,-2.5331461376398523,4.440892098500626e-16,True
168,ilr_z1,0.37982733145396236,0.3798273314539622,1.6653345369377348e-16,True
169,ilr_z1,-0.0903044279722171,-0.0903044279722172,9.71445146547012e-17,True
170,ilr_z1,1.3054540541846797,1.3054540541846795,2.220446049250313e-16,True
171,ilr_z1,-0.01649852638086966,-0.0164985263808695,1.6306400674181987e-16,True
172,ilr_z1,2.72825187481373,2.72825187481373,0.0,True
173,ilr_z1,2.2030645890879286,2.203064589087929,4.440892098500626e-16,True
174,ilr_z1,2.3353519652934187,2.3353519652934187,0.0,True
175,ilr_z1,-0.9728538054233065,-0.9728538054233064,1.1102230246251565e-16,True
176,ilr_z1,-0.8813361257003838,-0.8813361257003838,0.0,True
177,ilr_z1,0.325912568380357,0.3259125683803568,1.6653345369377348e-16,True
178,ilr_z1,-0.5094179475787769,-0.5094179475787771,2.220446049250313e-16,True
179,ilr_z1,-0.8238911588599975,-0.8238911588599974,1.1102230246251565e-16,True
180,ilr_z1,0.16420529973358064,0.164205299733581,3.608224830031759e-16,True
181,ilr_z1,0.022158510314543668,0.0221585103145435,1.6653345369377348e-16,True
182,ilr_z1,0.5076777904708379,0.5076777904708379,0.0,True
183,ilr_z1,1.1471064860214593,1.1471064860214593,0.0,True
184,ilr_z1,-0.16974536389531858,-0.1697453638953186,2.7755575615628914e-17,True
185,ilr_z1,0.934973325617888,0.9349733256178882,1.1102230246251565e-16,True
186,ilr_z1,1.4974036238948971,1.4974036238948971,0.0,True
187,ilr_z1,1.2744884905251812,1.274488490525181,2.220446049250313e-16,True
188,ilr_z1,-0.5600500673241062,-0.5600500673241064,2.220446049250313e-16,True
189,ilr_z1,0.6017786641180181,0.6017786641180181,0.0,True
190,ilr_z1,1.1374963330966654,1.1374963330966654,0.0,True
191,ilr_z1,-4.511523361514029,-4.511523361514028,8.881784197001252e-16,True
192,ilr_z1,0.6354046005803359,0.6354046005803358,1.1102230246251565e-16,True
193,ilr_z1,1.99772805269748,1.9977280526974803,2.220446049250313e-16,True
194,ilr_z1,1.6699371960629004,1.6699371960629004,0.0,True
195,ilr_z1,0.3349410869107767,0.3349410869107767,0.0,True
196,ilr_z1,-0.016138020862554874,-0.0161380208625546,2.740863092043355e-16,True
197,ilr_z1,0.3280055690796211,0.3280055690796212,1.1102230246251565e-16,True
198,ilr_z1,0.23116009969906123,0.2311600996990612,2.7755575615628914e-17,True
199,ilr_z1,0.02921172959628262,0.0292117295962826,2.0816681711721685e-17,True
0,ilr_z2,-0.1063306799927708,-0.1063306799927708,0.0,True
1,ilr_z2,-0.06928914503355843,-0.0692891450335584,2.7755575615628914e-17,True
2,ilr_z2,0.5182216181845283,0.5182216181845284,1.1102230246251565e-16,True
3,ilr_z2,-0.8615461618228943,-0.8615461618228943,0.0,True
4,ilr_z2,-0.7349798880860732,-0.7349798880860732,0.0,True
5,ilr_z2,-1.940805301438366,-1.940805301438366,0.0,True
6,ilr_z2,-1.94356293461084,-1.94356293461084,0.0,True
7,ilr_z2,-1.6695954016433885,-1.6695954016433885,0.0,True
8,ilr_z2,-0.11120016116514486,-0.1112001611651448,5.551115123125783e-17,True
9,ilr_z2,-0.7833634154851993,-0.7833634154851993,0.0,True
10,ilr_z2,-0.47915754639556263,-0.4791575463955627,5.551115123125783e-17,True
11,ilr_z2,-1.0402091290257125,-1.0402091290257125,0.0,True
12,ilr_z2,-0.48734263155969915,-0.4873426315596991,5.551115123125783e-17,True
13,ilr_z2,-1.614473056844414,-1.614473056844414,0.0,True
14,ilr_z2,-0.7364016366033703,-0.7364016366033703,0.0,True
15,ilr_z2,-0.3389628473394497,-0.3389628473394496,1.1102230246251565e-16,True
16,ilr_z2,-0.7097346951888869,-0.7097346951888869,0.0,True
17,ilr_z2,-0.724579808766412,-0.724579808766412,0.0,True
18,ilr_z2,-0.716092802014121,-0.716092802014121,0.0,True
19,ilr_z2,-0.5077967197971742,-0.5077967197971742,0.0,True
20,ilr_z2,-0.9906309075698505,-0.9906309075698504,1.1102230246251565e-16,True
21,ilr_z2,-1.3097834428333022,-1.3097834428333022,0.0,True
22,ilr_z2,-0.39810825534760497,-0.3981082553476051,1.1102230246251565e-16,True
23,ilr_z2,-0.6126869008028044,-0.6126869008028044,0.0,True
24,ilr_z2,-0.5464013923450972,-0.5464013923450972,0.0,True
25,ilr_z2,-0.5036461443379504,-0.5036461443379504,0.0,True
26,ilr_z2,-0.6587406275693464,-0.6587406275693465,1.1102230246251565e-16,True
27,ilr_z2,-0.8482571589845281,-0.8482571589845281,0.0,True
28,ilr_z2,-0.6824863239163869,-0.6824863239163869,0.0,True
29,ilr_z2,-0.5972960389338273,-0.5972960389338273,0.0,True
30,ilr_z2,-0.2541646557020384,-0.2541646557020384,0.0,True
31,ilr_z2,-0.5635128269541649,-0.5635128269541649,0.0,True
32,ilr_z2,-0.4825939650621933,-0.4825939650621932,1.1102230246251565e-16,True
33,ilr_z2,-0.6896055104596677,-0.6896055104596677,0.0,True
34,ilr_z2,-0.6933615459710778,-0.6933615459710779,1.1102230246251565e-16,True
35,ilr_z2,-1.0783592347505078,-1.0783592347505078,0.0,True
36,ilr_z2,-0.9537708285938596,-0.9537708285938596,0.0,True
37,ilr_z2,-0.5734623435626784,-0.5734623435626787,2.220446049250313e-16,True
38,ilr_z2,-0.3138663330272986,-0.3138663330272987,1.1102230246251565e-16,True
39,ilr_z2,-0.763461741614128,-0.7634617416141279,1.1102230246251565e-16,True
40,ilr_z2,-1.0979058918565299,-1.09790589185653,2.220446049250313e-16,True
41,ilr_z2,-1.3418725347276172,-1.3418725347276172,0.0,True
42,ilr_z2,-0.5458449958898339,-0.545844995889834,1.1102230246251565e-16,True
43,ilr_z2,-0.47707879965582367,-0.4770787996558237,5.551115123125783e-17,True
44,ilr_z2,-0.5127189343514598,-0.5127189343514595,2.220446049250313e-16,True
45,ilr_z2,-0.951083449308378,-0.951083449308378,0.0,True
46,ilr_z2,-0.9484079357164765,-0.9484079357164766,1.1102230246251565e-16,True
47,ilr_z2,-0.9045281687227569,-0.9045281687227568,1.1102230246251565e-16,True
48,ilr_z2,0.36407951363076085,0.3640795136307608,5.551115123125783e-17,True
49,ilr_z2,0.40842979960849035,0.4084297996084903,5.551115123125783e-17,True
50,ilr_z2,-1.7718920514165595,-1.7718920514165597,2.220446049250313e-16,True
51,ilr_z2,-0.7375842381192994,-0.7375842381192994,0.0,True
52,ilr_z2,-0.47880699465240495,-0.4788069946524049,5.551115123125783e-17,True
53,ilr_z2,-0.7207427361215213,-0.7207427361215213,0.0,True
54,ilr_z2,-1.8618726041205438,-1.861872604120544,2.220446049250313e-16,True
55,ilr_z2,-0.2565916575489391,-0.2565916575489391,0.0,True
56,ilr_z2,-0.5765887886428088,-0.5765887886428088,0.0,True
57,ilr_z2,-0.1819203273929273,-0.1819203273929274,1.1102230246251565e-16,True
58,ilr_z2,-0.6827876483292161,-0.6827876483292161,0.0,True
59,ilr_z2,-0.9534942134250162,-0.9534942134250162,0.0,True
60,ilr_z2,-0.4168804981990051,-0.416880498199005,5.551115123125783e-17,True
61,ilr_z2,-0.406305996169513,-0.4063059961695129,1.1102230246251565e-16,True
62,ilr_z2,-0.75977731626625,-0.75977731626625,0.0,True
63,ilr_z2,-0.10629811425824642,-0.1062981142582463,1.249000902703301e-16,True
64,ilr_z2,-0.7965135635612094,-0.7965135635612094,0.0,True
65,ilr_z2,-0.46218568115021874,-0.4621856811502186,1.6653345369377348e-16,True
66,ilr_z2,-0.7870999649967434,-0.7870999649967435,1.1102230246251565e-16,True
67,ilr_z2,-0.44953504814411316,-0.4495350481441131,5.551115123125783e-17,True
68,ilr_z2,-0.5155381968450417,-0.5155381968450417,0.0,True
69,ilr_z2,-0.3344687428212265,-0.3344687428212264,1.1102230246251565e-16,True
70,ilr_z2,-0.8244733409863292,-0.8244733409863291,1.1102230246251565e-16,True
71,ilr_z2,-1.1223552884233987,-1.1223552884233987,0.0,True
72,ilr_z2,-0.5082702825940048,-0.5082702825940048,0.0,True
73,ilr_z2,-0.5316165113290052,-0.5316165113290052,0.0,True
74,ilr_z2,-0.19065941156875754,-0.1906594115687575,5.551115123125783e-17,True
75,ilr_z2,-0.5842785637189423,-0.5842785637189423,0.0,True
76,ilr_z2,-0.35737394496870645,-0.3573739449687065,5.551115123125783e-17,True
77,ilr_z2,-1.140070710117564,-1.1400707101175642,2.220446049250313e-16,True
78,ilr_z2,-1.3796513513227322,-1.3796513513227322,0.0,True
79,ilr_z2,-0.6697733487738171,-0.669773348773817,1.1102230246251565e-16,True
80,ilr_z2,-0.3371850251238552,-0.3371850251238552,0.0,True
81,ilr_z2,-0.6815501468663527,-0.6815501468663527,0.0,True
82,ilr_z2,-0.4471335240436183,-0.4471335240436181,1.6653345369377348e-16,True
83,ilr_z2,-0.5683215513468394,-0.5683215513468395,1.1102230246251565e-16,True
84,ilr_z2,-0.7133075240592027,-0.7133075240592027,0.0,True
85,ilr_z2,-1.1251578669681666,-1.1251578669681666,0.0,True
86,ilr_z2,-1.4265020418397547,-1.4265020418397547,0.0,True
87,ilr_z2,-0.4275493058034463,-0.4275493058034462,1.1102230246251565e-16,True
88,ilr_z2,-0.2507956084962668,-0.2507956084962668,0.0,True
89,ilr_z2,-0.6465009356926644,-0.6465009356926644,0.0,True
90,ilr_z2,-0.30083455030172157,-0.3008345503017215,5.551115123125783e-17,True
91,ilr_z2,-0.32529699410598323,-0.3252969941059832,5.551115123125783e-17,True
92,ilr_z2,-0.599273965842746,-0.599273965842746,0.0,True
93,ilr_z2,-0.9534650585432807,-0.9534650585432808,1.1102230246251565e-16,True
94,ilr_z2,-1.0205852732775775,-1.0205852732775775,0.0,True
95,ilr_z2,-0.7018445633523889,-0.7018445633523889,0.0,True
96,ilr_z2,-0.24903940112699396,-0.2490394011269939,5.551115123125783e-17,True
97,ilr_z2,-0.5714729923153666,-0.5714729923153666,0.0,True
98,ilr_z2,-0.1354576876977378,-0.1354576876977379,8.326672684688674e-17,True
99,ilr_z2,0.3319394995616002,0.3319394995616002,0.0,True
100,ilr_z2,-0.12530765845516745,-0.1253076584551674,5.551115123125783e-17,True
101,ilr_z2,-1.216459964598858,-1.216459964598858,0.0,True
102,ilr_z2,-1.055500819499918,-1.055500819499918,0.0,True
103,ilr_z2,-0.4452037285921876,-0.4452037285921876,0.0,True
104,ilr_z2,-0.5506499835889598,-0.5506499835889598,0.0,True
105,ilr_z2,-0.16872021356117295,-0.1687202135611729,5.551115123125783e-17,True
106,ilr_z2,-0.6863722074083904,-0.6863722074083904,0.0,True
107,ilr_z2,-0.5311067757974265,-0.5311067757974265,0.0,True
108,ilr_z2,-1.6491502278270151,-1.6491502278270151,0.0,True
109,ilr_z2,-0.30319548496959814,-0.3031954849695982,5.551115123125783e-17,True
110,ilr_z2,-0.5358879966882504,-0.5358879966882505,1.1102230246251565e-16,True
111,ilr_z2,-1.6633061773301394,-1.6633061773301392,2.220446049250313e-16,True
112,ilr_z2,-0.4559274200294581,-0.4559274200294581,0.0,True
113,ilr_z2,-0.44127775290480553,-0.4412777529048056,5.551115123125783e-17,True
114,ilr_z2,-0.6599497753588124,-0.6599497753588124,0.0,True
115,ilr_z2,-0.7669335071772089,-0.7669335071772089,0.0,True
116,ilr_z2,-1.1468196730421454,-1.1468196730421454,0.0,True
117,ilr_z2,-0.8073633061145797,-0.8073633061145797,0.0,True
118,ilr_z2,-0.4882043688712894,-0.4882043688712894,0.0,True
119,ilr_z2,-0.5603779154512432,-0.5603779154512433,1.1102230246251565e-16,True
120,ilr_z2,-1.0981870534730027,-1.0981870534730027,0.0,True
121,ilr_z2,-1.3402465894892082,-1.3402465894892082,0.0,True
122,ilr_z2,-1.311453182628654,-1.311453182628654,0.0,True
123,ilr_z2,-1.3665709876867056,-1.3665709876867056,0.0,True
124,ilr_z2,-0.31026298655658646,-0.3102629865565866,1.1102230246251565e-16,True
125,ilr_z2,-0.12593863693987806,-0.1259386369398779,1.6653345369377348e-16,True
126,ilr_z2,0.15142344992860757,0.1514234499286074,1.6653345369377348e-16,True
127,ilr_z2,-0.10673825827784356,-0.1067382582778436,4.163336342344337e-17,True
128,ilr_z2,0.14141585844051252,0.1414158584405125,2.7755575615628914e-17,True
129,ilr_z2,-0.32378793263894146,-0.3237879326389415,5.551115123125783e-17,True
130,ilr_z2,-0.19349013883721589,-0.1934901388372158,8.326672684688674e-17,True
131,ilr_z2,-0.37472536672213197,-0.3747253667221319,5.551115123125783e-17,True
132,ilr_z2,-0.24581719553267511,-0.2458171955326751,2.7755575615628914e-17,True
133,ilr_z2,-0.5541397666900933,-0.5541397666900933,0.0,True
134,ilr_z2,0.21434410423817218,0.2143441042381721,8.326672684688674e-17,True
135,ilr_z2,-0.3263975298544828,-0.3263975298544828,0.0,True
136,ilr_z2,0.4252380211941016,0.4252380211941015,1.1102230246251565e-16,True
137,ilr_z2,0.5399935007442696,0.5399935007442697,1.1102230246251565e-16,True
138,ilr_z2,0.16809773779950876,0.1680977377995088,2.7755575615628914e-17,True
139,ilr_z2,0.42679856904100766,0.4267985690410076,5.551115123125783e-17,True
140,ilr_z2,-0.38677370946129264,-0.3867737094612926,5.551115123125783e-17,True
141,ilr_z2,-0.4725933192029719,-0.4725933192029717,1.6653345369377348e-16,True
142,ilr_z2,-0.480606705362266,-0.480606705362266,0.0,True
143,ilr_z2,-0.31300926311349175,-0.3130092631134917,5.551115123125783e-17,True
144,ilr_z2,-0.30276216084015717,-0.3027621608401571,5.551115123125783e-17,True
145,ilr_z2,-0.30199650216919727,-0.3019965021691972,5.551115123125783e-17,True
146,ilr_z2,-0.0911109063822424,-0.0911109063822424,0.0,True
147,ilr_z2,-0.2928733932939547,-0.2928733932939545,1.6653345369377348e-16,True
148,ilr_z2,-1.0846568296883294,-1.0846568296883292,2.220446049250313e-16,True
149,ilr_z2,-0.548085166468179,-0.5480851664681791,1.1102230246251565e-16,True
150,ilr_z2,-0.2525456694938448,-0.2525456694938448,0.0,True
151,ilr_z2,-0.5620448925305432,-0.5620448925305433,1.1102230246251565e-16,True
152,ilr_z2,-0.48091822516158844,-0.4809182251615883,1.6653345369377348e-16,True
153,ilr_z2,-0.5677240117208076,-0.5677240117208077,1.1102230246251565e-16,True
154,ilr_z2,-0.4000705590825109,-0.4000705590825106,2.7755575615628914e-16,True
155,ilr_z2,-0.39301492513582037,-0.3930149251358204,5.551115123125783e-17,True
156,ilr_z2,-0.9637846254921071,-0.9637846254921072,1.1102230246251565e-16,True
157,ilr_z2,-0.5841810634522199,-0.5841810634522199,0.0,True
158,ilr_z2,-0.5748897410971575,-0.5748897410971575,0.0,True
159,ilr_z2,-0.2812695282973182,-0.2812695282973182,0.0,True
160,ilr_z2,-0.3107548375241632,-0.3107548375241632,0.0,True
161,ilr_z2,-0.15727278722973725,-0.1572727872297372,5.551115123125783e-17,True
162,ilr_z2,-0.3653410610632666,-0.3653410610632664,1.6653345369377348e-16,True
163,ilr_z2,-1.0196527553436394,-1.0196527553436392,2.220446049250313e-16,True
164,ilr_z2,-1.5662458140815316,-1.5662458140815316,0.0,True
165,ilr_z2,-1.8451569596223183,-1.8451569596223183,0.0,True
166,ilr_z2,-1.1747991448331432,-1.1747991448331432,0.0,True
167,ilr_z2,-1.8398507875353967,-1.8398507875353969,2.220446049250313e-16,True
168,ilr_z2,0.14053505643027742,0.1405350564302773,1.1102230246251565e-16,True
169,ilr_z2,-0.1987183265929584,-0.1987183265929584,0.0,True
170,ilr_z2,-0.024741090069102967,-0.0247410900691029,6.591949208711867e-17,True
171,ilr_z2,-0.07379370056484591,-0.0737937005648459,1.3877787807814457e-17,True
172,ilr_z2,-1.1143412015365697,-1.1143412015365697,0.0,True
173,ilr_z2,-1.2100422620401081,-1.210042262040108,2.220446049250313e-16,True
174,ilr_z2,-0.3646944726413303,-0.3646944726413303,0.0,True
175,ilr_z2,-1.467424952332843,-1.467424952332843,0.0,True
176,ilr_z2,-0.5854125650361839,-0.5854125650361839,0.0,True
177,ilr_z2,-0.02365287473019917,-0.0236528747301991,6.938893903907228e-17,True
178,ilr_z2,-0.3004689083387473,-0.3004689083387473,0.0,True
179,ilr_z2,-0.21038050634336902,-0.2103805063433689,1.1102230246251565e-16,True
180,ilr_z2,-1.4995081502942065,-1.4995081502942065,0.0,True
181,ilr_z2,-0.6007342862334806,-0.6007342862334806,0.0,True
182,ilr_z2,-0.3812710159046806,-0.3812710159046805,1.1102230246251565e-16,True
183,ilr_z2,-2.0975168160602387,-2.0975168160602387,0.0,True
184,ilr_z2,0.348802101344889,0.3488021013448888,1.6653345369377348e-16,True
185,ilr_z2,0.7956564068517198,0.7956564068517197,1.1102230246251565e-16,True
186,ilr_z2,0.7221347853067828,0.7221347853067828,0.0,True
187,ilr_z2,0.7842535575418992,0.7842535575418991,1.1102230246251565e-16,True
188,ilr_z2,0.4089178641829663,0.4089178641829663,0.0,True
189,ilr_z2,0.34080698203780857,0.3408069820378084,1.6653345369377348e-16,True
190,ilr_z2,0.46569723236472227,0.4656972323647224,1.1102230246251565e-16,True
191,ilr_z2,-0.2083022863756323,-0.2083022863756323,0.0,True
192,ilr_z2,-0.1113100533321576,-0.1113100533321576,0.0,True
193,ilr_z2,-0.474274868869831,-0.474274868869831,0.0,True
194,ilr_z2,0.0179663222611397,0.0179663222611397,0.0,True
195,ilr_z2,0.07793377977035187,0.0779337797703519,2.7755575615628914e-17,True
196,ilr_z2,0.3618674458676896,0.3618674458676895,1.1102230246251565e-16,True
197,ilr_z2,0.5899138604097636,0.5899138604097636,0.0,True
198,ilr_z2,0.2395243924105266,0.2395243924105265,8.326672684688674e-17,True
199,ilr_z2,0.22167819587504356,0.2216781958750436,2.7755575615628914e-17,True
0,ilr_z3,-1.1676937470966033,-1.1676937470966031,2.220446049250313e-16,True
1,ilr_z3,0.3096498898541372,0.3096498898541371,1.1102230246251565e-16,True
2,ilr_z3,0.14773833448522328,0.1477383344852232,8.326672684688674e-17,True
3,ilr_z3,0.48673061336086887,0.486730613360869,1.1102230246251565e-16,True
4,ilr_z3,-0.45048755615050534,-0.4504875561505053,5.551115123125783e-17,True
5,ilr_z3,0.9850647038769604,0.9850647038769604,0.0,True
6,ilr_z3,1.4968804235478377,1.496880423547838,2.220446049250313e-16,True
7,ilr_z3,0.4741676302328777,0.4741676302328777,0.0,True
8,ilr_z3,1.1746405611180333,1.1746405611180333,0.0,True
9,ilr_z3,0.9997244150802573,0.9997244150802572,1.1102230246251565e-16,True
10,ilr_z3,-0.7846029821962841,-0.7846029821962841,0.0,True
11,ilr_z3,-1.1914683288795629,-1.1914683288795629,0.0,True
12,ilr_z3,0.6869775363330244,0.6869775363330244,0.0,True
13,ilr_z3,0.7468216377069951,0.7468216377069951,0.0,True
14,ilr_z3,0.39701586960949725,0.3970158696094973,5.551115123125783e-17,True
15,ilr_z3,-0.23194726870646049,-0.2319472687064604,8.326672684688674e-17,True
16,ilr_z3,1.1144419487077708,1.1144419487077708,0.0,True
17,ilr_z3,0.5637714881817464,0.5637714881817464,0.0,True
18,ilr_z3,0.6033054324478799,0.6033054324478799,0.0,True
