run_id,experiment_id,model_id,information_track,seed,outer_fold,dataset_index,session_id,sample_id,component_id,target,observed,predicted,train_null,train_scale,physical_valid,band_valid,support_status,model_sha,data_sha,split_sha
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,ilr_z3,1.1746405611180333,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,ilr_z4,0.6565829832575614,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,A2_8_16,0.2122197834193548,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,8,zro2_120_formal,9,5a8d034dc5bc855c8cc7167052b204006334cad601c697d737030b6cfbbeafac,entropy_8_16,0.9505772661012044,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,A_med,9.064103038694258,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,ilr_z1,-2.4535606470030067,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,ilr_z2,-0.5077967197971742,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,ilr_z3,-1.8037453384168265,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,ilr_z4,-1.5364703840891316,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,A2_8_16,0.2274017509359163,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,entropy_8_16,0.891137705691211,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,A_med,0.5843038896176586,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,ilr_z1,-0.2612875819544632,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,ilr_z2,-0.6896055104596677,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,ilr_z3,-0.2579129074391673,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,ilr_z4,-0.8547051457421744,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,A2_8_16,0.4896822762180565,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,entropy_8_16,0.67606108777259,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,A_med,0.7647949042328561,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,ilr_z1,-0.7076697354766783,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,ilr_z2,-1.0783592347505078,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,ilr_z3,0.9847506410048814,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,ilr_z4,0.2527778325560823,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,A2_8_16,0.7921170240517623,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,entropy_8_16,0.6019932637175301,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,A_med,12.560357387242096,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,ilr_z1,-2.194109791206686,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,ilr_z2,-0.5734623435626787,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,ilr_z3,-1.050369989961102,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,ilr_z4,-0.1318673494537459,-0.20221544785372486,-0.20221544785372486,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,A2_8_16,0.3403376777563502,0.43626077902089166,0.43626077902089166,0.278597548745413,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,37,zro2_120_formal,38,3689c38f9947e8059b87ef5082c010ea4b8b73bef146601bda7f54d88d9986b5,entropy_8_16,0.8833305332666668,0.7659906476034724,0.7659906476034724,0.1999736243272919,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,A_med,0.6210842194186695,1.4263984931670992,1.4263984931670992,1.6777605830969002,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,ilr_z1,-0.7938305166950957,-0.013699277343960266,-0.013699277343960266,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,ilr_z2,-0.951083449308378,-0.6196386449477542,-0.6196386449477542,0.8837308928966318,True,True,IN_SUPPORT,,,
20260907T084747Z_E06_STATIC_c329913a_533009c_c0a874,E06,DUMMY,T,17,0,45,zro2_120_formal,46,f89410c437f281e05ca92c9f85a89bb4b5b41253d7122ca792e2e8d70d5f9db0,ilr_z3,-0.21248130930241,0.24897808560582874,0.24897808560582874,0.8837308928966318,True,True,IN_SUPPORT,,,
