session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,manual_left_u_um,manual_right_u_um,manual_top_v_um,manual_bottom_v_um,manual_center_u_um,manual_center_v_um,manual_center_x_um,manual_center_y_um,center_x_um,center_y_um,manual_width_um,manual_height_um,registration_method,evidence_level,source_table,source_sha256,config_sha256,geometry_gate_pass,paired_gate_pass,center_within_fov,box_corner_margin_um,available_centered_square_um,status,warning,qa_v6_status,qa_v6_center_u_um,qa_v6_center_v_um,qa_v6_delta_u_um,qa_v6_delta_v_um,qa_v6_center_disagreement_um
zro2_120_formal,1,1,single,-0.7000000000025182,identity,-90.01461324235169,112.02548582351062,-99.588932164548,106.55767297988882,11.005436290579468,3.4843704076704114,11.047183507313195,3.3496569435690215,11.047183507313195,3.3496569435690215,202.0400990658623,206.14660514443682,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,156.67620285025689,515.6902480598774,PASS,,PASS,11.297560228674616,1.6439109589170642,0.29212393809514836,-1.8404594487533472,1.8634986927051205
zro2_120_formal,2,2,single,-0.7000000000025182,identity,-101.51283026236013,102.5805218427895,-101.6421852038352,108.61092601917605,0.5338457902146843,3.4843704076704256,0.5763745053030672,3.477588373458819,0.5763745053030672,3.477588373458819,204.09335210514962,210.25311122301125,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,154.48262931900337,515.4374547106034,PASS,,PASS,1.2962876357562294,2.3440345539557756,0.7624418455415451,-1.14033585371465,1.3717446654169707
zro2_120_formal,3,3,single,-0.7000000000025182,identity,-101.92348087021753,103.81247366636183,-79.8777029873907,127.9115045884759,0.9444963980721468,24.0169008005426,1.2378404071265892,24.003569497796775,1.2378404071265892,24.003569497796775,205.73595453657936,207.7892075758666,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,135.1784742396164,474.8779806234068,PASS,,PASS,0.660063566006047,23.75518553938835,-0.2844328320660998,-0.2617152611542508,0.38651896962268206
zro2_120_formal,4,4,single,-0.7000000000025182,identity,-98.638276007358,107.91897974493622,-101.23153459597779,104.50441994060162,4.640351868789111,1.6364426723119152,4.659997979248059,1.5796293613825874,4.659997979248059,1.5796293613825874,206.55725575229422,205.7359545365794,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,158.62394735936923,519.1878342370462,PASS,,PASS,4.193962019614268,1.9576877217511346,-0.44638984917484237,0.3212450494392194,0.5499657073268706
zro2_120_formal,5,5,single,-0.7000000000025182,identity,-113.42169789022597,86.15449752849167,-92.60787183097148,114.36003452918027,-13.633600180867148,10.876081349104396,-13.499709605729677,11.041831368258034,-13.499709605729677,11.041831368258034,199.57619541871765,206.96790636015174,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,148.58845922116234,500.49046066055837,PASS,,PASS,-13.838898297964764,10.21311300457893,-0.20529811709761603,-0.662968344525467,0.694027623893073
zro2_120_formal,6,6,single,-0.7000000000025182,identity,-111.82544031311151,92.1452054794521,-99.18317025440314,102.8324853228963,-9.840117416829711,1.8246575342465832,-9.817091202905686,1.9447380821360136,-9.817091202905686,1.9447380821360136,203.97064579256363,202.01565557729944,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,160.13464960268783,518.466376996649,PASS,,STOP,-7.285835238359511,2.1623211629409953,2.5542821784702,0.33766362869441213,2.576504254487764
zro2_120_formal,7,7,single,-0.7000000000025182,identity,-115.06430032165576,82.45864205777468,-96.30372730168847,109.84287784274838,-16.30282913194054,6.7695752705299554,-16.218908539532194,6.968241731951442,-16.218908539532194,6.968241731951442,197.52294237943045,206.14660514443685,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,153.0852111153801,508.5399006505301,PASS,,PASS,-16.786008313108145,6.641207518429075,-0.4831791811676034,-0.12836775210088014,0.49994039734075174
zro2_120_formal,8,8,single,-0.7000000000025182,identity,-94.94242053664101,112.02548582351062,-107.80194432169685,97.52335960702507,8.541532643434806,-5.13929235733589,8.478108446930984,-5.2432607216417315,8.478108446930984,-5.2432607216417315,206.96790636015163,205.32530392872192,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,155.16311752013206,511.9484745045519,PASS,,PASS,8.458175785859739,-5.273514870146949,-0.08335685757506717,-0.1342225128110588,0.15800015395595307
zro2_120_formal,9,9,single,-0.7000000000025182,identity,-87.14005898734956,118.5958955492298,-99.17828155669054,111.07482966632071,15.727918280940116,5.948274054815087,15.799414570154635,5.755682142327013,15.799414570154635,5.755682142327013,205.73595453657936,210.25311122301125,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,152.19450171249676,510.9359263974426,PASS,,PASS,15.321373710248219,5.756195315537018,-0.40654457069189753,-0.1920787392780694,0.4496362196728727
zro2_120_formal,10,10,single,-0.7000000000025182,identity,-98.638276007358,107.0976785292213,-100.41023338026287,105.73637176417395,4.229701260931648,2.663069191955543,4.261920315432914,2.6111961823596723,4.261920315432914,2.6111961823596723,205.7359545365793,206.14660514443682,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,157.3920874767798,517.1494513947752,PASS,,PASS,4.480465586330272,3.9003321868076593,0.2507643253986238,1.237262994852116,1.2624192906174456
zro2_120_formal,11,11,single,-0.7000000000025182,identity,-97.81697479164313,107.50832913707882,-101.23153459597779,104.50441994060162,4.845677172717842,1.6364426723119152,4.86530795967964,1.5771209019729837,4.86530795967964,1.5771209019729837,205.32530392872195,205.7359545365794,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,158.63398119700764,519.192790969385,PASS,,PASS,4.950594035677716,-0.18863584139402212,0.10491686295987357,-1.8250785137059373,1.8280916632719526
zro2_120_formal,12,12,single,-0.7000000000025182,identity,-101.10217965450266,95.18881090135551,-94.25047426240121,111.48548027417817,-2.956684376573577,8.61750300588848,-2.851183676793552,8.65298169421138,-2.851183676793552,8.65298169421138,196.29099055585817,205.73595453657938,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,151.61330651178054,505.21084337287704,PASS,,PASS,-3.2761442698306755,7.107035584502038,-0.31945989325709867,-1.5104674213864424,1.5438803238818888
zro2_120_formal,13,13,single,-0.7000000000025182,identity,-92.88916749735381,114.07873886279788,-90.96526939954168,117.64523939203983,10.594785682722033,13.339984996249072,10.756969598111034,13.209552923103683,10.756969598111034,13.209552923103683,206.9679063601517,208.6105087915815,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,145.55434547521753,496.2070285703004,PASS,,PASS,10.39488057610062,11.94883735860008,-0.19990510662141325,-1.3911476376489915,1.4054372278368352
zro2_120_formal,14,14,single,-0.7000000000025182,identity,-105.61933634093458,101.75922062707457,-95.07177547811614,112.30678148989304,-1.9300578569300058,8.617503005888452,-1.8246337746357317,8.640439397163336,-1.8246337746357317,8.640439397163336,207.37855696800915,207.37855696800918,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,150.736880483043,505.2356270345706,PASS,,PASS,-1.2654051871092689,8.253958554976402,0.6646526698207369,-0.36354445091205,0.7575801867055246
zro2_120_formal,15,15,single,-0.7000000000025182,identity,-101.92348087021753,105.86572670564897,-75.36054630095879,129.5541070199057,1.971122917715718,27.096780359473456,2.302017200428464,27.07067690722236,2.302017200428464,27.07067690722236,207.7892075758665,204.9146533208645,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,133.53599439616383,468.8173561523192,PASS,,PASS,2.4264391442565585,27.174121236604687,0.4553162265408406,0.07734087713123117,0.4618381506835682
zro2_120_formal,16,16,single,-0.7000000000025182,identity,-126.5625173416642,83.27994327348961,-64.68363049666527,145.15883011848857,-21.6412870340873,40.23759981091165,-21.148089146987658,40.49898848694736,-21.148089146987658,40.49898848694736,209.8424606151538,209.84246061515384,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,117.63142075421194,442.28292390016895,PASS,,PASS,-21.58281191076288,39.0686813367314,0.058475123324416955,-1.168918474180245,1.1703801687177025
zro2_120_formal,17,17,single,-0.7000000000025182,identity,-103.3538160469667,96.70684931506857,-92.01487279843444,115.21409001956953,-3.323483365949073,11.599608610567527,-3.1815229051726357,11.639345926896167,-3.1815229051726357,11.639345926896167,200.06066536203525,207.228962818004,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,147.85746679011302,499.309767951596,PASS,,PASS,-2.932909068903136,10.139135924863698,0.3905742970459367,-1.460472685703829,1.5117965296956741
zro2_120_formal,18,18,single,-0.7000000000025182,identity,-117.52820396880043,86.5651481363492,-109.44454675312664,101.21921507774206,-15.481527916225616,-4.11266583769229,-15.530616966514858,-3.923221068560262,-15.530616966514858,-3.923221068560262,204.09335210514962,210.6637618308687,manual_four_edge_a_v1,3,manual_four_edge_validation_frozen.csv,536BF658AD75F1BC7DCC6E9461D821E046F58A7636D26A7EAABF51A80D56AF9D,008B1B92CCED105EC6D8E7E8EE3D6A34FCE8A14AC0AB66025AC2268469AABD42,True,True,True,153.83168664347033,514.5568815657737,PASS,,PASS,-15.819956295736947,-1.8485270601878856,-0.3384283795113312,2.264138777504405,2.2892920678362136
