version,session_id,measurement_id,sample_id,roi_within_measurement,manual_center_u_um,manual_center_v_um,manual_width_um,manual_height_um,auto_center_x_um,auto_center_y_um,auto_status,depth_proxy_um,depth_quartile,auto_center_u_um,auto_center_v_um,delta_u_um,delta_v_um,center_disagreement_um,auto_left_u_um,auto_right_u_um,auto_top_v_um,auto_bottom_v_um,edge_diff_left_um,edge_diff_right_um,edge_diff_top_um,edge_diff_bottom_um,consistency_band
v3,zro2_120_formal,109,109,single,-33.13950405409574,-13.557629818413503,209.0211593994389,206.55725575229425,-38.60481236843449,-13.94659426954081,STOP,5.407,Q1,-38.431545724338775,-14.41718845542635,-5.292041670243037,-0.8595586370128476,5.361394043534956,-138.43154572433878,61.568454275661225,-114.41718845542636,85.58281154457364,-0.7814619705235941,-9.80262136996248,2.4190692391342736,-4.1381865131599795,large
v3,zro2_120_formal,11,11,single,4.845677172717842,1.6364426723119152,205.32530392872195,205.7359545365794,4.091728727761047,1.0694248455878408,PASS,46.837,Q4,4.078358196424926,1.1193336873333344,-0.7673189762929162,-0.5171089849785808,0.9253000128200513,-95.92164180357507,104.07835819642493,-98.88066631266666,101.11933368733334,1.8953329880680627,-3.429970940653888,2.3508682833111294,-3.385086253268284,close
v3,zro2_120_formal,110,110,single,-12.60697366122352,-8.219171916266731,208.19985818372407,209.8424606151538,-12.453663496816855,-7.79774576430362,PASS,42.571000000000005,Q3,-12.357469009165579,-7.949310233232563,0.2495046520579418,0.26986168303416846,0.36752945374294643,-112.35746900916558,87.64253099083442,-107.94931023323257,92.05068976676743,4.349433743919974,-3.850424439804101,5.191091990611071,-4.651368624542741,close
v3,zro2_120_formal,111,111,single,-5.215262719789536,7.180225878387404,208.19985818372407,211.89571365444107,-5.875051024680152,7.851563618566572,PASS,38.068,Q3,-5.970535126913684,7.779202150431836,-0.7552724071241483,0.5989762720444318,0.9639548658704672,-105.97053512691369,94.02946487308631,-92.22079784956816,107.77920215043184,3.3446566847378847,-4.85520149898619,6.546833099264973,-5.348880555176095,close
v3,zro2_120_formal,112,112,single,-25.805870841487238,24.958708414872817,207.22896281800396,207.880626223092,-25.66616185209719,17.428177488971016,REVIEW,22.451,Q2,-25.87716643666362,17.113313297381513,-0.07129559517638384,-7.845395117491304,7.84571906274039,-125.87716643666363,74.12283356333637,-82.88668670261849,117.11331329738151,3.5431858138255734,-3.6857770041783624,-3.9050820059453173,-11.785708229037297,large
v3,zro2_120_formal,113,113,single,-6.652539847290569,7.590876486244866,206.14660514443682,211.07441243872614,-7.06732364173753,7.4529632496599945,PASS,38.82,Q3,-7.1578490632209375,7.3660655336476495,-0.5053092159303683,-0.22481095259721684,0.5530618121980866,-107.15784906322094,92.84215093677906,-92.63393446635234,107.36606553364766,2.567993356288042,-3.578611788148777,5.312395266765861,-5.762017171960281,close
v3,zro2_120_formal,114,114,single,13.87999054558162,18.062466986609664,209.43181000729635,211.48506304658363,13.874710864434702,17.895172568126526,PASS,47.080999999999996,Q4,13.655050051839272,18.06334439954171,-0.22494049374234848,0.0008774129320450186,0.2249422049738662,-86.34494994816073,113.65505005183927,-81.9366556004583,118.0633443995417,4.490964509905822,-4.9408454973905265,5.743408936223858,-5.741654110359775,close
v3,zro2_120_formal,115,115,single,-40.94186560338713,1.8417679762406465,206.55725575229422,210.25311122301127,-40.592635174539126,1.767001338913702,PASS,45.73,Q4,-40.61119318922635,1.270949209169784,0.3306724141607802,-0.5708187670708624,0.6596804607741675,-140.61119318922636,59.38880681077365,-98.72905079083021,101.27094920916979,3.6093002903078855,-2.947955461986332,4.555736844434776,-5.697374378576498,close
v3,zro2_120_formal,116,116,single,-24.10519068123196,0.8151414565970327,208.19985818372396,208.19985818372405,-22.979706228486872,1.002504504657737,PASS,41.927,Q3,-22.990238843579103,0.7216865972179868,1.1149518376528569,-0.09345485937904596,1.1188616585740347,-122.9902388435791,77.0097611564209,-99.27831340278202,100.72168659721798,5.214880929514834,-2.9849772542091273,4.006474232482972,-4.193383951241074,close
v3,zro2_120_formal,117,117,single,21.76555772994135,17.79041095890412,209.83561643835628,210.48727984344424,21.232903474097487,16.11653285076403,STOP,5.705,Q1,21.034423160001833,16.37473246792374,-0.7311345699395169,-1.4156784909803797,1.5933308975806397,-78.96557683999816,121.03442316000184,-83.62526753207626,116.37473246792374,4.186673649238628,-5.6489427891176405,3.8279614307417376,-6.659318412702504,close
v3,zro2_120_formal,118,118,single,5.256327780575305,-9.86177434769651,209.43181000729635,212.3063642622985,5.393410305403804,-48.161404428715755,STOP,15.227999999999998,Q1,5.981395711495801,-48.09191882854392,0.7250679309204964,-38.23014448084741,38.23701963452326,-94.01860428850419,105.98139571149581,-148.09191882854392,51.90808117145608,5.440972934568677,-3.990837072727672,-32.076962349698164,-44.38332661199666,large
v3,zro2_120_formal,119,119,single,14.085315849510323,-5.75526826912207,202.45074967371977,208.19985818372407,14.09266623732819,-6.269854507559416,PASS,46.903999999999996,Q4,14.168213314617761,-6.097216470995679,0.0828974651074379,-0.34194820187360975,0.3518530410353644,-85.83178668538224,114.16821331461776,-106.09721647099568,93.90278352900432,1.308272301967321,-1.1424773717524488,3.7579808899884313,-4.441877293735644,close
v3,zro2_120_formal,12,12,single,-2.956684376573577,8.61750300588848,196.29099055585817,205.73595453657938,-2.7081892843285473,7.589131968773614,PASS,30.74873,Q2,-2.800703602844338,7.555479638529137,0.1559807737292389,-1.0620233673593429,1.0734168037581906,-102.80070360284434,97.19929639715566,-92.44452036147086,107.55547963852914,-1.6985239483416734,2.010485495800154,1.8059539009303478,-3.930000635649037,close
v3,zro2_120_formal,120,120,single,-20.266731898238703,-11.208610567514668,203.97064579256363,207.228962818004,-20.145371062580054,-11.522363417077138,PASS,50.594,Q4,-20.00309888320636,-11.76761951428171,0.2636330150323438,-0.559008946767042,0.61805612138433,-120.00309888320636,79.99690111679364,-111.7676195142817,88.2323804857183,2.2489559113141553,-1.7216898812494748,3.055472462234931,-4.173490355769019,close
v3,zro2_120_formal,13,13,single,10.594785682722033,13.339984996249072,206.9679063601517,208.6105087915815,10.61152215750447,12.707138766842077,PASS,35.772000000000006,Q3,10.455487091074058,12.835831403823159,-0.1392985916479752,-0.5041535924259133,0.5230439201358364,-89.54451290892594,110.45548709107406,-87.16416859617684,112.83583140382316,3.344654588427872,-3.6232517717238153,3.8011008033648466,-4.8094079882166625,close
v3,zro2_120_formal,14,14,single,-1.9300578569300058,8.617503005888452,207.37855696800915,207.37855696800918,-1.5029768454974857,9.286496628768626,REVIEW,14.346,Q1,-1.616317814895767,9.267441704995138,0.31374004203423866,0.649938699106686,0.7217015495148512,-101.61631781489577,98.38368218510423,-90.73255829500486,109.26744170499514,4.003018526038815,-3.3755384419703347,4.339217183111273,-3.039339784897905,close
v3,zro2_120_formal,15,15,single,1.971122917715718,27.096780359473456,207.7892075758665,204.9146533208645,2.89677719869167,32.384433581277584,STOP,9.512999999999998,Q1,2.500920359112837,32.417406649459394,0.5297974413971192,5.320626289985938,5.346938324555508,-97.49907964088716,102.50092035911284,-67.5825933505406,132.4174066494594,4.424401229330371,-3.3648063465361275,7.777952950418182,2.863299629553694,large
v3,zro2_120_formal,16,16,single,-21.6412870340873,40.23759981091165,209.8424606151538,209.84246061515384,-21.531890852945047,40.90150204280953,PASS,47.597,Q4,-22.029977605241232,40.635394421288204,-0.38869057115393346,0.3977946103765575,0.5561662630442521,-122.02997760524123,77.97002239475877,-59.364605578711796,140.6353944212882,4.532539736422976,-5.309920878730836,5.319024917953477,-4.5234356972003695,close
v3,zro2_120_formal,17,17,single,-3.323483365949073,11.599608610567527,200.06066536203525,207.228962818004,3.8571436670791486,12.472738406564858,REVIEW,55.339,Q4,3.7044763516062167,12.518930289265018,7.027959717555289,0.9193216786974912,7.087832541793224,-96.29552364839378,103.70447635160622,-87.48106971073499,112.51893028926501,7.058292398572917,6.997627036537651,4.533803087699454,-2.6951597303045105,large
v3,zro2_120_formal,18,18,single,-15.481527916225616,-4.11266583769229,204.09335210514962,210.6637618308687,-14.349230098042076,-2.6803462515943473,REVIEW,6.895,Q1,-14.315413417733,-2.8554507725370475,1.1661144984926164,1.257215065155243,1.7147631742161913,-114.315413417733,85.684586582267,-102.85545077253705,97.14454922746295,3.212790551067428,-0.8805615540821918,6.58909598058959,-4.074665850279118,close
v3,zro2_120_formal,19,19,single,17.16519540844115,0.6098161526683157,208.61050879158142,210.25311122301127,20.0322234132814,2.030208433725964,REVIEW,6.965000000000002,Q1,20.00592534351551,2.2747906087539977,2.8407299350743607,1.664974456085682,3.292702006475137,-79.99407465648449,120.00592534351551,-97.725209391246,102.274790608754,7.145984330865076,-1.4645244607163477,6.791530067591324,-3.4615811554199496,moderate
v3,zro2_120_formal,2,2,single,0.5338457902146843,3.4843704076704256,204.09335210514962,210.25311122301125,0.8256436137155455,3.064556842397047,PASS,20.60573,Q2,0.788142302148946,3.074415022197748,0.2542965119342617,-0.4099553854726774,0.48242111692999473,-99.21185769785106,100.78814230214894,-96.92558497780225,103.07441502219775,2.300972564509067,-1.7923795406405532,4.716600226032952,-5.5365109969782935,close
v3,zro2_120_formal,20,20,single,27.30469667318988,-6.32113502935421,202.66731898238757,205.2739726027398,26.896672766778703,-5.7822360996003646,PASS,68.426,Q4,26.965307042216057,-5.453207895698614,-0.33938963097382313,0.8679271336555958,0.9319242624527845,-73.03469295778395,126.96530704221605,-105.45320789569861,94.54679210430139,0.9942698602199442,-1.6730491221675976,3.5049134350255144,-1.769059167714289,close
v3,zro2_120_formal,21,21,single,-9.840117416829711,19.745401174168308,202.66731898238748,206.57729941291583,-8.27786646049521,21.555629712004755,PASS,57.233,Q4,-8.540593826707312,21.452890306577867,1.2995235901223996,1.7074891324095596,2.1457587698950134,-108.54059382670731,91.45940617329269,-78.54710969342213,121.45289030657787,2.6331830813161474,-0.03413590107135178,4.996138838867495,-1.5811605740483685,moderate
v3,zro2_120_formal,22,22,single,31.21467710371826,5.408806262230911,201.3639921722114,205.27397260273975,31.325660711357504,5.318428563686234,PASS,51.748,Q4,31.25834762045704,5.700737270633362,0.043670516738782084,0.2919310084024511,0.29517931448376294,-68.74165237954296,131.25834762045704,-94.29926272936663,105.70073727063337,0.725666602844484,-0.6383255693669128,2.928917309772345,-2.34505529296743,close
v3,zro2_120_formal,23,23,single,16.878082191780862,-1.1078277886497006,193.54403131115455,203.97064579256363,16.84339549643211,-0.42814284826041815,PASS,64.922,Q4,16.84736908964188,-0.22233511896522748,-0.03071310213898215,0.885492669684473,0.8860251478981479,-83.15263091035811,116.84736908964189,-100.22233511896523,99.77766488103477,-3.2586974465616834,3.1972712422837333,2.870815565966282,-1.0998302265973479,close
v3,zro2_120_formal,24,24,single,39.36046966731905,25.93620352250491,203.3189823874756,203.3189823874756,19.795911094889984,17.27124052886465,STOP,67.881,Q4,19.583430959355645,17.511798232701175,-19.777038707963406,-8.424405289803737,21.496554713329203,-80.41656904064436,119.58343095935564,-82.48820176729882,117.51179823270118,-18.1175475142256,-21.43652990170122,-6.764914096065951,-10.083896483541494,large
v3,zro2_120_formal,25,25,single,-9.321768798363962,45.16540710520097,206.55725575229428,207.37855696800918,-7.4412795410188854,45.7153127436894,PASS,23.308999999999997,Q2,-7.999228209775311,45.620990876008506,1.3225405885886508,0.45558377080753587,1.3988102732992878,-107.99922820977531,92.00077179022469,-54.379009123991494,145.6209908760085,4.601168464735792,-1.9560872875584892,4.144862254812118,-3.2336947131970533,close
v3,zro2_120_formal,26,26,single,11.338943248532331,6.712133072407056,195.4990215264189,203.97064579256363,33.01169220336788,6.300105863453783,STOP,5.253000000000002,Q1,32.93226013097343,6.702939555636921,21.5933168824411,-0.009193516770134913,21.593318839545404,-67.06773986902657,132.93226013097342,-93.29706044436308,106.70293955563692,19.34282764565053,23.843806119231658,1.9761293795116757,-1.9945164130519686,large
v3,zro2_120_formal,27,27,single,-27.39039554409152,-21.975967279491115,207.3785569680091,211.07441243872617,-27.859284605653915,-21.026015583839097,PASS,49.91,Q4,-27.60033060783361,-21.364803308454608,-0.20993506374209048,0.6111639710365075,0.6462152354142608,-127.60033060783361,72.39966939216639,-121.36480330845461,78.63519669154539,3.4793434202624525,-3.8992135477466405,6.148370190399589,-4.926042248326581,close
v3,zro2_120_formal,28,28,single,-23.899865377303257,29.56068400661809,208.61050879158137,206.55725575229428,-21.299244204993915,27.188159377480982,REVIEW,16.37273,Q1,-21.629812400991483,26.92591743167146,2.2700529763117743,-2.634766574946628,3.477806121640183,-121.62981240099148,78.37018759900852,-73.07408256832854,126.92591743167146,6.575307372102458,-2.035201419478909,0.6438613012005163,-5.913394451093765,moderate
v3,zro2_120_formal,29,29,single,-34.16613057373931,23.400924888756464,207.78920757586656,209.8424606151538,-33.46545435150213,24.589822871924422,PASS,41.774,Q3,-33.763370699846696,24.179140241328355,0.40275987389261303,0.7782153525718911,0.8762617479934784,-133.7633706998467,66.23662930015331,-75.82085975867165,124.17914024132835,4.297363661825898,-3.4918439140406576,5.699445660148797,-4.143014955005015,close
v3,zro2_120_formal,3,3,single,0.9444963980721468,24.0169008005426,205.73595453657936,207.7892075758666,0.8153279506662273,23.74686390995298,PASS,9.258999999999999,Q1,0.5251516462409856,23.755052535690492,-0.41934475183116116,-0.26184826485210877,0.49438298382367313,-99.47484835375901,100.52515164624099,-76.2449474643095,123.7550525356905,2.4486325164585168,-3.2873220201208397,3.632755523081201,-4.156452052785411,close
v3,zro2_120_formal,30,30,single,-75.43651666341242,-4.11266583769229,204.91465332086443,208.19985818372405,5.580973575790384,-4.629164299635872,STOP,24.635999999999996,Q2,5.637111569952762,-4.560636064695196,81.07362823336518,-0.4479702270029051,81.07486584784577,-94.36288843004724,105.63711156995276,-104.56063606469519,95.43936393530481,83.5309548937974,78.61630157293297,3.6519588648591252,-4.547899318864921,large
v3,zro2_120_formal,31,31,single,-42.995118642674385,-9.24579843591033,199.16554481086024,207.7892075758666,-43.18095097569762,-8.76920749667408,PASS,19.957,Q2,-43.07059495135257,-9.296094761879793,-0.07547630867818356,-0.05029632596946243,0.09069946845329838,-143.07059495135258,56.92940504864743,-109.2960947618798,90.7039052381202,-0.4927039032480707,0.34175128589169645,3.8443074619638367,-3.9449001139027757,close
v3,zro2_120_formal,32,32,single,-51.87240704500974,-5.343639921722115,202.01565557729947,205.92563600782785,-51.86220633341764,-3.218897602451885,PASS,49.533,Q4,-51.819010564651364,-3.852257993126245,0.053396480358372855,1.49138192859587,1.4923375090967186,-151.81901056465136,48.180989435348636,-103.85225799312624,96.14774200687376,1.0612242690081075,-0.9544313082913618,4.454199932509795,-1.4714360753180387,close
v3,zro2_120_formal,33,33,single,-6.036563935504432,5.537623446957653,208.19985818372402,211.89571365444104,-6.9963125326396645,5.726525658503826,PASS,58.161,Q4,-7.065751364213023,5.6406243298942815,-1.0291874287085907,0.10300088293662846,1.0343287414055193,-107.06575136421303,92.93424863578697,-94.35937567010572,105.64062432989428,3.070741663153413,-5.129116520570605,6.050857710157146,-5.844855944283893,close
v3,zro2_120_formal,34,34,single,-8.21095890410956,0.8471624266144744,200.71232876712327,202.6673189823875,-8.475823948292957,1.7413189109116356,PASS,55.605,Q4,-8.496465089262857,1.6376398074339764,-0.28550618515329695,0.790477380819502,0.840457179961031,-108.49646508926286,91.50353491073714,-98.36236019256603,101.63763980743397,0.07065819840836696,-0.6416705687149573,2.1241368720132527,-0.5431821103742749,close
v3,zro2_120_formal,35,35,single,-5.420588023718295,9.233478917674645,207.78920757586656,204.50400271300705,-4.325582955903553,14.624804261590363,STOP,13.569,Q1,-4.503931382058626,14.570867156897094,0.9166566416596691,5.337388239222449,5.415530686358346,-104.50393138205862,95.49606861794138,-85.4291328431029,114.5708671568971,4.811260429592949,-2.977947146273607,7.589389595725976,3.0853868827189217,large
v3,zro2_120_formal,36,36,single,-12.772602739725984,1.8246575342465832,202.0156555772994,203.3189823874756,-13.135433932344963,3.170924258025929,PASS,55.257,Q4,-13.173192814759423,3.0102120035485,-0.40059007503343835,1.1855544693019167,1.25140393474571,-113.17319281475942,86.82680718524058,-96.9897879964515,103.0102120035485,0.6072377136162572,-1.408417863683141,2.8450456630396985,-0.4739367244358732,close
v3,zro2_120_formal,37,37,single,-16.302829131940513,15.803888643393734,196.70164116371558,206.14660514443685,-16.451308273485083,15.952556675244745,PASS,36.477,Q3,-16.644972904989107,15.750380483604605,-0.3421437730485941,-0.053508159789128484,0.34630259109620704,-116.6449729049891,83.3550270950109,-84.2496195163954,115.7503804836046,-1.9913231911908014,1.3070356450936202,3.0197944124292917,-3.1268107320075558,close
v3,zro2_120_formal,38,38,single,-34.92915851272011,17.79041095890412,204.6223091976517,206.57729941291592,-28.97111186874957,19.793283132251755,REVIEW,54.693000000000005,Q4,-29.210764301393578,19.43786585491099,5.71839421132653,1.6474548960068702,5.95097807007468,-129.21076430139357,70.78923569860642,-80.562134145089,119.437865854911,8.029548810152392,3.4072396125006748,4.936104602464837,-1.6411948104510827,large
v3,zro2_120_formal,39,39,single,-8.911118190506556,6.769575270529984,207.3785569680091,206.96790636015172,-7.198470943593491,9.165537202307323,REVIEW,7.793999999999997,Q1,-7.30990909491922,9.07690944962307,1.6012090955873362,2.307334179093086,2.80849810072978,-107.30990909491922,92.69009090508078,-90.92309055037693,109.07690944962307,5.290487579591883,-2.0880693884172103,5.7912873591689475,-1.1766190009827682,moderate
v3,zro2_120_formal,4,4,single,4.640351868789111,1.6364426723119152,206.55725575229422,205.7359545365794,4.37958936519411,2.022621628489168,REVIEW,8.140999999999998,Q1,4.354552144827973,2.075976126483064,-0.28579972396113806,0.43953345417114864,0.5242815460722263,-95.64544785517202,104.35455214482798,-97.92402387351693,102.07597612648307,2.9928281521859788,-3.564427600108246,3.3075107224608615,-2.428443814118552,close
v3,zro2_120_formal,40,40,single,3.1931506849315383,12.2512720156556,202.66731898238757,205.92563600782785,3.261461270578263,14.645224867939884,PASS,58.426,Q4,3.0822971421715675,14.683977164902148,-0.11085354275997084,2.432705149246548,2.4352295273984144,-96.91770285782843,103.08229714217157,-85.31602283509785,114.68397716490215,1.222805948433816,-1.4445130339537542,5.395523153160468,-0.5301128546673795,moderate
v3,zro2_120_formal,41,41,single,11.990606653620404,6.38630136986302,205.9256360078278,204.6223091976517,24.442651131929296,6.353403121529851,STOP,57.102999999999994,Q4,24.36320743733318,6.651544854193112,12.372600783712777,0.26524348433009237,12.375443598477979,-75.63679256266681,124.36320743733319,-93.3484551458069,106.6515448541931,15.335418787626665,9.409782779798888,2.5763980831559508,-2.0459111144957802,large
v3,zro2_120_formal,42,42,single,-11.169696533722458,13.545310300177789,197.93359298728797,206.55725575229428,-4.69568442161354,13.45669984267808,REVIEW,41.019,Q3,-4.859734494309001,13.398328384098503,6.309962039413457,-0.14698191607928557,6.311673678390952,-104.859734494309,95.140265505691,-86.6016716159015,113.3983283840985,5.276758533057446,7.34316554576948,3.131645960067857,-3.4256097922264246,large
v3,zro2_120_formal,43,43,single,-9.937744710150156,18.267792290538395,206.14660514443682,208.6105087915815,-9.452606056046761,18.929542822889445,PASS,49.846,Q4,-9.683162845326098,18.812647608598674,0.25458186482405765,0.5448553180602786,0.6013977415287342,-109.6831628453261,90.3168371546739,-81.18735239140133,118.81264760859867,3.3278844370424707,-2.8187207073943483,4.850109713851026,-3.760399077730483,close
v3,zro2_120_formal,44,44,single,-18.311741682974517,-4.366144814090006,202.66731898238757,205.27397260273975,-7.480731931739513,-3.4515884938819026,STOP,53.302,Q4,-7.438005582662538,-3.5427230089192725,10.87373610031198,0.8234218051707338,10.904868648840234,-107.43800558266254,92.56199441733746,-103.54272300891927,96.45727699108073,12.207395591505744,9.540076609118202,3.4604081065406262,-1.8135644961991488,large
v3,zro2_120_formal,45,45,single,-7.2334637964774515,19.745401174168293,202.66731898238757,203.9706457925637,-6.430207461624536,20.495707189881124,PASS,52.404,Q4,-6.680123644916967,20.41561973836449,0.5533401515604845,0.6702185641961975,0.8691249893554969,-106.68012364491696,93.31987635508304,-79.58438026163552,120.41561973836448,1.8869996427542617,-0.7803193396332802,2.6555414604780196,-1.3151043320856388,close
v3,zro2_120_formal,46,46,single,-16.30282913194054,-4.112665837692305,207.3785569680091,209.02115939943894,-9.728933550202358,-3.4961934662360408,REVIEW,53.129000000000005,Q4,-9.685494478090716,-3.614790933439842,6.617334653849825,0.4978749042524626,6.6360377742540155,-109.68549447809072,90.31450552190928,-103.61479093343985,96.38520906656015,10.30661313785437,2.928056169845277,5.008454603971927,-4.012704795467016,large
v3,zro2_120_formal,47,47,single,-12.401648357294818,23.195599584827733,198.75489420300283,207.7892075758666,-12.406977329391106,23.401685202485375,PASS,45.85,Q4,-12.691949800126226,23.248362674376093,-0.29030144283140835,0.0527630895483604,0.2950574034466611,-112.69194980012622,87.30805019987378,-76.7516373256239,123.2483626743761,-0.9128543413299894,0.3322514556671763,3.94736687748167,-3.8418406983849422,close
v3,zro2_120_formal,48,48,single,-4.599286808003342,17.24116577089478,197.11229177157304,209.02115939943894,-4.195378379111643,16.848767439132793,PASS,51.153,Q4,-4.400906682476187,16.796255068735867,0.19838012552715512,-0.44491070215891426,0.48713469092203643,-104.40090668247619,95.59909331752381,-83.20374493126414,116.79625506873586,-1.245473988686328,1.642234239740631,4.06566899756055,-4.955490401878393,close
v3,zro2_120_formal,49,49,single,17.575846016298556,-0.8274609748327464,206.14660514443676,208.19985818372407,17.137102956999346,-1.1208175353208247,PASS,7.735000000000001,Q1,17.149517037952013,-0.9113698871874608,-0.42632897834654315,-0.08390891235471443,0.4345078864077825,-82.85048296204799,117.14951703795201,-100.91136988718746,99.08863011281254,2.6469735938718344,-3.499631550564928,4.016020179507322,-4.183838004216753,close
v3,zro2_120_formal,5,5,single,-13.633600180867148,10.876081349104396,199.57619541871765,206.96790636015174,-13.51711060610137,10.973993581827447,PASS,10.751,Q1,-13.650171108302786,10.80803603739477,-0.016570927435637373,-0.06804531170962669,0.07003399233042065,-113.65017110830279,86.34982889169721,-89.19196396260523,110.80803603739477,-0.22847321807681453,0.1953313632055398,3.415907868366247,-3.551998491785497,close
v3,zro2_120_formal,50,50,single,8.746857947363537,16.419864555179885,206.55725575229417,208.19985818372407,8.618718058258438,15.937935283880348,PASS,7.704730000000001,Q1,8.423361071727294,16.04204071607529,-0.3234968756362431,-0.37782383910459316,0.4973942922291574,-91.5766389282727,108.4233610717273,-83.95795928392471,116.04204071607529,2.955131000510846,-3.6021247517833217,3.7221052527574443,-4.477752930966631,close
v3,zro2_120_formal,51,51,single,-1.724732553001246,21.55299715339794,208.61050879158148,207.7892075758666,-1.5819791719236087,21.720244351205608,STOP,6.56873,Q1,-1.8472173516622554,21.699296321129793,-0.12248479866100936,0.14629916773185414,0.1908034915352997,-101.84721735166225,98.15278264833775,-78.3007036788702,121.6992963211298,4.1827695971297345,-4.427739194451746,4.04090295566516,-3.748304620201452,close
