variant,fold,model,target,metric,score,n_train,n_test,alpha
src_gkf,2,M1_u_plus_What,angular_entropy_8_16,R2,0.7362886515677924,81,20,3.1622776601683795
src_gkf,3,M1_u_plus_What,angular_entropy_8_16,R2,0.5130007429207935,81,20,0.31622776601683794
src_gkf,4,M1_u_plus_What,angular_entropy_8_16,R2,0.6747378174541158,81,20,0.001
src_gkf,0,M1_u_plus_What,lambda_star_4_32,R2,0.5135078936703635,75,21,0.31622776601683794
src_gkf,1,M1_u_plus_What,lambda_star_4_32,R2,0.09580910233641815,77,19,1.0
src_gkf,2,M1_u_plus_What,lambda_star_4_32,R2,0.2757947536661085,77,19,1.0
src_gkf,3,M1_u_plus_What,lambda_star_4_32,R2,0.5501596897776646,77,19,0.1
src_gkf,4,M1_u_plus_What,lambda_star_4_32,R2,-0.422586757958463,78,18,0.0031622776601683794
src_gkf,0,M2_h,p_8_16,R2,0.5080540763588918,80,21,0.001
src_gkf,1,M2_h,p_8_16,R2,0.24391394004584377,81,20,3.1622776601683795
src_gkf,2,M2_h,p_8_16,R2,0.3752068053636848,81,20,0.001
src_gkf,3,M2_h,p_8_16,R2,0.5070829696218724,81,20,3.1622776601683795
src_gkf,4,M2_h,p_8_16,R2,0.3606859093642111,81,20,0.31622776601683794
src_gkf,0,M2_h,ilr_z2,R2,0.5020648356895796,80,21,3.1622776601683795
src_gkf,1,M2_h,ilr_z2,R2,0.3589446918281676,81,20,3.1622776601683795
src_gkf,2,M2_h,ilr_z2,R2,0.21843203936151945,81,20,0.001
src_gkf,3,M2_h,ilr_z2,R2,0.22233576241517783,81,20,0.001
src_gkf,4,M2_h,ilr_z2,R2,0.211212433783463,81,20,0.31622776601683794
src_gkf,0,M2_h,ilr_z1_z4,Q2_Aitchison,0.2956046792933963,80,21,
src_gkf,1,M2_h,ilr_z1_z4,Q2_Aitchison,0.019878311375986613,81,20,
src_gkf,2,M2_h,ilr_z1_z4,Q2_Aitchison,0.15692414567618296,81,20,
src_gkf,3,M2_h,ilr_z1_z4,Q2_Aitchison,0.32714415805379615,81,20,
src_gkf,4,M2_h,ilr_z1_z4,Q2_Aitchison,0.18353348206212883,81,20,
src_gkf,0,M2_h,A2_8_16,R2,0.6984662505829828,80,21,3.1622776601683795
src_gkf,1,M2_h,A2_8_16,R2,0.7563441136563038,81,20,1.0
src_gkf,2,M2_h,A2_8_16,R2,0.6936992301423885,81,20,0.1
src_gkf,3,M2_h,A2_8_16,R2,0.6708433356054638,81,20,0.001
src_gkf,4,M2_h,A2_8_16,R2,0.6668329467143569,81,20,0.001
src_gkf,0,M2_h,angular_entropy_8_16,R2,0.6813504246157533,80,21,3.1622776601683795
src_gkf,1,M2_h,angular_entropy_8_16,R2,0.6453546327128528,81,20,1.0
src_gkf,2,M2_h,angular_entropy_8_16,R2,0.7275455836849327,81,20,0.001
src_gkf,3,M2_h,angular_entropy_8_16,R2,0.6763862001658993,81,20,1.0
src_gkf,4,M2_h,angular_entropy_8_16,R2,0.632276060685494,81,20,0.001
src_gkf,0,M2_h,lambda_star_4_32,R2,0.21856603771152094,75,21,31.622776601683793
src_gkf,1,M2_h,lambda_star_4_32,R2,-0.0448908855355441,77,19,31.622776601683793
src_gkf,2,M2_h,lambda_star_4_32,R2,0.11404352589412925,77,19,10.0
src_gkf,3,M2_h,lambda_star_4_32,R2,0.14208655904780643,77,19,1.0
src_gkf,4,M2_h,lambda_star_4_32,R2,-0.04608639527503122,78,18,31.622776601683793
src_gkf,0,M3_u_What_What_over_h,p_8_16,R2,0.7095205303362069,80,21,1.0
src_gkf,1,M3_u_What_What_over_h,p_8_16,R2,0.42573743422614996,81,20,3.1622776601683795
src_gkf,2,M3_u_What_What_over_h,p_8_16,R2,0.5182514532812836,81,20,3.1622776601683795
src_gkf,3,M3_u_What_What_over_h,p_8_16,R2,0.526009157010447,81,20,1.0
src_gkf,4,M3_u_What_What_over_h,p_8_16,R2,0.4622693840469214,81,20,1.0
src_gkf,0,M3_u_What_What_over_h,ilr_z2,R2,0.5744739669278323,80,21,3.1622776601683795
src_gkf,1,M3_u_What_What_over_h,ilr_z2,R2,0.582684188557353,81,20,1.0
src_gkf,2,M3_u_What_What_over_h,ilr_z2,R2,0.4987703934378772,81,20,1.0
src_gkf,3,M3_u_What_What_over_h,ilr_z2,R2,0.27263331937644175,81,20,1.0
src_gkf,4,M3_u_What_What_over_h,ilr_z2,R2,0.22905460188008064,81,20,1.0
src_gkf,0,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.41459696995990536,80,21,
src_gkf,1,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.2795909303116688,81,20,
