single_line_id,s_um,W50_um,in_band,pooled_median_um
1,-91.6772074300794,2.5172331936885195,0,5.776160178215543
1,-89.67720743007939,5.799134790486297,0,5.776160178215543
1,-87.67720743007939,3.382552889825413,0,5.776160178215543
1,-85.67720743007939,4.847225123200952,0,5.776160178215543
1,-83.67720743007939,5.656875508270463,0,5.776160178215543
1,-81.67720743007939,5.618819900152916,0,5.776160178215543
1,-79.67720743007939,5.868241892715656,0,5.776160178215543
1,-77.67720743007939,6.018059965473647,0,5.776160178215543
1,-75.67720743007939,5.969291026936524,0,5.776160178215543
1,-73.67720743007939,5.913761489472268,0,5.776160178215543
1,-71.67720743007939,6.140073526402794,0,5.776160178215543
1,-69.67720743007939,5.575288574318948,0,5.776160178215543
1,-67.67720743007939,6.019345214747988,0,5.776160178215543
1,-65.67720743007939,6.7529614848910136,0,5.776160178215543
1,-63.67720743007939,6.687966894287747,0,5.776160178215543
1,-61.67720743007939,7.034002499073194,0,5.776160178215543
1,-59.67720743007939,7.206001096303089,0,5.776160178215543
1,-57.67720743007939,6.761711784811279,0,5.776160178215543
1,-55.67720743007939,6.141086027952444,0,5.776160178215543
1,-53.67720743007939,6.331473721389219,0,5.776160178215543
1,-51.67720743007939,7.442380282808475,0,5.776160178215543
1,-49.67720743007939,6.696751044291101,0,5.776160178215543
1,-47.67720743007939,6.080008940249149,0,5.776160178215543
1,-45.67720743007939,6.591159997569813,0,5.776160178215543
1,-43.67720743007939,6.371557360086034,0,5.776160178215543
1,-41.67720743007939,5.714735460481537,0,5.776160178215543
1,-39.67720743007939,6.062980720713348,0,5.776160178215543
1,-37.67720743007939,6.306819265800955,0,5.776160178215543
1,-35.67720743007939,6.022593154487743,0,5.776160178215543
1,-33.67720743007939,5.8429316582973385,0,5.776160178215543
1,-31.67720743007939,6.032655706046947,0,5.776160178215543
1,-29.67720743007939,6.808579568816638,0,5.776160178215543
1,-27.67720743007939,6.497959011641635,0,5.776160178215543
1,-25.67720743007939,6.143435307660053,0,5.776160178215543
1,-23.67720743007939,6.468154695287354,0,5.776160178215543
1,-21.67720743007939,6.643396397565107,0,5.776160178215543
1,-19.67720743007939,6.377958152823737,0,5.776160178215543
1,-17.67720743007939,6.461252781580553,0,5.776160178215543
1,-15.677207430079392,6.467298043404139,0,5.776160178215543
1,-13.677207430079392,7.315921827251187,0,5.776160178215543
1,-11.677207430079392,6.379444624020592,0,5.776160178215543
1,-9.677207430079392,6.4196794798966925,0,5.776160178215543
1,-7.677207430079392,7.025586962485793,0,5.776160178215543
1,-5.677207430079392,5.918150436681385,0,5.776160178215543
1,-3.677207430079392,5.9766091622430535,0,5.776160178215543
1,-1.6772074300793918,6.772709177873249,0,5.776160178215543
1,0.3227925699206082,6.299336555310506,0,5.776160178215543
1,2.322792569920608,6.007315510395168,0,5.776160178215543
1,4.322792569920608,6.352427530112459,0,5.776160178215543
1,6.322792569920608,7.081830493317522,0,5.776160178215543
1,8.322792569920608,6.920707625162214,0,5.776160178215543
1,10.322792569920608,7.103631376197123,0,5.776160178215543
1,12.322792569920608,6.67170255354726,0,5.776160178215543
1,14.322792569920608,6.653804777754898,0,5.776160178215543
1,16.32279256992061,6.147404573653047,0,5.776160178215543
1,18.32279256992061,5.333513486619677,0,5.776160178215543
1,20.32279256992061,5.558554253726031,0,5.776160178215543
1,22.32279256992061,5.848194737982329,0,5.776160178215543
1,25.32279256992061,6.407541692674222,0,5.776160178215543
1,27.32279256992061,6.923227214407143,0,5.776160178215543
1,29.32279256992061,6.674377691996803,0,5.776160178215543
1,31.32279256992061,6.7514641291377,0,5.776160178215543
1,33.32279256992061,6.809648137404954,0,5.776160178215543
1,35.32279256992061,6.134546601591673,0,5.776160178215543
1,37.32279256992061,6.389455106729413,0,5.776160178215543
1,39.32279256992061,6.645577529108035,0,5.776160178215543
1,41.32279256992061,6.345924696927213,0,5.776160178215543
1,43.32279256992061,5.7305329315487,0,5.776160178215543
1,45.32279256992061,4.751371465508935,0,5.776160178215543
1,47.32279256992061,5.529151277079977,0,5.776160178215543
1,49.32279256992061,6.320815076019375,0,5.776160178215543
1,51.32279256992061,5.5615461295225685,0,5.776160178215543
1,53.32279256992061,5.865459835913195,0,5.776160178215543
1,55.32279256992061,6.027196843172243,0,5.776160178215543
1,57.32279256992061,5.382567247912691,0,5.776160178215543
1,59.32279256992061,6.538304695686263,0,5.776160178215543
1,61.32279256992061,5.872396355627949,0,5.776160178215543
1,63.32279256992061,5.775231290945202,0,5.776160178215543
1,65.32279256992061,5.574952592959451,0,5.776160178215543
1,67.32279256992061,5.166907265839706,0,5.776160178215543
1,69.32279256992061,5.913224753159541,0,5.776160178215543
1,71.32279256992061,6.69947786364846,0,5.776160178215543
1,73.32279256992061,5.549677440918254,0,5.776160178215543
1,75.32279256992061,5.4478548272930105,0,5.776160178215543
1,77.32279256992061,5.591636570008037,0,5.776160178215543
1,79.32279256992061,5.349621270532685,0,5.776160178215543
1,81.32279256992061,6.085492090474471,0,5.776160178215543
1,83.32279256992061,5.345589483449032,0,5.776160178215543
1,85.32279256992061,5.770224891114564,0,5.776160178215543
1,87.32279256992061,6.0299618476971695,0,5.776160178215543
1,93.3227925699206,5.616386745686203,0,5.776160178215543
1,95.3227925699206,5.503510272682497,0,5.776160178215543
1,97.3227925699206,5.392441547129901,0,5.776160178215543
1,99.3227925699206,5.187166864546912,0,5.776160178215543
1,101.3227925699206,4.858604131523145,0,5.776160178215543
1,103.3227925699206,7.2125736002027665,0,5.776160178215543
1,108.3227925699206,2.6774566076272728,0,5.776160178215543
2,-100.04178021399564,4.765248296415157,0,5.776160178215543
2,-95.04178021399564,4.363318845105543,0,5.776160178215543
2,-89.04178021399565,4.619475585328966,0,5.776160178215543
2,-85.04178021399565,3.055310706172055,0,5.776160178215543
2,-81.04178021399565,6.084977359372999,0,5.776160178215543
2,-79.04178021399565,5.678161293324839,0,5.776160178215543
2,-77.04178021399565,5.953968858632894,0,5.776160178215543
2,-75.04178021399565,5.767176436642619,0,5.776160178215543
2,-73.04178021399565,5.790832782772804,0,5.776160178215543
2,-71.04178021399565,6.359322465187061,0,5.776160178215543
2,-69.04178021399565,6.934121393042304,0,5.776160178215543
2,-67.04178021399565,6.530331996497929,0,5.776160178215543
2,-65.04178021399565,5.807560668998473,0,5.776160178215543
2,-63.04178021399565,7.1478622480942775,0,5.776160178215543
2,-61.04178021399565,7.093867456927965,0,5.776160178215543
2,-59.04178021399565,5.4446659916405125,0,5.776160178215543
2,-57.04178021399565,5.567088044647157,0,5.776160178215543
2,-55.04178021399565,4.212402522016591,0,5.776160178215543
2,-51.04178021399565,7.148067556240681,0,5.776160178215543
2,-49.04178021399565,6.784042387717582,0,5.776160178215543
2,-47.04178021399565,6.061471409092629,0,5.776160178215543
2,-45.04178021399565,5.229140019615051,0,5.776160178215543
2,-43.04178021399565,4.397594385261188,0,5.776160178215543
2,-41.04178021399565,5.54714894545326,0,5.776160178215543
2,-39.04178021399565,6.063186950593034,0,5.776160178215543
2,-37.04178021399565,5.4419840662880965,0,5.776160178215543
2,-35.04178021399565,5.2697406937091325,0,5.776160178215543
2,-33.04178021399565,5.034770457663827,0,5.776160178215543
2,-31.04178021399565,4.857333517957289,0,5.776160178215543
2,-29.04178021399565,5.761205941815401,0,5.776160178215543
2,-27.04178021399565,5.3606867022435765,0,5.776160178215543
2,-25.04178021399565,5.392070042725813,0,5.776160178215543
2,-23.04178021399565,5.003967076148971,0,5.776160178215543
2,-21.04178021399565,5.922420116177072,0,5.776160178215543
2,-19.04178021399565,6.461768448918628,0,5.776160178215543
2,-16.04178021399565,5.487307570168412,0,5.776160178215543
2,-14.04178021399565,4.87093268894972,0,5.776160178215543
2,-9.04178021399565,6.546760958818778,0,5.776160178215543
2,-7.041780213995651,6.704579187050944,0,5.776160178215543
2,-5.041780213995651,4.989686063931369,0,5.776160178215543
2,-3.0417802139956507,5.7322717846181686,0,5.776160178215543
2,-1.041780213995651,4.974725085754313,0,5.776160178215543
2,0.9582197860043492,4.944368117786592,0,5.776160178215543
2,2.9582197860043493,5.229419476826951,0,5.776160178215543
2,4.958219786004349,5.747838811440025,0,5.776160178215543
2,6.958219786004349,5.697621239730477,0,5.776160178215543
2,8.95821978600435,6.03425114889964,0,5.776160178215543
2,10.95821978600435,6.077790741098792,0,5.776160178215543
2,12.95821978600435,5.228487727473632,0,5.776160178215543
2,14.95821978600435,4.949150253681077,0,5.776160178215543
2,16.95821978600435,4.678384540367388,0,5.776160178215543
2,18.95821978600435,5.215713238162461,0,5.776160178215543
2,20.95821978600435,5.337106095743266,0,5.776160178215543
2,22.95821978600435,4.7048951273352575,0,5.776160178215543
2,24.95821978600435,5.06779078979009,0,5.776160178215543
2,26.95821978600435,5.838169804516216,0,5.776160178215543
2,28.95821978600435,5.165189932783733,0,5.776160178215543
2,30.95821978600435,4.822919345900224,0,5.776160178215543
2,32.95821978600435,5.235618728271301,0,5.776160178215543
2,34.95821978600435,5.50683299376156,0,5.776160178215543
2,36.95821978600435,5.340934611151774,0,5.776160178215543
2,38.95821978600435,5.496072447688583,0,5.776160178215543
2,40.95821978600435,5.263559007483121,0,5.776160178215543
2,42.95821978600435,5.258247228401506,0,5.776160178215543
2,44.95821978600435,5.244162966293029,0,5.776160178215543
2,46.95821978600435,5.261109422378826,0,5.776160178215543
2,48.95821978600435,5.130933867056779,0,5.776160178215543
2,50.95821978600435,4.347462848643066,0,5.776160178215543
2,52.95821978600435,4.782111916130852,0,5.776160178215543
2,54.95821978600435,5.425008361145367,0,5.776160178215543
2,56.95821978600435,4.569558065870471,0,5.776160178215543
3,-102.54287499222994,6.626441356054183,0,5.776160178215543
3,-100.54287499222994,5.207936400584179,0,5.776160178215543
3,-98.54287499222994,5.868574499464938,0,5.776160178215543
3,-96.54287499222994,4.205338517842724,0,5.776160178215543
3,-94.54287499222994,5.90660978221619,0,5.776160178215543
3,-92.54287499222994,5.45600352598251,0,5.776160178215543
3,-90.54287499222994,6.14123800049004,0,5.776160178215543
3,-88.54287499222994,7.232701937763082,0,5.776160178215543
3,-86.54287499222994,6.119339417926468,0,5.776160178215543
3,-84.54287499222994,6.051230230163405,0,5.776160178215543
3,-82.54287499222994,7.071811584558775,0,5.776160178215543
3,-80.54287499222994,6.4789207365105375,0,5.776160178215543
3,-78.54287499222994,5.576850983180651,0,5.776160178215543
3,-76.54287499222994,5.456553103574232,0,5.776160178215543
3,-74.54287499222994,5.412701436204706,0,5.776160178215543
3,-72.54287499222994,5.605348898386307,0,5.776160178215543
3,-70.54287499222994,6.12865683436762,0,5.776160178215543
3,-68.54287499222994,5.970733237975139,0,5.776160178215543
3,-66.54287499222994,5.905526946331108,0,5.776160178215543
3,-64.54287499222994,6.289209735628415,0,5.776160178215543
3,-62.54287499222994,6.570547894999793,0,5.776160178215543
3,-60.54287499222994,6.858416097820896,0,5.776160178215543
3,-58.54287499222994,6.612233720261045,0,5.776160178215543
3,-56.54287499222994,6.397690745440613,0,5.776160178215543
3,-54.54287499222994,6.936533364075162,0,5.776160178215543
3,-52.54287499222994,6.826524354088468,0,5.776160178215543
3,-50.54287499222994,7.077808186005649,0,5.776160178215543
3,-48.54287499222994,7.724363067209541,0,5.776160178215543
3,-46.54287499222994,7.631296115621329,0,5.776160178215543
3,-44.54287499222994,7.397484443878356,0,5.776160178215543
3,-42.54287499222994,7.264381507684066,0,5.776160178215543
3,-40.54287499222994,7.1951978800273295,0,5.776160178215543
3,-38.54287499222994,7.221053693791596,0,5.776160178215543
3,-36.54287499222994,7.1300858673700365,0,5.776160178215543
3,-34.54287499222994,6.740275109253596,0,5.776160178215543
3,-32.54287499222994,6.636263324391358,0,5.776160178215543
3,-30.54287499222994,6.747452197794252,0,5.776160178215543
3,-28.54287499222994,6.687673347214226,0,5.776160178215543
3,-26.54287499222994,5.749589148019467,0,5.776160178215543
3,-24.54287499222994,4.61969208830201,0,5.776160178215543
3,-22.54287499222994,5.334049605500697,0,5.776160178215543
3,-20.54287499222994,7.07085514038285,0,5.776160178215543
3,-18.54287499222994,6.891231196844132,0,5.776160178215543
3,-16.54287499222994,6.951357814761984,0,5.776160178215543
3,-14.54287499222994,7.571711613215473,0,5.776160178215543
3,-12.54287499222994,7.558476283325737,0,5.776160178215543
3,-10.54287499222994,7.087224357625244,0,5.776160178215543
3,-8.54287499222994,6.860992571688364,0,5.776160178215543
3,-6.54287499222994,6.610028918230197,0,5.776160178215543
3,-4.54287499222994,7.378503795622306,0,5.776160178215543
3,-2.5428749922299403,7.632245522372047,0,5.776160178215543
