single_line_id,arm,s_um,n_valid_samples,D_max_um,n_above_threshold,A_remove_um2,W_eq_um,W20_um,n_runs_W20,total_width_W20_um,censored_W20,W50_um,n_runs_W50,total_width_W50_um,censored_W50,W80_um,n_runs_W80,total_width_W80_um,censored_W80,W_affected_um,edge_asymmetry,left_slope,right_slope,ridge_left_um,ridge_right_um,ridge_separation_um,profile_skewness
14,repaired,-87.57112240644119,59.0,10.266162330282068,54.0,82.21745209401374,8.008586796986169,10.809990978488731,1.0,10.809990978488731,False,8.260436817541983,1.0,8.260436817541983,False,5.357600001773862,1.0,5.357600001773862,False,12.818221999999999,-0.103448275862069,1.036757464985284,-1.3853029189827135,0.085068968296451,0.0,,-0.01063122374855253
14,repaired,-85.57112240644119,59.0,9.103015457038229,59.0,76.28086991377481,8.379736393262554,11.205094070561005,1.0,11.205094070561005,False,8.782133709910914,1.0,8.782133709910914,False,5.216403965244517,1.0,5.216403965244517,False,11.982250999999998,0.03225806451612903,1.0373691614879894,-0.9845308694744924,0.0,0.0,,-0.11517025501691769
14,repaired,-83.57112240644119,59.0,8.210509581712257,57.0,71.2860470319226,8.682292654612102,11.236545552995386,1.0,11.236545552995386,False,8.984180325532648,1.0,8.984180325532648,False,6.313280140257188,1.0,6.313280140257188,False,11.982250999999998,-0.31249999999999994,0.630763475737939,-1.2558132797503667,0.11937551324600962,0.014955897255940417,15.604792,-0.14403254157766784
14,repaired,-81.57112240644119,59.0,8.024095486802672,59.0,67.04839107048416,8.355881504745234,11.14373691380225,1.0,11.14373691380225,False,8.565171415786917,1.0,8.565171415786917,False,5.510060648992374,1.0,5.510060648992374,False,12.260907999999999,0.13333333333333336,1.0403613497173707,-0.8600750962099446,0.0,0.0,,-0.04487164498336117
14,repaired,-79.57112240644119,59.0,7.567932150709616,59.0,64.93992330878044,8.580933604523828,11.801406309265069,1.0,11.801406309265069,False,8.673231443665314,1.0,8.673231443665314,False,5.4478692271917275,1.0,5.4478692271917275,False,12.818221999999999,0.06666666666666665,0.6718565464396137,-0.8486226565243113,0.0,0.0,,-0.056553000021101474
14,repaired,-77.57112240644119,59.0,7.2432789456273685,59.0,63.53115126047607,8.771048545469677,12.207014600568963,1.0,12.207014600568963,False,9.318256244563734,1.0,9.318256244563734,False,5.717349558613915,1.0,5.717349558613915,False,13.375535999999999,0.2727272727272728,1.2690817069022118,-0.5933340088891776,0.0,0.0,,-0.14148859184544169
14,repaired,-75.57112240644119,59.0,6.66877209321718,59.0,61.14503668640893,9.168859848816794,12.294212093285019,1.0,12.294212093285019,False,9.323418829626194,1.0,9.323418829626194,False,5.640697521539936,1.0,5.640697521539936,False,13.932849999999998,0.3125000000000001,0.9930493393796024,-0.4565666051605646,0.0,0.0,,-0.2132612981317191
14,repaired,-73.57112240644119,59.0,6.805997410875076,59.0,58.31176041927499,8.56770240995105,11.48280210105424,1.0,11.48280210105424,False,8.67312495619247,1.0,8.67312495619247,False,5.1889512247259155,1.0,5.1889512247259155,False,13.375535999999999,0.2,0.9334806220528886,-0.5784063538648855,0.0,0.0,,-0.05282763797780686
14,repaired,-71.57112240644119,59.0,6.486484952510203,59.0,54.927905894456195,8.468054161321943,11.338457034461328,1.0,11.338457034461328,False,8.758084604753426,1.0,8.758084604753426,False,5.202097135755436,1.0,5.202097135755436,False,11.982250999999998,0.2666666666666667,0.7930128457098453,-0.5556705892968543,0.0,0.0,,-0.13602231582703864
14,repaired,-69.57112240644119,59.0,6.282056675707521,54.0,48.76376155432051,7.762388031755294,10.400721281135871,1.0,10.400721281135871,False,8.357531392685674,1.0,8.357531392685674,False,5.016071750511618,1.0,5.016071750511618,False,10.867622999999998,-0.103448275862069,0.48370855725503453,-0.8516721076571274,0.08400720225355159,0.0,,-0.0006815718224768711
14,repaired,-67.57112240644119,59.0,6.085265037958678,52.0,47.988537397824615,7.886022564092381,10.33746784063355,1.0,10.33746784063355,False,8.330240435904756,1.0,8.330240435904756,False,5.789632601454489,1.0,5.789632601454489,False,11.146279999999999,0.0344827586206897,0.6266805274713662,-0.5365926687942908,0.13654253382026874,0.0,,-0.07474987724614435
14,repaired,-65.57112240644119,59.0,6.153825033327466,59.0,49.177969784599185,7.99144751731882,10.840163432416997,1.0,10.840163432416997,False,8.568887661354548,1.0,8.568887661354548,False,4.111699367539036,1.0,4.111699367539036,False,11.146279999999999,-0.06666666666666671,0.6633693108948877,-0.5518575864729389,0.0,0.0,,-0.046151639268427656
14,repaired,-63.57112240644119,59.0,6.3444873585009525,57.0,46.715984179522906,7.363240170528254,10.391584879984741,1.0,10.391584879984741,False,7.419854791404299,1.0,7.419854791404299,False,4.380061519614826,1.0,4.380061519614826,False,11.146279999999999,0.11999999999999997,0.7429928357473268,-0.6500642455683964,0.0,0.08220626304518487,,0.09288253065629387
14,repaired,-61.57112240644119,60.0,5.720432709077251,55.0,44.02796825632172,7.696615010689246,10.656474522536787,1.0,10.656474522536787,False,7.924943277347245,1.0,7.924943277347245,False,4.039370616799961,2.0,4.689466320775998,False,11.146279999999999,0.11111111111111116,0.8019915226372282,-0.45480385468434914,0.1729839726586725,0.1762767251766062,14.211507000000001,0.03055808697465049
14,repaired,-59.57112240644119,60.0,5.7152694698459126,57.0,45.25662964383334,7.918546952617002,10.560950497259842,1.0,10.560950497259842,False,8.727964285012565,1.0,8.727964285012565,False,4.6937926236572665,1.0,4.6937926236572665,False,10.867622999999998,0.0666666666666666,0.6725225069288923,-0.6081173506370605,0.014202255277862195,0.0569650093025178,11.982251,0.010754574025007855
14,repaired,-57.57112240644119,60.0,5.816247150526116,57.0,43.00926879332117,7.394676959253823,10.128915807307587,1.0,10.128915807307587,False,8.103457346821287,1.0,8.103457346821287,False,4.1567665819793245,1.0,4.1567665819793245,False,10.867622999999998,0.07142857142857147,0.7407890369862962,-0.582374166542586,0.0,0.14948410117690084,,0.027856861030888476
14,repaired,-55.57112240644119,60.0,5.066458821301907,57.0,41.66857307047829,8.224397856602115,10.484881583879087,1.0,10.484881583879087,False,8.502100682972312,1.0,8.502100682972312,False,6.043068834780275,1.0,6.043068834780275,False,10.867622999999998,-0.0344827586206897,0.46591852498883307,-0.5201560745201129,0.06867713724908867,0.2252732517917375,14.211507000000001,-0.019161785766773135
14,repaired,-53.57112240644119,60.0,5.6159726899505555,60.0,44.51859666416115,7.927139094501741,10.663962705342676,1.0,10.663962705342676,False,8.339670243881224,1.0,8.339670243881224,False,5.381223366295234,1.0,5.381223366295234,False,11.146279999999999,0.17241379310344826,0.7287003106062641,-0.4937593634171976,0.0,0.0,,0.011216995854081403
14,repaired,-51.57112240644119,60.0,5.6289550557298025,58.0,46.82089806253912,8.317866744180057,11.029302982221608,1.0,11.029302982221608,False,9.259828274985818,1.0,9.259828274985818,False,4.576459245873648,1.0,4.576459245873648,False,11.424937,0.3750000000000001,0.8610472138514769,-0.41723657259409136,0.0,0.06154412266163206,,-0.14353265661213405
14,repaired,-49.57112240644119,60.0,5.121498384078581,59.0,43.83575452751957,8.559165939365252,10.911880439035736,1.0,10.911880439035736,False,8.9259395063095,1.0,8.9259395063095,False,6.463254632087985,1.0,6.463254632087985,False,11.424937,0.22580645161290336,0.5113938435273916,-0.41049209777808765,0.006166034376001984,0.0,,-0.13417699500454403
14,repaired,-47.57112240644119,60.0,5.156035034430076,53.0,37.809265848999,7.333011819454842,9.949436117087057,1.0,9.949436117087057,False,7.897634998916662,1.0,7.897634998916662,False,4.617740517120915,1.0,4.617740517120915,False,10.310309,-0.11111111111111116,0.3669502665568049,-0.8268941891675625,0.11715717237534921,0.18749075261884887,12.539565,0.15389820399313464
14,repaired,-45.57112240644119,60.0,5.023313338033541,55.0,38.94189431939555,7.752232779219781,10.135142198024317,1.0,10.135142198024317,False,7.7810798419547496,1.0,7.7810798419547496,False,5.0266582151687125,1.0,5.0266582151687125,False,10.588966,0.18518518518518515,0.7107287789365996,-0.46943381566274567,0.0,0.6194668880329233,,0.08409166083126755
14,repaired,-43.57112240644119,60.0,5.273138131135472,56.0,39.06638692417954,7.408565061762818,10.517525661708515,1.0,10.517525661708515,False,8.123047035779594,1.0,8.123047035779594,False,3.4541244572967855,1.0,3.4541244572967855,False,10.867622999999998,0.4285714285714285,1.1036054141826521,-0.3949654260823819,0.08934432548332788,0.0,,0.04032168382979301
14,repaired,-41.57112240644119,60.0,5.169540193485681,56.0,40.383365278319125,7.811790559092203,10.338841898630742,1.0,10.338841898630742,False,8.524283758660927,1.0,8.524283758660927,False,3.91646763116421,1.0,3.91646763116421,False,10.588966,0.0,0.56930529570378,-0.41518553472139924,0.06977780689078263,0.0,,-0.05299378574076185
14,repaired,-39.57112240644119,60.0,5.169184325718315,56.0,40.175789891294166,7.77217204103305,11.076773178672989,1.0,11.076773178672989,False,7.273077292224419,1.0,7.273077292224419,False,4.558371260465838,1.0,4.558371260465838,False,11.424937,-0.040000000000000056,0.3940661571656619,-0.7154725685878328,0.05961433227140998,0.0,,0.02582341035431698
14,repaired,-37.57112240644119,60.0,4.889773874701463,51.0,38.63728769562474,7.901651218581898,10.618372624899703,1.0,10.618372624899703,False,8.337008392905314,1.0,8.337008392905314,False,5.182845292233345,1.0,5.182845292233345,False,10.867622999999998,0.517241379310345,1.005228880769667,-0.34535524672518425,0.12457039054562417,0.15260867431561811,12.818221999999999,-0.011685747608403855
14,repaired,-35.57112240644119,60.0,4.598002414248398,57.0,39.189245414022345,8.523102400421058,10.58571716204855,2.0,10.725882025862457,False,8.516165236297578,1.0,8.516165236297578,False,6.229106704347119,1.0,6.229106704347119,False,11.146279999999999,-0.13333333333333336,0.3644549031107096,-0.6728037662934359,0.0,0.45681748257745225,,0.03300567191879955
14,repaired,-33.57112240644119,60.0,4.7435526439384805,56.0,37.918267912974706,7.9936433216206275,10.438070700020088,1.0,10.438070700020088,False,8.189831815466487,1.0,8.189831815466487,False,5.045853958473699,1.0,5.045853958473699,False,10.588966,0.0344827586206897,0.5221527688806284,-0.5081472943989818,0.0,0.9120909041924068,,-0.04886682768824125
14,repaired,-31.57112240644119,60.0,4.883485522682899,54.0,37.631101562802336,7.705787472495359,10.275724127791106,1.0,10.275724127791106,False,8.256589640251367,1.0,8.256589640251367,False,4.393864961096706,2.0,4.999504635709238,False,10.588966,0.14285714285714288,0.6350031431356118,-0.33479834227583494,0.14994155646748691,0.0,,-0.027518676551035782
14,repaired,-29.57112240644119,61.0,4.651070014808527,59.0,38.092815360120845,8.19011866921746,10.286720379849683,1.0,10.286720379849683,False,8.420166826035425,1.0,8.420166826035425,False,6.254726172602121,1.0,6.254726172602121,False,10.588966,0.31034482758620685,0.5970991186697607,-0.3177935652429674,0.01845803866433776,0.0,,0.017533285534502438
14,repaired,-27.57112240644119,61.0,4.659334132680874,59.0,39.53245666381298,8.484572159470115,10.765584677527064,2.0,11.09763288735252,False,8.33701152956807,1.0,8.33701152956807,False,6.232513829412673,1.0,6.232513829412673,False,11.146279999999999,0.3793103448275864,0.8637044303484184,-0.2726679645012328,0.12571324573437345,0.0,,-0.02058941838783938
14,repaired,-25.57112240644119,61.0,4.984396475529584,60.0,39.32956520036247,7.890537077747966,10.623551628261847,1.0,10.623551628261847,False,8.41001927052642,1.0,8.41001927052642,False,3.1986067083408973,2.0,3.9423708311501513,False,10.867622999999998,0.31034482758620696,0.6215838476033404,-0.42410509580185746,0.0,0.03537386033048237,,0.05406093980511557
14,repaired,-23.57112240644119,61.0,4.877040483569156,61.0,36.53497263009889,7.491217830400613,10.221298453552897,1.0,10.221298453552897,False,7.829510667179892,1.0,7.829510667179892,False,3.9734657555391006,1.0,3.9734657555391006,False,11.424937,0.40740740740740733,0.6944930312934355,-0.47139671791687077,0.0,0.0,,0.21215158031311826
14,repaired,-21.57112240644119,61.0,4.8516046334475025,56.0,37.73994915243044,7.77885916182185,11.093602676170853,1.0,11.093602676170853,False,8.476124565493976,1.0,8.476124565493976,False,4.071918720225172,1.0,4.071918720225172,False,11.703593999999999,0.4666666666666667,0.9944203103995655,-0.3516111859521563,0.009932335596035433,0.25243092254110105,15.883448999999999,-0.00850607798510635
14,repaired,-19.57112240644119,61.0,4.657592771283713,61.0,40.000974331278485,8.588336571179779,10.610451982923427,2.0,11.008265398358073,False,8.235489119656185,2.0,8.506958744091193,False,6.946708871060697,1.0,6.946708871060697,False,10.867622999999998,0.4285714285714285,0.8070534615890934,-0.2069543067141892,0.0,0.0,,-0.03749500622033902
14,repaired,-17.57112240644119,61.0,4.2419145422607665,60.0,36.79781673959157,8.674813312005064,10.804799356409134,1.0,10.804799356409134,False,8.547104968398333,1.0,8.547104968398333,False,6.425462651914648,1.0,6.425462651914648,False,10.867622999999998,0.4,0.7740470225411251,-0.23497461095953256,0.0031216930004071314,0.0,,-0.039629986060887995
14,repaired,-15.57112240644119,61.0,4.6195510222587615,61.0,38.83994421717053,8.407731407235215,10.915677762873738,1.0,10.915677762873738,False,8.412216420996769,1.0,8.412216420996769,False,5.793870633232604,1.0,5.793870633232604,False,11.146279999999999,-0.33333333333333337,0.2966321490280174,-0.8715297907965293,0.0,0.0,,0.021917894298472445
14,repaired,-13.57112240644119,61.0,5.609151293058551,59.0,39.3153894980562,7.009151196672099,10.06591605726398,1.0,10.06591605726398,False,7.8539971413247125,1.0,7.8539971413247125,False,1.6493784665525937,3.0,2.0520067591543034,False,10.588966,0.03703703703703703,0.5263014770678069,-0.33450544239321534,0.07887522991832877,0.0,,0.08546281224396986
14,repaired,-11.57112240644119,61.0,5.172307038595506,59.0,42.18835530734633,8.156583704822403,10.823498330623828,1.0,10.823498330623828,False,8.857158529388474,1.0,8.857158529388474,False,4.753156271515927,2.0,5.644930310423806,False,11.146279999999999,-0.16129032258064516,0.30529545269424685,-0.5891973949799215,0.0,0.05346935056927986,,-0.0643908946131651
14,repaired,-9.57112240644119,61.0,4.720389172102823,55.0,37.533538301503754,7.951365222877046,10.545623499250343,1.0,10.545623499250343,False,8.044761864761059,1.0,8.044761864761059,False,4.794895700301595,1.0,4.794895700301595,False,10.867622999999998,-5.691703033915e-17,0.4225343384325629,-0.45580203675845005,0.0843772403736198,0.09705170619223685,14.490164,0.031643628810241665
14,repaired,-7.571122406441191,61.0,4.432806226604143,58.0,34.105414944049784,7.693865511052815,10.175909477455837,1.0,10.175909477455837,False,8.034013028087024,1.0,8.034013028087024,False,5.227357882150395,1.0,5.227357882150395,False,10.310309,0.6428571428571427,1.4294852299025882,-0.26471819964516474,0.11237131464684216,0.03221385180739781,15.326134999999999,0.059094972281782635
14,repaired,-5.571122406441191,61.0,4.508806394657901,58.0,33.64873711522433,7.462892430930687,10.192907452549388,1.0,10.192907452549388,False,7.9521918393731905,1.0,7.9521918393731905,False,3.3945728955806445,2.0,3.9044859225759563,False,10.310309,0.35714285714285715,0.8694678196387073,-0.3470515136061277,0.14737739871841798,0.02419211024239204,12.818221999999999,0.13949511741382672
14,repaired,-3.571122406441191,61.0,4.580406177107956,59.0,32.8210879710515,7.165540937195783,9.120427707344735,1.0,9.120427707344735,False,7.490477138806925,1.0,7.490477138806925,False,4.172183811266129,1.0,4.172183811266129,False,9.195680999999999,0.2307692307692307,0.6277418293194288,-0.5201011134421873,0.18668657901940908,0.0,,0.2663766560333914
14,repaired,-1.5711224064411908,61.0,4.546044239598181,54.0,32.19693601588093,7.0824071036155996,10.190739414131603,1.0,10.190739414131603,False,6.681905773839304,1.0,6.681905773839304,False,4.187597906904941,3.0,5.112621737436827,False,10.310308999999998,0.3913043478260869,0.7489689926500381,-0.28439588522628945,0.8276253762546649,0.0,,0.24170411856342947
14,repaired,0.42887759355880917,61.0,4.1520467768067615,50.0,27.593676437880053,6.645800955812372,8.375474833762702,1.0,8.375474833762702,False,6.772976343847818,1.0,6.772976343847818,False,4.997560509272935,1.0,4.997560509272935,False,8.638366999999999,0.3913043478260869,0.9489930984365686,-0.18023637074726234,0.8762563094620107,0.41980536276272845,13.096879,0.339465911159533
14,repaired,2.428877593558809,62.0,4.382294223590812,62.0,32.89911480242279,7.507281146327402,10.047317904803625,1.0,10.047317904803625,False,8.117200095092826,1.0,8.117200095092826,False,4.148868805410649,1.0,4.148868805410649,False,10.588966,0.6428571428571427,1.0470065854049453,-0.3409378608012759,0.0,0.0,,0.2049956037187367
14,repaired,4.428877593558809,62.0,4.580935071914852,56.0,32.00675337785025,6.986947615581742,9.78808601403028,1.0,9.78808601403028,False,7.829254663598156,1.0,7.829254663598156,False,3.8446332825620617,1.0,3.8446332825620617,False,10.031652,0.037037037037037035,0.6315747122923369,-0.5421872899221729,0.12403741225200246,0.08613744170324264,14.490164,0.1929916690894882
14,repaired,6.428877593558809,62.0,4.008008091732217,54.0,31.120980940584484,7.764700127422732,10.189229166142196,1.0,10.189229166142196,False,8.045385195606224,1.0,8.045385195606224,False,5.20470436296684,1.0,5.20470436296684,False,10.310309,0.5,0.9106959322102699,-0.28421758549359716,0.06361329448723427,0.2750158990423578,13.654193,0.1282582157773734
14,repaired,8.42887759355881,62.0,4.1595759400694305,58.0,32.974265282381076,7.927314167951139,10.08714050547012,1.0,10.08714050547012,False,8.410355769095418,1.0,8.410355769095418,False,5.32745615885584,1.0,5.32745615885584,False,10.031652,0.3793103448275864,0.771430599423979,-0.308836263521062,0.09776595650462543,0.04802036391975801,15.604792,0.07915901439806165
14,repaired,10.42887759355881,62.0,4.138420697365925,52.0,32.93504880652078,7.958361707277296,10.260035331583445,1.0,10.260035331583445,False,8.234602995708272,1.0,8.234602995708272,False,5.383962266449574,1.0,5.383962266449574,False,10.588966,-0.10344827586206895,0.4188578072964813,-0.5537887120736353,0.19709876276461968,0.09401285546096115,14.768820999999999,0.08685529456687242
14,repaired,12.42887759355881,62.0,4.321669750628837,53.0,34.45887627296224,7.973509837938959,9.88846071187075,1.0,9.88846071187075,False,8.059470718417801,1.0,8.059470718417801,False,6.052925172921548,1.0,6.052925172921548,False,10.031652,0.35714285714285715,0.5347650809701446,-0.30870736771102625,0.0,0.29996270201926983,,0.07239002891185475
14,repaired,14.42887759355881,62.0,4.611735649804644,52.0,33.59213857974575,7.284055533661981,10.434761983334123,1.0,10.434761983334123,False,7.908351216950595,1.0,7.908351216950595,False,3.8931187830635943,1.0,3.8931187830635943,False,10.867622999999998,0.48148148148148157,1.0126656853717915,-0.4615930886361408,0.12678373862756445,0.06795094046265215,14.490164,0.21287916251499941
14,repaired,16.42887759355881,62.0,4.14135059939415,56.0,30.22571383144893,7.298516053161675,9.593262839563975,1.0,9.593262839563975,False,7.851107766238417,1.0,7.851107766238417,False,4.622881245723807,1.0,4.622881245723807,False,9.752994999999999,0.33333333333333326,0.4737641969604179,-0.3368261076565519,0.12441100191420573,0.22571277596400602,13.93285,0.15223437212036073
14,repaired,18.42887759355881,62.0,4.231964583193857,59.0,30.90041033253757,7.301670353114599,9.750798699500905,1.0,9.750798699500905,False,7.994498246350506,1.0,7.994498246350506,False,3.9638806943618494,1.0,3.9638806943618494,False,10.031652,0.5,0.8753135663186621,-0.34690591918171526,0.09935426748290893,0.0,,0.224779976413705
14,repaired,20.42887759355881,62.0,4.290144205405884,52.0,31.714593362223546,7.392430613931561,10.766174396680583,1.0,10.766174396680583,False,8.127248573048458,1.0,8.127248573048458,False,4.041775586511303,1.0,4.041775586511303,False,10.867622999999998,0.14285714285714288,0.6193247611731003,-0.39573471346450056,0.07592327201764588,0.28465020265033353,14.490164,0.11034649763074422
14,repaired,22.42887759355881,62.0,4.2909394869434,57.0,33.10405878918091,7.714874304312829,10.443913377796527,1.0,10.443913377796527,False,8.469122498624698,1.0,8.469122498624698,False,3.7123437576291476,1.0,3.7123437576291476,False,10.588966,-0.06666666666666671,0.45928075511314176,-0.3349052010723083,0.21425631929814357,0.039672341521588654,12.260908,0.07483569029299822
14,repaired,24.42887759355881,62.0,4.582939594810532,49.0,32.40459844351254,7.070701625700178,9.45268591244471,1.0,9.45268591244471,False,6.924538457783429,1.0,6.924538457783429,False,4.61759224009994,1.0,4.61759224009994,False,10.031652,0.33333333333333326,0.6593048612398509,-0.41728340829754335,0.3704401653585369,0.19872018470055366,12.818221999999999,0.252370544036286
14,repaired,26.42887759355881,62.0,4.386106526836343,51.0,32.12733733958985,7.324796409530662,10.137202653736274,1.0,10.137202653736274,False,8.369274716276621,1.0,8.369274716276621,False,4.587485800225464,2.0,4.770691390687357,False,10.310309,0.31034482758620696,0.7595646646986653,-0.4152268316878775,0.46877674522942697,0.3382834327516984,16.162106,0.08572757619164975
14,repaired,28.42887759355881,62.0,4.688545700445053,51.0,35.1668742856272,7.500593261208704,10.040555432931953,1.0,10.040555432931953,False,8.400727248280393,1.0,8.400727248280393,False,4.151130074106293,1.0,4.151130074106293,False,10.031652,0.06666666666666671,0.6181737952946599,-0.4202462375693738,0.3429872776251225,0.22307766989595348,15.047478,0.03066216000087553
14,repaired,30.42887759355881,62.0,4.611622317325387,45.0,36.0572673281716,7.818781514849597,10.402112331666144,1.0,10.402112331666144,False,8.615332444375046,1.0,8.615332444375046,False,5.228997599996979,1.0,5.228997599996979,False,11.146279999999999,0.2666666666666667,0.5951439176468502,-0.37217443302087483,0.3532878828966566,0.07897605242002945,16.71942,-0.01900456699407792
14,repaired,32.42887759355881,62.0,4.578533833493414,48.0,33.23187960861448,7.258192429531225,10.080688210675046,1.0,10.080688210675046,False,8.039326361315439,1.0,8.039326361315439,False,5.192253896028915,1.0,5.192253896028915,False,10.310309,0.4285714285714285,0.7586574969264434,-0.3176232882685945,0.31135165707700346,0.11649457181961637,13.932849999999998,0.06638248301516406
14,repaired,34.42887759355881,63.0,4.62992893059546,45.0,32.76383497395214,7.076530863668863,9.741499794667774,1.0,9.741499794667774,False,7.748983328142494,1.0,7.748983328142494,False,3.9452628428138956,1.0,3.9452628428138956,False,9.752994999999999,0.03703703703703703,0.44562686598394546,-0.45702834998509917,0.4120237862843412,0.14311686513864932,13.654193,0.162771964351168
