i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
21,80,2.712830387260521,3.5478474860110274,1.44326539438159,5.023718489909517,0.6503184683271589,4.3195364195322865,0.9804885935185584,7.739457384148437,0.6848008201466219,7.8287864151335675,0.35973772700470497,4.816490400858338,4.376525582063813,III,III,III,III,III,III,III,III,III,III,III,III
21,81,2.3202446910582064,1.8667616806601113,1.5819147071465414,5.506329047096045,0.8092838570018137,5.375414146012348,1.0143153485976382,8.006467863524922,0.6946342916628441,7.94120472123799,0.43333344165143917,5.801855644842515,7.12702240528766,III,III,III,III,III,III,III,III,III,III,III,III
21,82,2.478320666738335,2.5167840341492105,7.342266162320654,25.556961610163142,1.7787125417364047,11.814540072455715,2.7946910407601653,22.059810134257667,3.615785235510111,41.33641417914958,5.311056150202282,71.10916939088338,16.09395814430357,IV,IV,IV,IV,IV,III,IV,IV,IV,IV,IV,III
21,83,2.528789100267076,1.993804797365228,4.050413125499717,14.098678863608372,1.1828928339737725,7.856994573592493,2.0140845601873383,15.898116229687897,2.653064620429263,30.330390454907764,1.8507008889119567,24.778838573658547,7.757170127574083,III,III,IV,IV,III,III,III,III,IV,IV,III,III
21,84,2.4088457017473073,1.9042686465159446,1.5357521344954292,5.345646354452014,0.7872053176994213,5.228764374782445,0.9325718622093704,7.361228098864934,0.716904136421416,8.195798251186908,0.44271124690677,5.927414088127028,3.2505486590897608,III,III,III,III,III,III,III,III,III,III,III,III
21,85,2.944400172898775,1.8949016997743624,1.968201314547019,6.850915551807262,1.169270059508895,7.7665095677037925,1.0376109201725625,8.190350760924577,1.0000159203090795,11.432391465531209,0.3621580752970518,4.848896188302116,2.8469591278800563,III,III,III,III,III,III,III,III,III,III,III,III
21,86,2.712830387260521,1.8727297655666533,1.462810986098445,5.091752789690022,0.6938830619151366,4.608900566131802,0.9825682492608325,7.755873084542534,0.6970517119291335,7.9688411760780165,0.3623876424826336,4.851969839083515,3.3618210335812653,III,III,III,III,III,III,III,III,III,III,III,III
21,87,2.3822034019591394,1.899284811622405,1.8588089121894362,6.47014245455242,1.0134901095442197,6.731790118575655,1.1268233408187192,8.894546334735283,0.6968577322408332,7.966623559650145,0.5084280847384453,6.807289883269549,6.859889329310709,III,III,III,III,III,III,III,III,III,III,III,III
21,88,1.9819606851489264,1.8586598282408515,1.5113367932141482,5.260661429358055,0.6521510485668697,4.331708758890122,1.0208173033113102,8.057790848568066,0.7349212974589739,8.401774210064858,0.41534836864667857,5.561055403490479,3.183920703570087,III,III,III,III,III,III,III,III,III,III,III,III
21,89,2.905097858073785,3.4531000068399593,1.493561256416377,5.198788337114134,0.6881823085704407,4.571035100378496,0.9636752801649644,7.606741998118797,0.7455773857551629,8.523596843504176,0.4215299571020692,5.643820037896078,2.8447020129067724,III,III,III,III,III,III,III,III,III,III,III,III
21,90,2.5512523273668952,2.208473117486183,1.4124338564410657,4.916400066127503,0.6633253000490115,4.405930218973033,0.9352114057472624,7.3820632568261395,0.6488221665195506,7.4174709107360925,0.3917629676029043,5.245272962005694,7.331470866796164,III,III,III,III,III,III,III,III,III,III,III,III
21,91,2.8393279142120225,1.8613241594901964,1.6629033403256013,5.788234298588946,0.7335359187325313,4.87228222835313,1.0579143931797892,8.350615617781033,0.8146484250041068,9.313231431902468,0.45418194440171095,6.080994044378906,2.512571723141547,III,III,III,III,III,III,III,III,III,III,III,III
21,92,2.7825136854302097,1.9275437545914145,1.599136910429003,5.566276095922886,0.7978665390284486,5.299578193011978,1.0397781588952337,8.20745779495462,0.6315982584963021,7.2205635864734745,0.5298978535756498,7.09474634877307,2.4793698738897803,III,III,III,III,III,III,III,III,III,III,III,III
21,93,2.905097858073785,3.4531000068399593,1.5103192339999614,5.257119509030174,0.6283768207473122,4.1737959086261585,0.9772005041251726,7.713502948876469,0.7532729364555785,8.61157399103079,0.5379589304571671,7.202675255045116,22.215817458319222,III,III,III,III,III,III,III,III,III,III,III,III
21,94,2.9533505983901915,1.9709038774833532,1.6739706066020519,5.82675724138394,0.7567795057560966,5.026670463592898,1.0922684154986058,8.621788065342537,0.7878595442942496,9.00697533639566,0.5486995570758129,7.3464803695062795,10.051716052752397,III,III,III,III,III,III,III,III,III,III,III,III
21,95,3.1673843191400017,2.08660784985031,1.5418842403660467,5.3669909898629555,0.6772268469666144,4.49826688342743,1.059416086947513,8.362469192617262,0.6707813190199093,7.668512541711135,0.4756552752630728,6.368498201447347,2.958473094706066,III,III,III,III,III,III,III,III,III,III,III,III
21,96,3.8558237485414546,6.13170380350112,1.393581440430521,4.850778572492079,0.661798853495937,4.39579127659387,0.9487998911853118,7.489323560166848,0.6224363224870854,7.115822414945786,0.31240164256471603,4.182712569943082,10.040308142122948,III,III,III,III,III,III,III,III,III,III,III,III
21,97,3.659162672563696,4.144916945977782,1.4119821336516682,4.914827709346662,0.6349991546045441,4.217782683832156,0.9219596119488801,7.2774606188718804,0.7059203843297336,8.070229696604645,0.4168608703561112,5.581306128999368,3.7482782719183994,III,III,III,III,III,III,III,III,III,III,III,III
21,98,3.675550145467979,4.209990314777198,1.4798635075616733,5.1511092100046,0.6214741646638299,4.127947180969992,0.9438803821595567,7.450491562826489,0.7468736096237398,8.538415546278387,0.5270253713000875,7.056286987220757,58.41643340321245,III,III,III,III,III,IV,III,III,III,III,III,IV
21,99,3.6071679893958626,4.4462710655974265,1.3986995240478242,4.868593599029292,0.6014707825354418,3.995080990287052,0.9299445421696946,7.3404894267212635,0.6930321666722372,7.9228888927623125,0.4022668415889992,5.385908220495527,3.7766074326912835,III,III,III,III,III,III,III,III,III,III,III,III
21,100,3.420762668704147,4.457413696146696,1.4028107409326993,4.88290392363139,0.6268216243443527,4.163466004388026,0.9308040032815819,7.34727355729938,0.6733489746122158,7.697866518266664,0.4251965921920449,5.692912227534802,3.7007708680649123,III,III,III,III,III,III,III,III,III,III,III,III
21,101,3.3850799602363306,4.74007460600481,1.4567433283855806,5.070632485440214,0.7724867580712157,5.13100095969655,0.9202288049865979,7.263798545887737,0.6547485449709949,7.485222510539483,0.4006068138951394,5.363682285175348,3.641632387189042,III,III,III,III,III,III,III,III,III,III,III,III
21,102,3.6202057447606197,5.089222367660596,1.3897021923152753,4.837275684832352,0.6536984717251271,4.341987031788806,0.9122671164875232,7.200953195873692,0.6852492828015437,7.83391333414017,0.35385980005345563,4.737791458233205,3.778215813639936,III,III,III,III,III,III,III,III,III,III,III,III
21,103,3.6467790453791626,3.472087406850477,1.477596853627176,5.143219440510169,0.6492189079286367,4.312232934519613,0.9601363262942688,7.578807371599149,0.7865835218186445,8.992387580177315,0.35048364599249143,4.692588488386675,3.745346676582831,III,III,III,III,III,III,III,III,III,III,III,III
21,104,3.97545723124332,6.566925159939003,1.4189073126722114,4.938932873945542,0.6211047739245261,4.125493618862852,0.9384679708133175,7.40776885576329,0.7070375443432599,8.083001303880982,0.41307699510478046,5.530644223233112,5.058434208387642,III,III,III,III,III,III,III,III,III,III,III,III
21,105,3.691767019535974,2.987858803714058,1.4133729996323874,4.919669035946416,0.6507781737455792,4.322589868563544,0.9288423076249945,7.33178897131318,0.6934341386238694,7.927484320310908,0.357106662743343,4.781263359579107,3.6766301704261233,III,III,III,III,III,III,III,III,III,III,III,III
21,106,3.6236909027131494,3.0103039019425237,1.5181521791595975,5.284384426197936,0.7976362517432193,5.298048581961469,0.9472964633816453,7.477456297769776,0.7005597359730713,8.00894564174332,0.33077711007135996,4.428739762014257,4.3311898809598475,III,III,III,III,III,III,III,III,III,III,III,III
21,107,3.374079262195295,2.9993054398580465,1.4915762410283915,5.191878895131948,0.6781801405577823,4.504598837056472,0.9720727917645855,7.67302750474048,0.6803577059560592,7.777991803046921,0.5055659414095486,6.768968948781265,4.203414591512422,III,III,III,III,III,III,III,III,III,III,III,III
21,108,3.8221775304057797,3.0127084592674414,2.1806972054624545,7.5905712938331975,1.6643445452532761,11.054886533308052,1.0165965096878853,8.024474140355728,0.688914345567112,7.8758130993646756,0.3887309857167263,5.204678077026722,5.8401986069438685,III,IV,III,III,III,III,III,IV,III,III,III,III
21,109,3.1832154882764248,2.9556154497560017,2.7101318722807513,9.433427594031404,0.9353862383502063,6.213009655525241,1.5427244979408057,12.177449677866818,0.9004647450345308,10.294301577681633,1.685685788592265,22.569468838367825,5.48247501909769,III,III,III,III,III,III,III,III,III,III,III,III
21,110,3.1623341483660266,2.9415538355023285,2.2930701326287517,7.981719002472378,0.7398928776668973,4.914506333882686,1.2729265489718367,10.047807637990841,1.2714843052577391,14.535874904364238,1.1622101112781855,15.560708328706008,76.48182239148012,III,III,III,III,III,IV,III,III,III,III,III,IV
21,111,3.3928107177840325,2.941823396707572,2.107277056790892,7.335010424814179,1.5208738558819985,10.101927486229492,1.0867391954291188,8.578143332116417,0.7257648393407835,8.297095662934787,0.3652584759699967,4.890407125184915,5.276806222451092,III,IV,III,III,III,III,III,IV,III,III,III,III
21,112,3.3001340722782504,2.9646241125445414,1.4197609127065096,4.941904085125402,0.655914082507616,4.356703531369522,0.9335050378415032,7.368594092803629,0.693241942968092,7.925287099316525,0.39737755596124685,5.320446092046553,4.275659822606078,III,III,III,III,III,III,III,III,III,III,III,III
21,113,3.3151902643192783,3.6195983245197154,2.604471394201009,9.065644579591899,1.2394144540522267,8.232421704007349,1.6351418470392545,12.906943258548514,1.1818596615122994,13.51126720417887,0.6950444973242891,9.305877305129197,7.301471638355472,III,III,III,III,III,III,III,III,III,III,III,III
21,114,3.619025131960758,6.246456020392352,1.46434683251082,5.097098764206938,0.693495782776174,4.606328185941559,0.9997392445747568,7.891411822426907,0.6604944777294056,7.550911217383738,0.3471591097001407,4.648076623387864,3.6915032179829708,III,III,III,III,III,III,III,III,III,III,III,III
21,115,3.21082449257329,2.987407646949423,1.4726376456061585,5.125957428182098,0.6930513348299987,4.603376079883385,0.93632051295024,7.390817961356759,0.6905877440214948,7.894943741007267,0.49060922255243355,6.568715021000459,3.1294959617470184,III,III,III,III,III,III,III,III,III,III,III,III
21,116,3.5072111651224533,2.9424661536714676,2.5350216330307753,8.823903836226958,1.4017569793734284,9.31073100124692,1.2427755526916804,9.809811650742805,1.1182990462348368,12.784628936842699,1.11704474373373,14.955993996849836,4.058919460351038,III,IV,III,III,III,III,III,IV,III,III,III,III
21,117,4.034311929925048,4.119712351188338,2.6342282245830404,9.169222161077089,0.8152664915701157,5.415151919366699,1.074171793808159,8.478942923342812,1.3623387536445823,15.574541988806516,1.7620030950410834,23.59127318730477,4.761873447468785,III,III,III,III,III,III,III,III,III,III,III,III
21,118,3.399561536020582,3.1504735691566683,3.095766371314868,10.775744239803117,0.9618618835264491,6.388865823140432,1.3053310181724231,10.303591346329457,1.390057473460838,15.891428199742906,2.162641366518895,28.9553766547293,5.531045582079344,III,III,III,III,III,III,III,III,III,III,III,III
21,119,3.782212623217419,5.963173090518562,1.6631078058298274,5.788946002159286,0.628940016448044,4.1775367593925425,1.0440911002133204,8.241501868238409,0.8664526007955953,9.905467620516788,0.6727100634222621,9.006843930472025,1.9989259752321382,III,III,III,III,III,III,III,III,III,III,III,III
21,120,2.827530012938634,2.566849043390155,1.475540183002572,5.136060580965211,0.8026861840803983,5.331591173336323,0.8980338054792495,7.088602981182714,0.6563188213159217,7.5031742386266895,0.4420796407873391,5.918957580557771,3.2604171165215377,III,III,III,III,III,III,III,III,III,III,III,III
21,121,3.19034983780868,2.5645203517052946,1.4569181367952984,5.071240958589719,0.7122066067026999,4.730608964246974,0.9233296124626864,7.288274676947575,0.65870034645186,7.530400332817905,0.5075051624902368,6.794932974845606,3.4798912281782304,III,III,III,III,III,III,III,III,III,III,III,III
21,122,3.343566474747818,2.262562523573992,1.5547483814813305,5.41176849497687,0.7574824777756215,5.031339734708726,0.9062771734874314,7.15367175997618,0.6574331822012988,7.5159138456837145,0.7079853009603205,9.479140357106848,2.9329244330520057,III,III,III,III,III,III,III,III,III,III,III,III
21,123,3.655522245123762,2.2594969276330605,1.5745507888702819,5.480696718803106,0.6964036729385573,4.625642934133664,0.9110665774433522,7.19147677683956,0.6698734721646229,7.658133846302788,0.800476917799916,10.717500838163517,3.0075931789992043,III,III,III,III,III,III,III,III,III,III,III,III
21,124,2.7550895856867195,0.5228036417062644,2.1819150287163,7.594810293272665,0.6494462254755926,4.313742820015254,1.0092495599385303,7.966481212274269,0.8281109362103383,9.46713767988617,1.5939325797007906,21.34099482327528,3.258092851757017,III,III,III,III,III,III,I,I,I,I,I,I
21,125,3.12632767615561,0.501650442577212,1.5396569608547817,5.359238274869236,0.6240292425867389,4.144918484539362,0.9445649434714856,7.455895127065311,0.6742623571710752,7.708308498997773,0.7151663820849548,9.575287093209768,4.123142820701177,III,III,III,III,III,III,I,I,I,I,I,I
21,126,2.954534281403034,0.8009518186437701,1.7196538209099064,5.985771383405411,0.63498363814946,4.217679620646806,0.9405779009612689,7.424423526273021,0.7191327102890387,8.221275774441377,1.0271009924970282,13.751746619028664,10.117364418473743,III,III,III,III,III,III,I,I,I,I,I,I
21,127,3.3034344148965418,0.7995614209803296,1.6252049679219411,5.657013795955811,0.6051963808511771,4.019827108370955,0.928279514004389,7.327346576703452,0.6649482871114154,7.601828099139235,0.9499751857407893,12.719117344938038,17.069315597734597,III,III,III,III,III,III,I,I,I,I,I,I
21,128,1.9321095271437194,0.5525904189553711,1.760640545408415,6.128437982705543,0.6307007081046844,4.189231601388939,0.9797953899778382,7.73398560273516,0.7169586720997632,8.196421714484881,1.0478949674816371,14.030154952074442,21.070819546155168,III,III,III,III,III,III,I,I,I,I,I,I
21,129,2.4323760684599423,0.5575671367480239,1.7568813073069698,6.115352825927226,0.6358577807153052,4.223485838419991,0.9513181058357106,7.509201012183867,0.6617296810196036,7.565032320124473,1.1211965708240175,15.011582370893604,58.45046962184973,III,III,III,III,III,IV,I,I,I,I,I,II
21,130,2.817623655058142,2.434891118629487,1.4668802877564406,5.1059172157615365,0.6206778862453134,4.122658151369284,0.9499048527428903,7.498045541169515,0.6676772530052812,7.633026208850443,0.5660541682719297,7.5788394243452295,3.147678252483192,III,III,III,III,III,III,III,III,III,III,III,III
21,131,3.1815733804330715,2.4404860068736407,1.4568740852735267,5.071087624043423,0.6291889003640764,4.179189892729357,0.9107210709731861,7.18874953185224,0.6903625836734653,7.8923696607462315,0.581944361234471,7.791591538250886,3.1181528188672893,III,III,III,III,III,III,III,III,III,III,III,III
21,132,2.403434365621716,1.1712089448273155,1.4300798079041845,4.977822097711168,0.6228218808401221,4.13689896288949,0.9295260428698726,7.337186015016447,0.6922685384022823,7.914158934429676,0.47956992556252825,6.420911040509395,3.562439791182185,III,III,III,III,III,III,III,III,III,III,III,III
21,133,2.82132998130112,1.269267201456708,1.4241815092262293,4.957291298425878,0.6200848310775715,4.118718968460266,0.93887837775542,7.411008390684511,0.676336399052129,7.732019380213328,0.47816532453864846,6.402104985873751,3.7620296839766847,III,III,III,III,III,III,III,III,III,III,III,III
21,134,3.0230978644245567,2.1096169750371474,1.4633245564148618,5.0935404253559895,0.6398332962685892,4.249891953354726,0.8993089578232509,7.098668358067191,0.6632252066643889,7.58212948255029,0.6098641960214648,8.165407254953147,3.977146133681503,III,III,III,III,III,III,III,III,III,III,III,III
21,135,3.364896255670512,2.224165397056657,1.4303222578314196,4.978666017469148,0.6092396315910705,4.046683133034065,0.937565229475199,7.400643094014034,0.6760530765485876,7.728780378007765,0.5140479460096533,6.882533611783392,4.007019850699866,III,III,III,III,III,III,III,III,III,III,III,III
21,136,2.48900482445848,4.237511732568676,1.5638446673936972,5.443430848903841,0.6047692464668862,4.016990002216296,0.9375056967790197,7.40017317445751,0.6672117382257783,7.62770434638387,0.8058758574610412,10.789786670592438,4.445760075980706,III,III,III,III,III,III,III,III,III,III,III,III
21,137,2.894572702440674,4.3835951278773235,1.5673081953812225,5.455486697855104,0.6027846494925676,4.003807939386812,0.9125277051840045,7.203010144954527,0.6665354549765262,7.619972934623304,0.8624862623859713,11.547737398140296,3.4894843489250493,III,III,III,III,III,III,III,III,III,III,III,III
21,138,2.7618041776849402,4.603938965780896,1.4744022537774926,5.1320996766779645,0.6517207136652567,4.328850394303161,0.9924098903123437,7.8335577837953,0.7078879003513041,8.092722751881553,0.34890980411509886,4.67151648585292,3.819401540558607,III,III,III,III,III,III,III,III,III,III,III,III
21,139,3.1322465467161273,5.172271678290771,1.4098717589820613,4.907481916750503,0.5996993231753305,3.983314627198202,0.9473455742300937,7.477843952782979,0.6896313987121908,7.884010601114046,0.4286438059225577,5.739066607785569,4.2031049549095485,III,III,III,III,III,III,III,III,III,III,III,III
21,140,2.2739863172302717,0.5412053501057456,1.6271056822565053,5.663629802813426,0.8066220765688434,5.357734104492708,1.1162256279483989,8.81089360519669,0.6708480926254831,7.669275911556535,0.29632058879978185,3.9674050409290915,2.2928467333926323,III,III,III,III,III,III,I,I,I,I,I,I
21,141,1.9649351395983081,0.47001688587634055,1.5407665321537458,5.363100470881264,0.6649315075871483,4.4165989486742765,0.9752796565534692,7.698340796026435,0.6905868365426583,7.894933366519126,0.6226728246026102,8.336900629092467,7.781663819736767,III,III,III,III,III,III,I,I,I,I,I,I
21,142,1.8504834179534815,0.41328469594428263,1.7317795657012471,6.027978678438826,0.7307630275276156,4.853864168386535,0.9702204348167278,7.658405980581052,0.827879382025294,9.46449050394112,0.8353768204362557,11.184771945473933,3.2920320678681096,III,III,III,III,III,III,I,I,I,I,I,I
21,143,1.9649351395983081,0.3775822184129942,1.7989805494718463,6.2618918769556675,0.6642220587050868,4.411886657030855,1.03488324978225,8.168819976289878,1.0345566828118569,11.827268697413322,0.743691462287378,9.957206376801864,10.821610299444131,III,III,III,III,III,III,I,I,I,I,I,I
21,144,2.798048789740101,2.0211197092538535,1.7382704730727652,6.050572230189963,0.6904551722604358,4.586131884436961,1.1618549088859584,9.171066969394928,0.7760121285452718,8.871533197979153,0.684234064398501,9.161137561400567,6.2872711082746955,III,III,III,III,III,III,III,III,III,III,III,III
21,145,2.798048789740101,1.935565592864214,1.4750133634543798,5.13422682737048,0.6519202148348852,4.330175518238463,0.9354022361209043,7.383569570672283,0.6475815552275458,7.403287982585935,0.5989093678026247,8.01873421790912,5.095994173799282,III,III,III,III,III,III,III,III,III,III,III,III
21,146,2.71889606404118,1.9622015713918601,1.6088107895445023,5.5999489363934405,0.6253019072999393,4.153371760659082,0.9921948452722477,7.83186033220382,0.69405981977737,7.934637238313666,0.7946423641577979,10.639382616189575,3.4256417673181385,III,III,III,III,III,III,III,III,III,III,III,III
21,147,3.0230978644245567,1.9425401801908022,2.2113589944602423,7.697298855459445,0.9041650489291176,6.005632698951307,1.3266745258060402,10.472065685399366,1.0593360988800837,12.11055217223209,0.9177062825490314,12.287072411081835,7.000542612320945,III,III,III,III,III,III,III,III,III,III,III,III
21,148,2.5060875796821525,0.6129189685034745,1.5240164020495197,5.304796614473035,0.7046659631635713,4.680522605054741,1.0066187198142982,7.945714754448448,0.634965569765042,7.259059394218847,0.552425703392091,7.3963693486633435,2.397051796466988,III,III,III,III,III,III,I,I,I,I,I,I
21,149,2.7550895856867195,0.6497921643274087,2.8137071866780032,9.793952570284034,1.1167542329590068,7.417689664176214,1.436345780279225,11.337752452050413,1.4104164655760154,16.124176462023005,1.4592577519972398,19.537847790929355,42.41575473275675,III,III,III,III,III,IV,I,I,I,I,I,II
21,150,2.4173939965032023,0.579078488193144,1.5060005958141252,5.242087192319835,0.6429066689992745,4.270305867594531,0.9370581424798685,7.396640417984594,0.6350909232398355,7.2604924613993775,0.6730854212787377,9.011869557135245,3.422807554109833,III,III,III,III,III,III,I,I,I,I,I,I
21,151,2.5060875796821525,0.5488319938117494,1.648002731266428,5.7363682554253765,0.6775155239476691,4.500184329715484,0.9865683173102586,7.787447502038948,0.8168416801862413,9.338305184546542,0.7303171783102447,9.778139502358156,9.416151358339595,III,III,III,III,III,III,I,I,I,I,I,I
21,152,2.723826197073424,0.8096464526851425,1.5386691438833344,5.3557998813461705,0.6016252998852232,3.9961073233105426,0.920460985081197,7.265631252519386,0.7168134980863942,8.19476205475572,0.7613668274718547,10.193859972885726,3.6710896011188434,III,III,III,III,III,III,I,I,I,I,I,I
21,153,2.954534281403034,0.8764743819105072,8.202117730192008,28.549933129406064,1.4428431468487801,9.58363297988103,1.959195705156289,15.464852694359001,2.177147509178566,24.889606352909567,7.476332904537671,100.09983097451455,298.4222278916287,IV,IV,IV,III,IV,IV,IV,IV,IV,III,IV,IV
21,154,2.723826197073424,0.8478615108164517,6.446692942910296,22.439650158690707,1.2180123504404925,8.090264944653281,1.9088720739712053,15.067624616901323,2.8338679137742178,32.39737157570625,5.257041990541086,70.38597951673604,13.963077441818832,IV,III,IV,IV,IV,III,II,I,II,II,II,I
21,155,2.642451121431775,0.8254145343951117,2.6761009243341896,9.314972663223932,0.7595614416950517,5.045148600367996,1.3188799088660654,10.410539109739561,0.9710401624469698,11.101134532353889,1.9274121006191087,25.805916878461638,4.284534233387495,III,III,III,III,III,III,I,I,I,I,I,I
21,156,2.1133984673338793,1.0966143889046576,1.384308475305238,4.818501233523433,0.6458207584443004,4.289661792576861,0.9101071280033299,7.183903391384202,0.7356902156023049,8.41056464333795,0.2450358848717859,3.280759561076978,3.490720270923445,III,III,III,III,III,III,III,III,III,III,III,III
21,157,2.1133984673338793,1.0366548385309018,1.7661531183499852,6.14762614776607,0.8817561541140171,5.856788644861489,1.0293283912392968,8.124972866540359,0.8215137121250257,9.391716832280249,0.6381339025723888,8.543907367719543,2.64369915837373,III,III,III,III,III,III,III,III,III,III,III,III
21,158,2.007429166626251,1.0504938863322375,1.4370218495860578,5.0019859578651715,0.6696904235492747,4.448208555070319,0.9431694415441638,7.444879774344842,0.6739856367271472,7.705144972920585,0.4289472921071424,5.743129952231024,3.9161666653156653,III,III,III,III,III,III,III,III,III,III,III,III
21,159,2.403434365621716,1.0563667284788474,1.5723636240936707,5.473083635186251,0.7872501510042216,5.229062165945274,0.9713850474491357,7.667598815558576,0.6870861736738227,7.854913055349472,0.44293509804915776,5.930411207410316,3.8685044896166465,III,III,III,III,III,III,III,III,III,III,III,III
21,160,2.268365154674068,0.6963435862597935,1.5248152890226725,5.307577380418092,0.7738231087116445,5.139877249609469,0.973981213001912,7.688091570691812,0.6732696912352311,7.696960134094181,0.346279347198265,4.636297576245377,4.103832175968155,III,III,III,III,III,III,I,I,I,I,I,I
21,161,1.9584271257356596,0.6660607925239089,1.49933223743991,5.218875969080993,0.676073683786169,4.490607358751143,0.9491840246213652,7.492355705953973,0.6717256959379339,7.679308856448336,0.5440750093585826,7.284562788957215,3.3818107408480023,III,III,III,III,III,III,I,I,I,I,I,I
21,162,1.9584271257356596,0.7560071712892565,2.3353809761329227,8.128994595487375,0.7536868348646428,5.006128367374062,1.2362414527887118,9.758234928609488,0.9961102299516489,11.387740795274384,1.4789192969188982,19.801094137565592,3.3227029025902612,III,III,III,III,III,III,I,I,I,I,I,I
21,163,1.843571420940836,0.6874017241100399,1.4705556103739978,5.118710279505794,0.7088309952032184,4.708187523798404,0.9834864531940741,7.763120899823871,0.6272580257472135,7.170945136575432,0.4566026684276737,6.113404862480352,3.281141185168163,III,III,III,III,III,III,I,I,I,I,I,I
21,164,3.071272029669117,2.2705355700118828,1.6491399647825093,5.740326738088594,0.9871940907922616,6.557127063134572,0.9216133924967679,7.274727745982895,0.6761533694118619,7.729926947028183,0.5654563800447256,7.570835700960285,3.467349553653862,III,III,III,III,III,III,III,III,III,III,III,III
21,165,3.141559024264112,2.2754365667270515,1.7142587285530209,5.966992144788892,1.1352489577750888,7.540535071931271,0.9527149608670783,7.520227045590648,0.6949103079935677,7.9443601977455405,0.37625639035059577,5.037657038294318,4.94451873575709,III,III,III,III,III,III,III,III,III,III,III,III
21,166,3.343566474747818,2.280942135648858,1.882543209868674,6.552756802932395,1.1854223552357506,7.87379612505881,1.0293643397081562,8.125256624703995,0.781164226644222,8.93043306261112,0.42958374339660993,5.751651331269744,4.38822446521179,III,III,III,III,III,III,III,III,III,III,III,III
21,167,3.141559024264112,2.2662430678658807,3.9494615418603654,13.747286569932571,0.8120914604577962,5.394062771217346,1.003396816936856,7.920282760460282,0.9167717629648507,10.480726822348972,3.60566557902379,48.27587530135884,9.344641257018306,III,III,III,III,IV,III,III,III,III,III,IV,III
21,168,2.5134674550818668,3.3398734901820344,1.4114825524253956,4.9130887669086265,0.6134202841015478,4.074451805855042,0.9273755877753331,7.320211462053024,0.7213348781845408,8.246451419091539,0.39520239989069333,5.291323157342369,3.9792483696211254,III,III,III,III,III,III,III,III,III,III,III,III
21,169,2.4250437985835003,3.6602505800589134,1.4104481093043542,4.9094880770741955,0.6103579429585926,4.0541111654761,0.9294159619145244,7.3363170942881935,0.7036935407146263,8.044771953959351,0.4406382258053526,5.89965862772845,3.9564432480655505,III,III,III,III,III,III,III,III,III,III,III,III
21,170,2.7618041776849402,3.1648953427178697,1.382569946965857,4.812449763712143,0.6094203894935092,4.047883760696863,0.9185255363338508,7.250353845726172,0.6929071807279026,7.921460027266971,0.36948197559272594,4.946955115189416,3.804015189997591,III,III,III,III,III,III,III,III,III,III,III,III
21,171,2.5134674550818668,4.092016699081264,1.3847484169585007,4.820032582523126,0.6131986807273747,4.072979874959563,0.9232989584123381,7.288032710118087,0.6897394305453312,7.885245643658986,0.3876727453164551,5.19050940816859,4.0790901939175095,III,III,III,III,III,III,III,III,III,III,III,III
21,172,2.585513934587567,2.5770502094545304,1.4324646241254062,4.986123166518212,0.7014290967577341,4.659022735366063,0.9196484658966209,7.259217656640352,0.6736912990148263,7.701780042540995,0.40117993832694065,5.371355787610726,3.403228473956386,III,III,III,III,III,III,III,III,III,III,III,III
21,173,2.499640190755273,2.5731159292621175,1.406210831792424,4.894738960614792,0.6783359379965176,4.505633672669272,0.903239241830022,7.1296919373103185,0.6668013789044694,7.623013032668302,0.40515100459316844,5.42452397408845,3.6551220147533003,III,III,III,III,III,III,III,III,III,III,III,III
21,174,2.827530012938634,2.5815152369241963,1.4603550601263546,5.08320420204712,0.7115496923145471,4.726245616499154,0.9469439909101605,7.474674066859416,0.6844036497452282,7.824245879913035,0.3901119524780189,5.223167695018841,4.15414457074615,III,III,III,III,III,III,III,III,III,III,III,III
21,175,2.585513934587567,2.5697148340993445,1.5878796732915237,5.527091902514658,0.7514248901207873,4.991104108990033,0.9902072480653888,7.81617129310533,0.7766597335073394,8.878936753553637,0.5457838972741202,7.307442908620679,31.841848427787767,III,III,III,III,III,III,III,III,III,III,III,III
21,176,1.9321095271437194,0.654726233526936,1.751547160601698,6.096785726947729,0.7708261715179051,5.119971034445831,1.0807902794731397,8.53118574196439,0.910226956024124,10.405905218519315,0.5887657320566176,7.882922151136908,6.925318629245241,III,III,III,III,III,III,I,I,I,I,I,I
21,180,1.8254485590924476,0.5167024733180581,1.588463113823995,5.52912274244344,0.7651680298602315,5.082388603456191,0.9441947401114822,7.452972937916804,0.70593878298215,8.070440033852874,0.6886335608534534,9.220041954387993,2.9767160266215984,III,III,III,III,III,III,I,I,I,I,I,I
