dataset_index,session_id,median_depth_um,Sq_um,Sa_um,Ssk,Sku,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um,corr_len_um,pit_count_per_roi,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac
22,zro2_120_formal,63.9191,6.507496998933839,3.2835974664986134,3.520199499304917,14.924065176411805,1.7733961507456015,1.4336755886549186,0.8229101263282372,11.0,0,8.887767791748047,1.3710890484638878,0.04439186293573865,3.1665066718206725,0.23677337345256022,3.7512659004678954,0.33229801389536295,3.911303056786986,0.3612559275431265
23,zro2_120_formal,65.0842,6.829685811027613,5.66823215842247,0.1931252824262681,-0.8296112270186353,1.3279678899230818,0.8317430120731588,0.5783707313853801,25.25,0,13.326812744140625,1.0363431482923384,0.02302532191129914,2.553326590990501,0.13976913776387487,3.2739812446658827,0.2298004761169472,5.280210529885147,0.5977244588298388
24,zro2_120_formal,16.0061,0.5573334737748845,0.3598058944568038,3.550983317630226,25.569596373938932,0.27815119406870653,1.0287082196410526,0.13169235026310966,16.0,0,0.9032735824584961,0.2816000866163681,0.25529088711313147,0.20690181908460487,0.13781559434269297,0.1483272012793612,0.07082903892803248,0.3604114505876089,0.41818351165592743
25,zro2_120_formal,0.1715,0.25353478961964515,0.20065029989454555,-0.06821281456999057,0.3256098696684657,0.19275465045181026,1.5460533950407853,0.14911370707155752,21.25,20,1.3102992475032806,0.17430707232440903,0.47266657855511135,0.06613090536476025,0.0680352233824658,0.047843061924875745,0.03560924871622327,0.11104433253541456,0.19183050678903313
26,zro2_120_formal,48.2729,1.754813660966502,0.6399021176993847,5.424787333411212,32.93779806528555,0.8055017772990254,1.3638523800409181,0.4569979326028853,10.0,0,1.2820682525634766,0.7502769471021706,0.18280210476332548,0.9192056053684734,0.27438686314020594,0.7888996259136873,0.20210706110307322,0.9096200225565754,0.2686940253522246
27,zro2_120_formal,9.989,0.32207122112315795,0.2491414902731776,0.39377246428187346,2.0515158682252803,0.20060950255358578,1.5722960406208373,0.08249015981198286,7.5,19,1.2042183876037598,0.20959732704332268,0.4235138719319695,0.11093033558239666,0.1186306237282719,0.11371262162891893,0.12465609118915263,0.1460338515869692,0.2055905932006098
28,zro2_120_formal,39.5635,0.5222489243507809,0.23562542721629143,5.623345732733923,41.070547750225295,0.25435777352662486,1.1732450674716364,0.10996619551408288,5.25,21,0.9326725006103516,0.2594548570604553,0.2468132677948467,0.3084979189676654,0.3489388851732586,0.22672502030872316,0.18847067702103834,0.18223608036858,0.12176251876256472
29,zro2_120_formal,17.5765,0.3347003218409163,0.26019748974591494,0.26882858491608275,3.2799738776679987,0.21044188878551898,1.6780426428582034,0.06835317901473406,21.25,24,1.2740259170532227,0.23462740810981284,0.4914113988022932,0.12060577678701871,0.1298446202117918,0.10708974392474037,0.10237254503636754,0.08547619489202748,0.06521959555559226
30,zro2_120_formal,10.0665,0.5314216325347324,0.43211769726127386,-0.2945208095586604,-0.2910117867772688,0.3581720913208618,2.814471138179804,0.1111305678904552,21.0,0,1.8190507888793945,0.35244460317103843,0.43984865788862015,0.1717469261825103,0.10444784591198596,0.12360838469794207,0.05410250873805698,0.16341370578927983,0.0945580481620751
31,zro2_120_formal,48.3655,0.8646365340298404,0.5884414985775948,2.183656737294753,9.426019250141588,0.5051958539763006,1.6997571439925996,0.18699238323919787,5.0,0,1.7432022094726562,0.5322445901608587,0.3789268220322131,0.374668670419537,0.18777060003924556,0.35233461231431484,0.16605174886537052,0.26854460014954035,0.0964640927179306
32,zro2_120_formal,57.5403,0.8677372999169544,0.3704619137942791,6.949993192102155,59.28891883052617,0.42545467220496463,0.7624963517883937,0.22026696851181632,5.25,0,1.1839141845703125,0.37067783494485856,0.18248060125472831,0.5394430076552952,0.38646894706614876,0.39196987679461787,0.20404636039417537,0.3185746112566508,0.13478631232255384
33,zro2_120_formal,55.1854,0.5843038896176586,0.45040554195642474,0.9687073912840279,3.3577270749440986,0.2727592146102453,1.1648204872802588,0.12297160159087794,8.75,0,1.5941028594970703,0.28892225643946523,0.24450314021868785,0.22959426639307778,0.15439901377343887,0.19875413236050418,0.11570570670485628,0.3663871603680489,0.3931904284128024
34,zro2_120_formal,8.4134,3.099172881562403,2.616170726281125,-0.013328325499181368,-0.9593560622914472,1.3905009892464273,1.1538950303709565,0.6758026651812005,6.5,0,8.593379497528076,1.3991324567162524,0.20381026622526208,1.6824988532749057,0.2947256589393097,1.0459356030789588,0.11389857388681125,1.7286500956353874,0.31111616917798496
35,zro2_120_formal,54.874,0.7647949042328561,0.5114096520841122,-0.3631497927054084,13.178687064568162,0.33345349611652797,1.4003221660811938,0.11731085185201114,9.5,227,5.5434417724609375,0.3636924592003389,0.2261406425122692,0.5128992256748488,0.4497530483530854,0.306867388774151,0.16099467228748748,0.2581113800886202,0.11390016013401177
36,zro2_120_formal,34.3416,1.8248260249942883,0.8432355511933565,7.346350812319603,75.82733401743616,0.8704796583331376,1.0283780164756988,0.36866437703442206,4.5,0,2.4467391967773438,0.9541613913918287,0.2734014080960091,1.0673257925650255,0.3420984267582354,0.6857658180670182,0.14122407400421916,0.7575047463519358,0.1723168649279754
37,zro2_120_formal,53.7011,12.560357387242096,5.739659388437867,2.0279127722024333,2.5207201490043243,3.0113551634072526,1.0125488311361757,1.284901808058398,16.5,0,2.381214141845703,2.6553008808331575,0.04469135121114186,3.8438181695871227,0.09365299639936868,6.98008900565084,0.3088288949038614,9.169622525642435,0.5329652855013048
38,zro2_120_formal,5.3225,1.0998376844810436,0.8917528812633827,0.039661124915864356,-0.2030378375536177,0.5335578183663173,1.1405739546287754,0.21285119066056682,9.25,0,3.7319998741149902,0.4777940796587035,0.18872278461615513,0.5936294171517362,0.29132223693950265,0.5351617973378636,0.2367625533990599,0.4428373663565569,0.1621180331986086
39,zro2_120_formal,57.6547,2.01277322504111,1.105729856491089,2.9223716280668106,11.865363487638737,0.9237348627527604,1.1450848139457908,0.4576313479657484,6.5,81,4.335237503051758,0.9307949435342556,0.21385447255180498,1.2601940970251007,0.39199920726893983,0.9275839670866021,0.21238154395110506,0.6648821392351341,0.10911881476363881
40,zro2_120_formal,56.2835,0.9623362754017651,0.7716847035288811,0.13267394742716115,0.03711036794812905,0.31957536006860005,1.360220678635959,0.08729995593632257,7.75,0,2.390737533569336,0.3559673040776935,0.13682533027348856,0.5762444542092212,0.3585583194929935,0.42371038069942873,0.19385834219153647,0.5108497950470663,0.2817946432483691
41,zro2_120_formal,39.7223,0.7597134590061623,0.6023567526042461,0.2667487096131527,-0.2663770342918559,0.38778019732108043,2.3131249185830947,0.10473749602327596,21.5,0,1.969736099243164,0.46827282281060145,0.37992534444484877,0.5103372535659526,0.4512475982493597,0.15718484833755036,0.04280768280682952,0.1996519094245506,0.06906329510648641
42,zro2_120_formal,48.9606,2.362876250095584,1.0127118235081434,4.876091598499939,27.2869528966232,0.8306089411554979,0.7654355783266812,0.3584620867867856,8.0,0,2.231344223022461,0.6906077361803573,0.08542420068388722,1.5667020217004988,0.43963357622227384,0.877135982730897,0.13780085132876257,1.2891554060496635,0.297665563121656
43,zro2_120_formal,52.191,4.802227944160921,2.7311454986035826,2.609227719793389,9.419784358221824,1.507411566149367,1.959497128602908,0.6329654169990031,14.25,0,3.1213340759277344,1.2598227591173274,0.06882296176646317,2.274300823464727,0.22429018856518937,2.063215766528228,0.1845881234157726,3.3521004575525235,0.4872462546641304
44,zro2_120_formal,49.5979,5.759937507256592,4.4322122564911846,0.7329141122493403,-0.6907309651746893,1.5111707937656655,0.8963347728922326,0.7992560170177909,18.25,0,5.366344451904297,1.2784718086734337,0.0492659394512651,1.7440446560193354,0.0916810668805322,2.790450858600904,0.23470006744847513,4.463466465161764,0.6004944658171478
45,zro2_120_formal,52.3175,0.6210842194186695,0.4833992947638035,0.5246438369421673,0.15980597773864869,0.2352671263702541,1.4468544397057426,0.10610456735220275,9.75,0,1.5067901611328125,0.27935905212227385,0.20231333413231203,0.2629138391704202,0.17919500692553503,0.21976134932489597,0.12519922379988374,0.4122538049052997,0.44058362896598136
46,zro2_120_formal,45.2915,1.5157645732237823,1.0066532106697559,1.6121282893875377,5.133480290951626,0.5579168456969701,1.2706174090176903,0.21216576533941517,8.0,45,3.780048370361328,0.5838299708104583,0.14835741805681235,0.858191336736269,0.32055661792206896,0.7202082951815083,0.22576298232632003,0.7825292466604015,0.26652481544584194
47,zro2_120_formal,51.0696,0.7467460731843392,0.5406134437024593,1.3037341631947355,3.4618567832220455,0.35478333352876945,1.3581538582811623,0.16859579232644442,6.75,1,2.1882762908935547,0.3894286222967868,0.2719630113996403,0.3596971156547671,0.23202138536925151,0.23936183284562362,0.10274575986104997,0.42083177073176387,0.3175931625427809
48,zro2_120_formal,1.8695,0.2192179934995302,0.16930535882827827,0.24085182376784198,1.619777974326281,0.18535906259717264,1.4171266813986463,0.10673215233252982,2.75,36,0.9464907050132751,0.11523143728964245,0.2763055198997713,0.09091925945308503,0.17201225239509613,0.05218284311712345,0.056663458450377645,0.03960259152535008,0.03263584155577108
49,zro2_120_formal,1.8423,0.219865856744249,0.1743137675593607,-0.015665066695413,0.21904981382473787,0.1808085243428064,1.5158471574487211,0.10723781128051825,3.25,8,0.8663116097450256,0.10892930049239011,0.24545610852895278,0.08933926759446738,0.1651084083107795,0.0527238828816068,0.05750415001398499,0.0676190747917004,0.09458512964598494
50,zro2_120_formal,1.7472,0.8600324569718569,0.7403771726356086,0.23964099434077402,-1.3746007706187733,0.5698788048471968,4.056577047108049,0.219088507617204,21.0,0,1.4672774076461792,0.7914040576328121,0.8467727279860031,0.10818106212703778,0.015822416014335306,0.05745079932758101,0.004462338053313218,0.2172999082121163,0.06383948910081158
51,zro2_120_formal,32.7444,1.2356609171223523,0.9184681348502636,-0.5295087053621493,-0.99563671618347,0.21045226033296188,1.1836602616768144,0.10235674717836099,26.25,0,2.824352264404297,0.2135728834912549,0.02987401545351704,0.2399588678563891,0.037711602490046965,0.2768659983003328,0.05020426649344876,1.1536624951108738,0.8716837046798706
52,zro2_120_formal,29.1019,0.4348008332600109,0.3019857274740934,0.2136502411023443,3.3498404228542027,0.1856867788226564,1.097769532722528,0.09230307306190717,11.75,587,1.5115833282470703,0.17832073755151,0.1681988290751401,0.17073682333756834,0.15419619544164226,0.16743574903377356,0.14829129002463162,0.2896755427566988,0.4438568465485259
53,zro2_120_formal,41.7621,1.111610184036637,0.6058581633120775,5.820965789855515,56.27971647689509,0.5859140307100862,0.9031263426999949,0.3079650115353077,6.25,0,1.8557682037353516,0.5779588345570232,0.2703265983248151,0.5259427129914916,0.22385760380473213,0.23069563206646684,0.04306988475674591,0.671763706891428,0.3651977049010589
54,zro2_120_formal,26.5716,0.5473737525060142,0.4417890991270542,0.051689392914805135,0.3730063788378004,0.2990236344002715,2.6303741038758344,0.07314162127973355,21.25,0,1.5358390808105469,0.42028563093708593,0.5895506841151166,0.2692312781275841,0.241926303127253,0.1494658068672205,0.07456169376826054,0.12433739630446575,0.051598324644373014
55,zro2_120_formal,41.6434,0.44929992649134737,0.2857479405403137,3.192383906860477,34.532254274128135,0.28697119159076195,1.254044659568708,0.12886025229520293,4.0,225,1.9318675994873047,0.2566781297513288,0.32636609665290867,0.21905430770326725,0.23770094095804895,0.15593857801882025,0.12045766605781334,0.13361002856592183,0.08843117968701872
56,zro2_120_formal,44.8735,0.3080518234339486,0.23397321686148642,0.9648728084981202,4.060092332604276,0.16167709797542673,1.1508686829862684,0.05718369418883242,6.0,0,0.9248580932617188,0.16532648146813061,0.2880297042192524,0.11917798033693557,0.1496733485589054,0.12084021192303473,0.15387759459519113,0.16329059013268907,0.2809795738553063
57,zro2_120_formal,43.4805,4.005460126965916,1.2893356073275208,4.477691589524174,21.134851690186565,1.0336346449850957,1.2981687440472827,0.4236889805611008,13.75,4,1.2795524597167969,0.7206567787873822,0.03237070266080336,1.7533628413460516,0.19161908901468006,2.1978744273080686,0.30109318534769625,2.6866141629759697,0.44988941384963305
58,zro2_120_formal,53.0235,3.0752479787831546,1.2817343214154244,2.9865350450501227,8.153666665978992,1.086496393170759,0.8181517336904143,0.5229872705144085,13.75,0,1.6376304626464844,1.0778981239375254,0.12285565413393386,1.2692325676955811,0.17034215261284988,1.5341255532525369,0.248863683090445,1.971905497135567,0.41116099837343334
59,zro2_120_formal,1.3027,1.2603542249828787,0.9958619920506756,-0.6588416630723618,-0.33227176867862385,0.8399400640596911,1.9880771714359873,0.43358208248703256,21.25,6,4.772441267967224,0.9474816879916513,0.5651404681589947,0.4429192536709128,0.12349912362020046,0.3310381766799697,0.06898758138622672,0.3897686710287199,0.09563758775111417
60,zro2_120_formal,46.7247,3.1961779063795595,1.1668185265362263,3.5994441390383174,12.089759822922483,1.005495057093447,1.464862961465334,0.5072300465042217,14.25,0,1.5007743835449219,0.8297980787862737,0.06740357937104523,0.9812792544373016,0.09425911210751912,1.5640793433690547,0.23947251237884248,2.3949689313214075,0.5614846366629428
61,zro2_120_formal,60.3441,1.7942620054480625,0.9737719048559665,3.742589058681635,21.566390162400918,0.8628696930918394,0.9224038609777084,0.4319937476142599,6.75,11,3.0534839630126953,0.7529441134639315,0.17609773217159502,1.0038361660160624,0.3130069314885707,0.8053989062846965,0.20148853976393113,0.822775160172235,0.21027644297396134
62,zro2_120_formal,58.8036,2.4030528988995203,1.5361252203583717,2.232202021187418,7.955427296053466,1.0138773727647026,0.9215425537451278,0.5132431352228168,6.75,0,4.115699768066406,1.0059157150887486,0.1752251836514906,1.1453493986048358,0.22716913376941594,1.307655795602191,0.2961148746189752,1.1813056627231502,0.24165618184376736
63,zro2_120_formal,35.8151,1.5879288561494949,1.3349727872759103,0.4205401118394543,-0.7686000077233972,0.8332758125840145,3.0834383080703125,0.2552782408164044,21.5,0,2.503072738647461,0.6058488537130508,0.14556819580422856,1.1865282135600619,0.55833397676849,0.2432604947311363,0.023468270728971796,0.609605386990366,0.14737896781051535
64,zro2_120_formal,34.5322,1.1313200344645944,0.8215829270333052,1.1949461692836636,4.07273696280283,0.5980411082832028,1.810111423127255,0.21710759907070293,21.5,0,2.595640182495117,0.5881399399851632,0.27026536251107003,0.6575003262045355,0.33776993407610156,0.2683920843312098,0.0562818610926546,0.5634687144706803,0.2480668084487266
65,zro2_120_formal,37.9908,12.603457527561158,6.405994279943407,1.282558648584035,-0.30232335076184613,2.166039636286961,3.9649708489031097,1.1078416314978345,26.0,0,0.8843765258789062,1.7685808539755716,0.01969112068733221,2.613404519576204,0.04299657590333916,3.5889122940166818,0.08108607633999616,11.592329731796118,0.8459838006250842
66,zro2_120_formal,58.7545,2.150660599802733,1.487261818498373,-1.3065956245140529,2.2532313995735285,0.551632563032504,1.347435820411795,0.18793192513640458,17.5,1054,8.89329719543457,0.522253924835019,0.058968443859379216,0.8934062507575449,0.1725655959658583,1.5059497958717858,0.49031731499685177,1.0940411709964608,0.25877574860165664
67,zro2_120_formal,62.5775,3.912626223267634,2.2021347646415235,1.9518246818619551,3.4028291229294707,0.8518566446437194,1.0852586972427085,0.4207686708982259,15.75,0,4.62037467956543,0.7099427319738126,0.03292379677132542,0.9736419837403059,0.061924407856950955,1.359362047921578,0.12070730639470938,3.426642846704241,0.7670098819495392
68,zro2_120_formal,6.6174,0.7699583452263639,0.6002086194232106,-0.11331360681776831,0.41956098889549054,0.4340328520674414,1.1368447612531747,0.18159924211344294,4.5,60,2.989574909210205,0.42725566179642344,0.30792233549164855,0.4155108548458658,0.2912260948950952,0.30457408841725203,0.1564773365270074,0.23837302811706812,0.09584727409683498
69,zro2_120_formal,59.6402,4.3365456862118155,2.211951120197773,2.8097340581846537,8.115555369397878,1.6296341022855605,0.9691131094152854,0.9349117256913501,11.25,0,3.5463600158691406,1.2319879033787955,0.08070957027528132,2.185954320036577,0.25409394278859954,2.4569254709133967,0.32099340754719263,2.350995897255547,0.29391103372388333
70,zro2_120_formal,17.1843,2.8243877597768337,2.2310334096476434,0.1554012338844522,-0.11545943050140339,0.9658385355355725,1.4454155950868435,0.40985429906327675,14.0,1,9.48897647857666,0.9850838818506744,0.12164598653388939,1.5528588352681352,0.3022841064734242,0.7434807319110243,0.06929322815224426,1.9339731115352414,0.4688697582732932
71,zro2_120_formal,48.4288,0.8232230594113646,0.6238403068482876,0.36488531217249515,1.5705007047676185,0.4101077942613639,1.7223041648105166,0.14752241032802835,21.75,0,2.3160343170166016,0.46116872156721306,0.3138229017829602,0.5828662422921048,0.501305826450218,0.26051997437464747,0.1001490881794517,0.1180096163295138,0.020549428242713247
72,zro2_120_formal,27.4222,0.40527484412569953,0.22553620152175427,3.3253824894527946,16.36161061210553,0.2154900984286867,1.007983505718376,0.10247417864976764,5.25,4,0.732661247253418,0.21103093469293982,0.2711395994725976,0.23097137711987803,0.3248007569186595,0.18156267334879878,0.20070299004397604,0.10815656086379308,0.07122073373985295
73,zro2_120_formal,16.8609,0.6825202980520696,0.5024148556962609,0.1497916386985334,4.937503067166029,0.21972265853290626,1.0835697624079859,0.11599710267151479,26.75,214,2.55319881439209,0.21266957116869606,0.09709113257388552,0.16090164184517647,0.055576322733398034,0.15807478048548987,0.05364064992788862,0.590256817391199,0.7479126522489667
74,zro2_120_formal,1.1292,0.26843100776217926,0.2133792942960281,0.029360028514757944,-0.06394641262412337,0.18182350969517352,1.4837386165682243,0.06136774613911506,7.75,0,0.9113327264785767,0.1650223365421304,0.37793759946995126,0.10101268584024337,0.14160757115626615,0.06567364931660125,0.059857274141392726,0.09751913253121425,0.13198187538474737
75,zro2_120_formal,11.1144,0.39559807018360604,0.2684356371872127,3.3868323225369563,31.887039347608088,0.22981310016441384,1.2656778832718067,0.09295906743700214,5.75,0,1.0027570724487305,0.2400533318415529,0.36821980838073287,0.17761566779306284,0.20158314536384955,0.11195788572132495,0.08009419634927,0.1719577154700118,0.1889448263768428
