target,input_set,model,cv_variant,Q2_median,Q2_q25,Q2_q75,n_pos,n_folds,dA_median_median,R2_z1_median,R2_z2_median,R2_z3_median,R2_z4_median,R2_median,R2_q25,R2_q75
ilr_z1_z4,C,extratrees,exclude_artifact_yes_src_gkf,0.22936913967015338,0.18106087309394514,0.24120444466124757,4,5,,,,,,,,
ilr_z1_z4,C,extratrees,formal_only_src_gkf,0.3516366466262222,0.2331802133023969,0.4169759033952163,5,5,,,,,,,,
ilr_z1_z4,C,extratrees,minus_top5_src_gkf,0.09670125483729763,0.004455018040725567,0.11690113612768449,4,5,,,,,,,,
ilr_z1_z4,C,extratrees,proc_gkf,0.30546525621227927,0.2601746683926235,0.40662873984341585,5,5,1.3358693108761925,0.34520253798438205,0.5310756560316556,0.12769817740366274,0.045448188744758644,,,
ilr_z1_z4,C,extratrees,proc_gss,0.30874969133450936,0.29605151623565573,0.3146972617196194,5,5,1.2764219150277416,0.42822340892374444,0.5685050931544932,0.19080592183546097,0.08417623784915551,,,
ilr_z1_z4,C,extratrees,src_gkf,0.40490160344770276,0.36135146546516395,0.4468108608423018,5,5,1.2109794722739746,0.45804692327145935,0.6203851019510906,0.18231087159611847,0.0907395265639328,,,
ilr_z1_z4,C,extratrees,src_gss,0.2813924358166384,0.27439435508402743,0.4232756492268164,5,5,1.262936691027773,0.42485902312659884,0.5959242806358068,0.05833902498592636,0.2570526411068811,,,
ilr_z1_z4,C,ridge,exclude_artifact_yes_src_gkf,0.22051868431127475,0.17762833922604426,0.22573362413706766,5,5,,,,,,,,
ilr_z1_z4,C,ridge,formal_only_src_gkf,0.31558511943626333,0.2281954899999653,0.3912980503789055,5,5,,,,,,,,
ilr_z1_z4,C,ridge,minus_top5_src_gkf,0.10444053356974237,0.08404066105324925,0.16518336920091736,4,5,,,,,,,,
ilr_z1_z4,C,ridge,proc_gkf,0.3298668435010994,0.27733980779853595,0.37428963628196577,5,5,1.3091867846754006,0.36354124987011116,0.2620136585045413,0.22396026672197777,0.054924385287481337,,,
