run_id,experiment_id,model_id,variant,seed,model_sha,outer_fold,dataset_index,session_id,sample_id,component_id,selected_alpha,information_track,physical_valid,band_valid,support_status,target,observed,predicted,train_null,train_scale,split_sha,data_sha
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,19,zro2_120_formal,20,ba76e90434e71d41c24161680085b4277285f7a175516149b86a70da126f2240,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,entropy_8_16,0.891137705691211,0.889276792059364,0.7659906476034724,0.1999736243272919,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,A_med,0.5843038896176586,2.2648172513343203,1.4263984931670992,1.6777605830969002,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,ilr_z1,-0.2612875819544632,-1.0682160079712248,-0.013699277343960266,0.8837308928966318,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,ilr_z2,-0.6896055104596677,-0.6399142527444325,-0.6196386449477542,0.8837308928966318,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,ilr_z3,-0.2579129074391673,0.17012665840951136,0.24897808560582874,0.8837308928966318,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,ilr_z4,-0.8547051457421744,-0.022182387076154608,-0.20221544785372486,0.8837308928966318,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,A2_8_16,0.4896822762180565,0.35244660602387934,0.43626077902089166,0.278597548745413,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,33,zro2_120_formal,34,8602be088ade4aa03b97055e8634fedfb21f0b6554c53366ac0e3df4de389311,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,entropy_8_16,0.67606108777259,0.8611918673601845,0.7659906476034724,0.1999736243272919,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,A_med,0.7647949042328561,2.255105737706378,1.4263984931670992,1.6777605830969002,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
20260906T111859Z_E02_b901bea5_533009c_68a562,E02,Ridge,M_D,17,a0fc3c28142e65d4480a3ef1e51cb8172b2ab0666b0ec5f76c759f0ffcdb2e0e,0,35,zro2_120_formal,36,2408b1dc1a902affc49faba1eb1a7974a98411526f82e856c2cca0b9effe2a3a,1.0,ORACLE_DIAGNOSTIC,NOT_APPLICABLE,True,IN_SUPPORT,ilr_z1,-0.7076697354766783,-1.0560014033949072,-0.013699277343960266,0.8837308928966318,cd90d1a1147c256df3f0bfdffb1b5e5fca5976323f9bae2aabfa8eb7e3bf7d2a,21c8a6db71caccc21e5628efb6f50afdeb17461a573d7f4c1809b8374a75a8c4
