加工顺序,s_um,depth_p95_um,width_um,included_in_stable_region
101,-5,11.27342846,9.02792362,1
101,-4,10.78921577,9.142279871,1
101,-3,12.02657861,8.778906538,1
101,-2,9.942966328,8.931656521,1
101,-1,8.018822816,8.318289198,1
101,0,7.62958145,7.485720499,1
101,1,8.109948635,6.769940428,1
101,2,8.252235441,7.176379937,1
101,3,8.211657389,7.904762328,1
101,4,7.813005311,8.871229304,1
101,5,8.08580913,8.965741409,1
101,6,8.43434137,9.156474137,1
101,7,9.181050239,9.082102797,1
101,8,11.58794961,9.604539014,1
101,9,10.95817432,9.284895968,1
101,10,10.11384417,8.887508297,1
101,11,9.674450919,8.774795678,1
101,12,9.682074404,8.795727639,1
101,13,10.2603153,8.810066438,1
101,14,12.30829507,8.730868827,1
101,15,10.86859406,8.78836052,1
101,16,9.58507361,8.799389926,1
101,17,8.64939355,9.266854609,1
101,18,9.047831284,9.502731249,1
101,19,9.638911461,9.472758397,1
101,20,10.05196413,9.141711423,1
101,21,12.50856366,9.19812941,1
101,22,11.99795038,8.87677538,1
101,23,11.5221298,8.632337213,1
101,24,12.01193369,8.436300398,1
101,25,11.4295723,8.989688866,1
101,26,12.23482482,9.297406008,1
101,27,12.40427311,8.876297368,1
101,28,10.2511008,7.872629553,1
101,29,8.934578192,9.294246547,1
101,30,8.630524553,9.301830061,1
101,31,8.227838955,9.234975539,1
101,32,8.311509697,9.427318094,1
101,33,7.516082775,9.161272977,1
101,34,5.291038111,9.19341484,1
101,35,4.340066918,8.830978181,1
101,36,4.042526136,8.970958456,1
101,37,4.099418379,8.991224146,1
101,38,4.570693116,8.936452604,1
101,39,6.300546388,8.931196472,1
101,40,8.86214677,9.384385938,1
101,41,10.98624958,9.834751299,1
101,42,10.72696213,9.712065883,1
101,43,12.29558799,9.002693519,1
101,44,10.36755049,8.551442648,1
101,45,8.224273711,8.67250656,1
101,46,8.095455821,8.689089671,1
101,47,9.355333155,8.700625992,1
101,48,12.04919564,8.627870176,1
101,49,14.72990052,8.96175815,1
101,50,13.8479164,8.935644618,1
101,51,13.0288402,9.048649897,1
101,52,13.12218835,8.958076833,1
101,53,14.28693754,8.897608187,1
101,54,12.85000678,8.994797214,1
101,55,10.49346378,8.925810012,1
101,56,11.18325717,8.882306675,1
101,57,9.055058515,8.074841587,1
101,58,5.650502831,7.409817993,1
101,59,3.789794965,7.498203545,1
101,60,2.963251635,6.992730936,1
101,61,3.056250598,6.051645173,1
101,62,4.314738927,5.636652857,1
101,63,7.236777049,5.498672661,1
101,64,9.697947347,6.036431806,1
101,65,9.431544521,7.111327081,1
101,66,9.644650639,8.827241901,1
101,67,10.14850176,9.278594023,1
101,68,9.731903102,9.612681638,1
101,69,10.18831313,9.563301711,1
101,70,12.00546845,9.674260957,1
101,71,11.77934604,9.857422153,1
101,72,11.21310001,9.398112503,1
101,73,11.06391602,9.28217619,1
101,74,12.91717177,9.173153034,1
101,75,14.31569601,8.703986541,1
101,76,17.19606208,8.47156141,1
101,77,15.20711171,7.952972836,1
101,78,11.58108491,7.882685473,1
101,79,11.07473417,8.057487087,1
101,80,12.13936343,8.132887873,1
101,81,8.042098141,7.99052073,1
101,82,6.214068344,8.013181566,1
101,83,6.065452685,8.109237347,1
101,84,6.616287008,7.992915943,1
101,85,9.348636429,8.546961865,1
101,86,15.47829417,8.704337967,1
101,87,11.98725225,9.120048271,1
101,88,7.230653177,9.453945958,1
101,89,4.574641808,8.888103898,1
101,90,3.057595127,7.868409219,1
101,91,2.397083249,8.018316772,1
101,92,1.693352452,7.91089429,1
101,93,1.599846609,6.647656907,0
101,94,1.555946588,6.018226092,0
101,95,1.430117083,4.713833682,0
101,96,1.161269019,3.675786402,0
101,97,1.009129119,0.774481384,0
104,-100,7.234422587,6.961809935,0
104,-99,4.325417168,7.840816414,0
104,-98,3.843404279,7.41452803,0
104,-97,5.583540707,7.231099639,0
104,-96,8.158862177,7.205656463,0
104,-95,6.722087923,7.254766975,0
104,-94,4.824303175,7.19614123,0
104,-93,4.114359559,6.89213891,0
104,-92,4.236223706,6.340313781,0
104,-91,2.695631262,6.353468125,0
104,-90,2.434319524,5.288467312,0
104,-89,2.39277621,7.27243115,0
104,-88,2.386788947,7.55737243,0
104,-87,2.403148971,7.566462744,0
104,-86,2.343610774,7.463028447,0
104,-85,2.631070469,7.403357973,0
104,-84,2.366786946,3.53604419,0
104,-75,1.092734983,1.626616717,0
104,-74,1.410035949,2.230203189,0
104,-73,1.614202756,4.162780775,0
104,-72,1.67241594,4.653195728,0
104,-71,1.724802247,5.18107716,0
104,-70,1.796666872,5.1787566,0
104,-69,2.602644887,6.324202246,0
104,-68,4.866960685,6.240076349,0
104,-67,10.64409331,6.30744421,0
104,-66,12.56834031,6.424558765,0
104,-65,12.6346714,8.179185223,0
104,-64,12.96710437,8.097057014,0
104,-63,12.94970294,8.034447027,0
104,-62,12.87304216,7.973232821,0
104,-61,12.27748718,7.626557704,0
104,-60,12.39258653,7.929618809,0
104,-59,12.44686582,7.787013572,0
104,-58,12.22235429,7.456577823,0
104,-57,12.05033224,7.279769559,0
104,-56,11.87135237,7.507989762,1
104,-55,11.89079399,6.902123208,1
104,-54,11.87141718,7.185288223,1
104,-53,11.74639475,7.508498342,1
104,-52,11.43194971,7.566205438,1
104,-51,11.15132854,7.233477571,1
104,-50,9.289863005,7.317172287,1
104,-49,10.66838964,6.493499629,1
104,-48,11.39084493,5.845157901,1
104,-47,11.39795785,6.575549658,1
104,-46,11.43591542,6.683167343,1
104,-45,11.44849988,7.043115821,1
104,-44,11.21170454,7.361520001,1
104,-43,10.72194343,6.968224855,1
104,-42,10.81360144,7.099536274,1
104,-41,11.0236785,7.355713991,1
104,-40,11.08738803,7.383790747,1
104,-39,10.95548752,7.729163951,1
104,-38,11.06808942,6.515867694,1
104,-37,11.27304608,7.881318802,1
104,-36,11.84147624,8.174684955,1
104,-35,11.36179332,8.232080091,1
104,-34,11.31236872,8.076266148,1
104,-33,11.14580078,7.897324442,1
104,-32,10.87810509,7.745026324,1
104,-31,10.60298695,7.426295608,1
104,-30,10.90523472,7.38440835,1
104,-29,10.91219586,7.622121135,1
104,-28,10.68681984,7.315041565,1
104,-27,10.62029246,7.451441516,1
104,-26,10.67926642,7.71285564,1
104,-25,10.62372667,7.948156307,1
104,-24,10.78110533,8.246717626,1
104,-23,10.63588259,8.001001315,1
104,-22,10.5265217,7.677552921,1
104,-21,10.91608143,7.377833127,1
104,-20,10.28461623,7.854078156,1
104,-19,10.15124519,7.499409823,1
104,-18,10.20577983,7.700612795,1
104,-17,10.7480921,7.790965283,1
104,-16,10.96567962,6.426988715,1
104,-15,11.0954034,6.482520908,1
104,-14,10.87538609,7.180006026,1
104,-13,10.45823868,7.414871024,1
104,-12,10.21854138,7.567988117,1
104,-11,10.32033187,8.217103864,1
104,-10,10.47946936,7.769316265,1
104,-9,10.31256925,7.675162144,1
104,-8,10.26394051,8.063869297,1
104,-7,10.22269734,8.435618554,1
104,-6,10.00155228,8.889405306,1
104,-5,10.10749147,8.564582543,1
104,-4,10.16778691,7.170478504,1
104,-3,10.24885841,7.432862283,1
104,-2,10.01572807,8.128812327,1
104,-1,10.28483732,7.781398501,1
104,0,10.49747802,7.993096422,1
104,1,10.66995976,8.245217471,1
104,2,10.60952414,8.079928871,1
104,3,10.69613137,7.838902243,1
104,4,10.90598048,7.688406858,1
104,5,11.03681779,7.426237119,1
104,6,10.92921928,8.283632489,1
104,7,10.61186979,7.919406002,1
104,8,10.48420498,7.556774033,1
104,9,10.22218435,7.369666093,1
104,10,10.19275183,7.91819732,1
104,11,10.08951997,8.088618586,1
104,12,10.32460203,7.257080451,1
104,13,10.36564859,7.396090624,1
104,14,10.6549025,8.00623737,1
104,15,10.85830208,8.258140005,1
104,16,10.74232306,8.338793729,1
104,17,10.73006067,8.433571852,1
104,18,10.9127362,8.636598558,1
104,19,10.94222241,7.815269871,1
104,20,10.63786612,7.548399764,1
104,21,10.53780275,7.458206505,1
104,22,10.3117931,7.427951581,1
104,23,10.25645933,8.348557891,1
104,24,10.45780597,8.017176103,1
104,25,10.65144292,7.532358535,1
104,26,10.61026821,7.513793081,1
104,27,10.53909096,7.638840109,1
104,28,10.79571131,7.956802835,1
104,29,11.29016746,8.374949352,1
104,30,11.03897294,8.219143251,1
104,31,10.8163394,8.193990398,1
104,32,10.98487865,7.754155199,1
104,33,10.86137509,7.396970743,1
104,34,10.47638885,7.12371991,1
104,35,10.22823114,7.657793524,1
104,36,10.96399059,7.811182685,1
104,37,10.42790236,7.892449638,1
104,38,10.22664405,8.188995666,1
104,39,10.85302147,8.42397796,1
104,40,11.05428901,8.49190395,1
104,41,11.28684881,8.443150301,1
104,42,11.10244418,8.398108858,1
104,43,11.45843139,7.708457685,1
104,44,11.22747961,7.364173037,1
104,45,11.50837947,7.218687393,1
104,46,11.7630668,6.975971047,1
104,47,11.58959937,6.800668956,1
104,48,11.56306567,6.678233149,1
104,49,12.25081349,7.437423979,1
104,50,11.79912425,7.920387635,1
104,51,11.60778288,7.589294486,1
104,52,11.31282128,7.047072605,0
104,53,12.21846833,7.256673476,0
104,54,12.18235598,7.575437055,0
104,55,12.28107574,7.635013748,0
104,56,12.99426786,7.489984239,0
104,57,12.97141612,7.769488638,0
104,58,11.78088714,7.661304673,0
104,59,11.63758405,7.922034299,0
104,60,12.62273484,7.689421285,0
104,61,12.44812363,7.481403378,0
104,62,13.14335915,7.832416709,0
104,63,13.30259405,7.426587861,0
104,64,13.5844762,7.146105689,0
104,65,10.79398746,6.085957335,0
104,66,6.297068704,6.101076641,0
104,67,4.563959146,6.418471048,0
104,68,4.743958284,6.284423952,0
104,69,2.874373791,7.858161017,0
104,70,2.252933524,7.272956438,0
104,71,1.981811327,6.516536469,0
104,72,2.952471467,7.071140758,0
104,73,3.92725509,7.653920313,0
104,74,3.715427784,7.189700682,0
104,75,3.897230277,6.490910352,0
104,76,3.932153015,7.025274688,0
104,77,4.358888744,7.023507321,0
104,78,6.317213406,7.295422708,0
104,79,10.92555281,7.153268409,0
104,80,12.50282665,8.120213795,0
104,81,8.339395232,8.448968214,0
104,82,6.970804638,8.4277274,0
104,83,6.714697859,8.536606159,0
104,84,7.866950458,8.2109622,0
104,85,7.185558745,7.799161362,0
104,86,5.006148814,7.675738384,0
104,87,4.031680705,7.353890957,0
104,88,3.321668463,6.561938726,0
104,89,2.345417321,5.007383473,0
104,90,2.009711825,4.246132905,0
104,91,1.28865008,1.803406024,0
104,92,1.178791303,1.252423671,0
104,93,1.73711701,1.052819133,0
116,-100,2.789863066,7.415599177,0
116,-99,3.20529562,6.601319392,0
116,-98,2.897634831,6.515149561,0
116,-97,2.618411354,6.698761289,0
116,-96,2.764020095,7.208600729,0
116,-95,2.804246058,5.96678827,0
116,-94,2.653451204,5.730673043,0
116,-93,2.99965633,5.21847152,0
116,-92,3.172718854,5.049050027,0
116,-91,2.822301666,5.188173118,0
116,-90,3.113510584,5.252182862,0
116,-89,2.842286684,5.489659767,0
116,-88,2.032298457,5.898762327,0
116,-87,1.611393022,6.449696367,0
116,-86,2.181228256,4.97738273,0
116,-85,2.76216614,6.25488272,0
116,-84,3.197013143,7.572266057,0
116,-83,4.289463957,9.653337104,0
116,-82,5.96149549,9.748391158,0
116,-81,8.786794411,10.11986322,0
116,-80,12.63883797,10.26711182,0
116,-79,14.04000808,9.730580117,0
116,-78,12.34468017,10.14378565,0
116,-77,9.958773997,10.2380545,0
116,-76,9.215698073,10.09092974,0
116,-75,8.723903268,10.59970453,0
116,-74,8.508215566,10.56637175,0
116,-73,10.50599097,10.64402508,0
116,-72,11.94016612,10.51475861,0
116,-71,10.27561406,10.03475357,0
116,-70,11.16612445,9.574313561,0
116,-69,10.13726804,9.901333697,0
116,-68,11.76707703,9.752356558,0
116,-67,6.973958819,9.391777772,0
116,-66,4.341692073,8.169228419,0
116,-65,5.066006085,6.001861265,0
116,-64,4.29501126,6.40015008,0
116,-63,3.981088895,7.330579925,0
116,-62,3.801719412,8.391389037,0
116,-61,3.863334129,9.520486453,0
116,-60,4.691965034,9.360005379,0
116,-59,5.107110156,9.708910642,0
116,-58,6.060775685,9.684244837,0
116,-57,6.078124505,9.833738331,0
116,-56,6.353799031,10.65727256,0
116,-55,8.909092571,10.22567212,0
116,-54,10.93178554,9.954175787,0
116,-53,13.89188681,10.09457843,1
116,-52,14.84213917,10.04974917,1
116,-51,14.8410382,10.23211872,1
116,-50,14.9535593,10.94699447,1
116,-49,15.13643819,10.5333238,1
116,-48,15.12214931,10.04820411,1
116,-47,15.40637114,10.62617187,1
116,-46,16.3838638,11.05268148,1
116,-45,16.32722306,10.41574612,1
116,-44,16.49330665,9.894908364,1
116,-43,15.91012226,9.480846178,1
116,-42,15.91944017,9.012409628,1
116,-41,15.92107059,10.21300381,1
116,-40,15.98093428,9.330753546,1
116,-39,15.82436896,7.667307843,1
116,-38,15.43307891,7.79795546,1
116,-37,15.75433882,9.710225807,1
116,-36,15.53349559,9.296669494,1
116,-35,15.55713815,9.6338379,1
116,-34,14.62096535,9.32651099,1
116,-33,14.70409857,9.147755517,1
116,-32,14.97398993,9.38003082,1
116,-31,14.60371419,9.667086519,1
116,-30,15.24067307,9.794967817,1
116,-29,15.34449305,10.30286412,1
116,-28,15.25109647,10.22420263,1
116,-27,15.77376864,10.20280011,1
116,-26,15.65096416,10.47337774,1
116,-25,15.71469152,9.969065471,1
116,-24,15.56804353,9.910310644,1
116,-23,15.62254789,10.11180888,1
116,-22,15.38554494,10.22416062,1
116,-21,14.89548568,10.03653028,1
116,-20,14.82061773,10.33248202,1
116,-19,15.12070432,10.59076929,1
116,-18,15.21438683,10.03055342,1
116,-17,14.84087279,9.730306789,1
116,-16,15.0031002,8.747449476,1
116,-15,15.48064856,8.635769692,1
116,-14,15.40629307,7.709972086,1
116,-13,15.29086197,8.627627721,1
116,-12,15.01594105,8.937528934,1
116,-11,14.4725258,9.84977636,1
116,-10,14.7840974,9.637720138,1
116,-9,14.90805017,10.23526787,1
116,-8,14.6344198,10.38669002,1
116,-7,14.50612354,10.66765651,1
116,-6,14.62685024,11.36531031,1
116,-5,14.54589055,11.06884209,1
116,-4,14.5236547,10.05294477,1
116,-3,14.63449901,10.15336747,1
116,-2,14.73016743,10.22509252,1
116,-1,14.2087033,10.42726623,1
116,0,13.91216495,9.967995307,1
116,1,13.7250366,10.12374638,1
116,2,13.91373657,9.877235426,1
116,3,14.08540797,9.891378361,1
116,4,14.35944663,10.29403746,1
116,5,14.29400121,10.89176012,1
116,6,14.38460891,9.630414327,1
116,7,14.58112193,10.19837713,1
116,8,15.08221983,8.125730863,1
116,9,15.26567765,8.084824591,1
116,10,14.93018048,9.473856251,1
116,11,14.62234111,11.25801739,1
116,12,14.59222702,10.81580031,1
116,13,14.39621313,10.14395457,1
116,14,14.2795061,10.08655088,1
116,15,14.51693081,10.12915507,1
116,16,14.91471101,10.2836359,1
116,17,14.70120157,10.49454526,1
116,18,14.75032166,10.61321053,1
116,19,15.20149347,10.5234725,1
116,20,14.95810902,11.04612095,1
116,21,15.40919579,10.60313209,1
116,22,15.37331681,10.56752894,1
116,23,15.20056688,10.44662465,1
116,24,15.22346514,10.54220603,1
116,25,15.11751532,10.24510678,1
116,26,15.14589871,10.77764145,1
116,27,15.30711413,10.45196441,1
116,28,15.14760902,10.38654914,1
116,29,15.59506662,10.66901239,1
116,30,15.52644631,10.96672958,1
116,31,14.7302858,10.64917205,1
116,32,14.83059785,10.22724392,1
116,33,15.06287351,10.07928717,1
116,34,15.2911143,9.61140939,1
116,35,15.63131791,10.86148312,1
116,36,15.66098753,11.13444774,1
116,37,15.34885385,10.98854735,1
116,38,15.15460346,11.08038004,1
116,39,14.84572136,10.63214147,1
116,40,14.72383378,10.47452824,1
116,41,14.93655596,11.47116641,1
116,42,15.08383338,11.60387474,1
116,43,15.65716966,11.13017607,1
116,44,15.68265401,10.03514098,1
116,45,15.11257991,9.94727394,1
116,46,12.52001671,9.215552939,0
116,47,9.580711964,9.266756522,0
116,48,8.627512559,10.20373603,0
116,49,9.21231509,10.46080194,0
116,50,12.03638915,11.05504382,0
116,51,15.62279062,10.63765218,0
116,52,15.62873835,10.25147696,0
116,53,15.85481862,11.76763264,0
116,54,15.96740278,11.37551852,0
116,55,16.13567182,11.41267368,0
116,56,16.09939477,11.06007899,0
116,57,15.0992512,11.41174896,0
116,58,12.67849891,10.41796117,0
116,59,12.86722449,9.440873135,0
116,60,14.01105328,9.165173841,0
116,61,14.41903049,9.367155235,0
116,62,15.46236043,9.968612444,0
116,63,16.88255048,10.19406222,0
116,64,15.75840135,10.1294667,0
116,65,15.05403281,10.29748444,0
116,66,16.55460337,10.47369051,0
116,67,14.76387328,10.81830477,0
116,68,10.53680356,10.91948614,0
116,69,6.930158667,10.6347269,0
116,70,4.754833572,10.82295402,0
116,71,3.793499906,9.354105625,0
116,72,3.16826102,10.05716657,0
116,73,3.136776093,9.150980293,0
116,74,3.067026935,9.069772576,0
116,75,3.11114452,9.016408175,0
116,76,2.960907125,9.268706341,0
116,77,2.575045324,9.303338462,0
116,78,2.704875077,9.355156632,0
116,79,3.255302178,9.704164461,0
116,80,3.068120062,9.25333222,0
116,81,3.265048593,9.152381018,0
116,82,3.280823305,9.747725839,0
116,83,3.406359903,10.04560681,0
116,84,3.427386009,9.694097901,0
116,85,3.44500917,9.60100301,0
116,86,3.984700358,9.690157463,0
116,87,4.34383146,10.68503158,0
116,88,4.20432144,10.79056209,0
116,89,3.639130779,11.4550599,0
116,90,3.657303739,11.32923519,0
116,91,3.624663899,10.91273877,0
116,92,3.562470366,10.63814829,0
116,93,3.782867851,10.85144533,0
116,94,4.757404909,10.28139232,0
116,95,4.088331801,5.104974433,0
116,96,3.303407852,4.781746209,0
116,97,2.241983424,3.216407239,0
116,98,2.13997596,2.085502262,0
