加工顺序,xi_um,median_depth_um
48,-1.924773612,1.860756698
48,-1.610172515,2.057523339
48,-1.295571418,2.133508701
48,-0.9809703205,2.29749614
48,-0.6663692233,2.364175819
48,-0.3517681262,2.323944917
48,-0.03716702903,2.454062808
48,0.2774340681,2.48622469
48,0.5920351653,2.556470331
48,0.9066362624,2.437937093
48,1.22123736,2.31046512
48,1.535838457,2.054086944
48,1.850439554,1.846454295
48,2.165040651,1.689249555
48,2.479641748,1.527265767
48,2.794242845,1.444804865
48,3.108843943,1.173446468
48,3.42344504,0.9475738538
48,3.738046137,0.6813098955
48,4.052647234,0.456367098
48,4.367248331,0.20280782
48,4.681849428,0.1792201979
48,4.996450526,0.1736774004
48,5.311051623,0.1670406182
48,5.62565272,0.1405958249
48,5.940253817,0.09248462086
48,6.254854914,0.114243434
48,6.569456011,0.1521203599
48,6.884057108,0.09747510615
48,7.198658206,0.1084183566
48,7.513259303,0.09316347697
48,7.8278604,0.06602100755
48,8.142461497,0.09817765314
48,8.457062594,0.1265279999
48,8.771663691,0.1271770934
48,9.086264789,0.1271770934
48,9.400865886,0.1271770934
51,-9.866093234,0.1087662451
51,-9.542503716,0.1087662451
51,-9.218914199,0.1087662451
51,-8.895324681,0.10939581
51,-8.571735163,0.1066810681
51,-8.248145646,0.1025741071
51,-7.924556128,0.106199493
51,-7.600966611,0.09550023793
51,-7.277377093,0.09971587516
51,-6.953787576,0.07731172617
51,-6.630198058,0.04248516696
51,-6.30660854,0.02507853091
51,-5.983019023,0.02904125349
51,-5.659429505,0.03432410217
51,-5.335839988,0.02472183559
51,-5.01225047,0.07609175542
51,-4.688660953,0.1283112151
51,-4.365071435,0.2807186913
51,-4.041481917,0.6806129071
51,-3.7178924,1.023057609
51,-3.394302882,1.547704755
51,-3.070713365,2.021672493
51,-2.747123847,2.52813331
51,-2.423534329,3.031096091
51,-2.099944812,3.385233116
51,-1.776355294,3.742558691
51,-1.452765777,3.955459077
51,-1.129176259,4.111342915
51,-0.8055867416,4.053928937
51,-0.481997224,3.971696451
51,-0.1584077064,3.958164775
51,0.1651818111,3.90902408
51,0.4887713287,3.789405852
51,0.8123608463,3.669352252
51,1.135950364,3.528988432
51,1.459539881,3.339335947
51,1.783129399,3.132573001
51,2.106718917,2.862120836
51,2.430308434,2.542478155
51,2.753897952,2.135178779
51,3.077487469,1.671095222
51,3.401076987,1.314133153
51,3.724666504,0.926416818
51,4.048256022,0.6224131435
51,4.37184554,0.2636613964
51,4.695435057,0.1529113789
51,5.019024575,0.0907673852
51,5.342614092,0.05474560302
51,5.66620361,0.04375645903
51,5.989793128,0.0262125915
51,6.313382645,0.0005541899514
51,6.636972163,0.01510660186
51,6.96056168,0.01946480629
51,7.284151198,0.02627144235
51,7.607740715,0.05289360871
51,7.931330233,0.04592141813
51,8.254919751,0.06618345254
51,8.578509268,0.06071722822
51,8.902098786,0.05445102395
51,9.225688303,0.07088286461
51,9.549277821,0.0693559822
51,9.872867338,0.07088286461
51,10.19645686,0.07088286461
51,10.52004637,0.07088286461
60,-11.61036273,-0.08075249545
60,-11.28574842,-0.08075249545
60,-10.96113411,-0.1302203917
60,-10.6365198,-0.1096574974
60,-10.31190549,-0.1233869749
60,-9.987291174,-0.1672702664
60,-9.662676863,-0.180953558
60,-9.338062551,-0.1150572748
60,-9.01344824,-0.1656264562
60,-8.688833929,-0.1484943525
60,-8.364219617,-0.1568564929
60,-8.039605306,-0.203684098
60,-7.714990994,-0.1803519943
60,-7.390376683,-0.1737121235
60,-7.065762372,-0.09938834605
60,-6.74114806,-0.07152357939
60,-6.416533749,-0.07246651038
60,-6.091919438,-0.01554786017
60,-5.767305126,-0.00406194234
60,-5.442690815,0.04785864963
60,-5.118076503,0.1188599628
60,-4.793462192,0.1343741008
60,-4.468847881,0.967483181
60,-4.144233569,1.116026796
60,-3.819619258,1.113341563
60,-3.495004946,1.407775609
60,-3.170390635,1.210734619
60,-2.845776324,1.134141129
60,-2.521162012,1.687544943
60,-2.196547701,1.414138
60,-1.87193339,1.448275859
