dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
120,223:5:5:20#L105,L3b,-0.14999999999999997,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,-0.09999999999999998,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,-0.04999999999999999,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.0,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.050000000000000044,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.10000000000000009,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.15000000000000002,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.20000000000000007,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.25,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.30000000000000004,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.3500000000000001,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.4,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.45000000000000007,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
120,223:5:5:20#L105,L3b,0.5,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L0,,64,True,0,-0.07507136179163829,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
197,500:5:1:25#L112,L1,,64,True,0,0.026986902682811065,0.026986902682811065,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,1.0,64,True,0,0.02662600997125808,0.02662600997125808,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
197,500:5:1:25#L112,L2,1.4142135623730951,64,True,0,0.026731042333081195,0.026731042333081195,"[0.546875, 0.015625, 0.4375, 0.0, 0.0]"
197,500:5:1:25#L112,L2,2.0,64,True,0,0.026805645630677555,0.026805645630677555,"[0.4375, 0.046875, 0.515625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,2.82842712474619,64,True,0,0.026858565959032854,0.026858565959032854,"[0.390625, 0.046875, 0.5625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,4.0,64,True,0,0.026896070456427168,0.026896070456427168,"[0.359375, 0.03125, 0.609375, 0.0, 0.0]"
197,500:5:1:25#L112,L2,5.656854249492381,64,True,0,0.02692263231986365,0.02692263231986365,"[0.375, 0.0, 0.625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,7.999999999999999,64,True,0,0.02694143551565453,0.02694143551565453,"[0.34375, 0.0, 0.65625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,11.31370849898476,64,True,0,0.02695474195544192,0.02695474195544192,"[0.296875, 0.0, 0.703125, 0.0, 0.0]"
197,500:5:1:25#L112,L2,16.0,64,True,0,0.026964156319593258,0.026964156319593258,"[0.296875, 0.0, 0.703125, 0.0, 0.0]"
197,500:5:1:25#L112,L2,22.627416997969522,64,True,0,0.026970815926940322,0.026970815926940322,"[0.296875, 0.0, 0.703125, 0.0, 0.0]"
197,500:5:1:25#L112,L2,32.00000000000001,64,True,0,0.0269755263042697,0.0269755263042697,"[0.28125, 0.0, 0.71875, 0.0, 0.0]"
197,500:5:1:25#L112,L2,45.25483399593905,64,True,0,0.02697885770611523,0.02697885770611523,"[0.265625, 0.0, 0.734375, 0.0, 0.0]"
197,500:5:1:25#L112,L2,64.0,64,True,0,0.02698121369405726,0.02698121369405726,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3a,0.0,64,True,0,0.026986902682811065,0.026986902682811065,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3a,0.1,64,True,0,-0.033816374586852035,-0.003074215871532008,"[0.09375, 0.125, 0.0, 0.78125, 0.0]"
197,500:5:1:25#L112,L3a,0.2,64,True,0,-0.03689059045838403,-0.0061484317430640055,"[0.0, 0.171875, 0.0, 0.828125, 0.0]"
197,500:5:1:25#L112,L3a,0.3,64,True,0,-0.03996480632991604,-0.00922264761459601,"[0.0, 0.078125, 0.0, 0.921875, 0.0]"
197,500:5:1:25#L112,L3a,0.4,64,False,7,-0.043039022201448035,-0.012296863486128008,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.5,64,False,12,-0.04611323807298004,-0.015371079357660012,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.6,64,False,18,-0.049187453944512044,-0.018445295229192017,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.7,64,False,18,-0.05226166981604405,-0.02151951110072402,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.8,64,False,20,-0.05533588568757605,-0.024593726972256025,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3a,0.9,64,False,20,-0.05841010155910805,-0.027667942843788023,"[0.0, 0.0, 0.0, 1.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.5,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.45,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.4,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.35,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.3,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.25,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.19999999999999996,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.14999999999999997,64,True,0,0.026986902682811065,0.026986902682811065,"[0.09375, 0.0, 0.90625, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.09999999999999998,64,True,0,0.026986902682811065,0.026986902682811065,"[0.171875, 0.0, 0.828125, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,-0.04999999999999999,64,True,0,0.026986902682811065,0.026986902682811065,"[0.21875, 0.0, 0.78125, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.0,64,True,0,0.026986902682811065,0.026986902682811065,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.050000000000000044,64,True,0,0.026986902682811065,0.026986902682811065,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.10000000000000009,64,True,0,0.026986902682811065,0.026986902682811065,"[0.203125, 0.0, 0.796875, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.15000000000000002,64,True,0,0.026986902682811065,0.026986902682811065,"[0.078125, 0.0, 0.921875, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.20000000000000007,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.25,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.30000000000000004,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.3500000000000001,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.4,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.45000000000000007,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
197,500:5:1:25#L112,L3b,0.5,64,True,0,0.026986902682811065,0.026986902682811065,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L0,,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
161,500:10:2:5#L65,L1,,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,1.0,64,True,0,0.12452153962079304,0.12452153962079304,"[0.78125, 0.0, 0.125, 0.09375, 0.0]"
161,500:10:2:5#L65,L2,1.4142135623730951,64,True,0,0.1269236237792054,0.1269236237792054,"[0.59375, 0.0, 0.25, 0.15625, 0.0]"
161,500:10:2:5#L65,L2,2.0,64,True,0,0.1286598808562811,0.1286598808562811,"[0.390625, 0.0, 0.390625, 0.21875, 0.0]"
161,500:10:2:5#L65,L2,2.82842712474619,64,True,0,0.12990687107685198,0.12990687107685198,"[0.359375, 0.0, 0.546875, 0.09375, 0.0]"
161,500:10:2:5#L65,L2,4.0,64,True,0,0.13079840882518123,0.13079840882518123,"[0.25, 0.0, 0.75, 0.0, 0.0]"
161,500:10:2:5#L65,L2,5.656854249492381,64,True,0,0.1314337651653004,0.1314337651653004,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,7.999999999999999,64,True,0,0.13188552073642598,0.13188552073642598,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,11.31370849898476,64,True,0,0.13220621226176565,0.13220621226176565,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,16.0,64,True,0,0.13243360384351988,0.13243360384351988,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,22.627416997969522,64,True,0,0.13259470903240828,0.13259470903240828,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,32.00000000000001,64,True,0,0.1327087854330671,0.1327087854330671,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,45.25483399593905,64,True,0,0.13278952865013827,0.13278952865013827,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L2,64.0,64,True,0,0.13284666227429653,0.13284666227429653,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.0,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.1,64,True,0,0.0,0.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3a,0.2,64,True,0,0.0,0.0,"[0.0, 0.0, 0.9375, 0.0625, 0.0]"
161,500:10:2:5#L65,L3a,0.3,64,True,0,0.0,0.0,"[0.0, 0.0, 0.546875, 0.453125, 0.0]"
161,500:10:2:5#L65,L3a,0.4,64,True,0,0.0,0.0,"[0.0, 0.078125, 0.203125, 0.71875, 0.0]"
161,500:10:2:5#L65,L3a,0.5,64,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.6,64,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.7,64,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.8,64,True,0,0.0,0.0,"[0.0, 0.21875, 0.0, 0.78125, 0.0]"
161,500:10:2:5#L65,L3a,0.9,64,True,0,0.0,0.0,"[0.0, 0.234375, 0.0, 0.765625, 0.0]"
161,500:10:2:5#L65,L3b,-0.5,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.45,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.4,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.35,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.3,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.25,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.19999999999999996,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.14999999999999997,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.09999999999999998,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,-0.04999999999999999,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.0,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.050000000000000044,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.10000000000000009,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.15000000000000002,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.20000000000000007,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.25,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.30000000000000004,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.3500000000000001,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.4,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.45000000000000007,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
161,500:10:2:5#L65,L3b,0.5,64,True,0,0.13298473020970086,0.13298473020970086,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L0,,64,True,0,-0.05889828805899859,0.0,"[0.0, 0.0, 0.0, 0.0, 1.0]"
177,500:20:2:15#L2,L1,,64,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,1.0,64,True,0,0.22349764440888553,0.22349764440888553,"[0.609375, 0.0, 0.390625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,1.4142135623730951,64,True,0,0.23162353898298155,0.23162353898298155,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.0,64,True,0,0.23761257881121445,0.23761257881121445,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,2.82842712474619,64,True,0,0.2419740710021912,0.2419740710021912,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,4.0,64,True,0,0.24512325508409205,0.24512325508409205,"[0.546875, 0.109375, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L2,5.656854249492381,64,True,0,0.24738330527162675,0.24738330527162675,"[0.375, 0.21875, 0.40625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,7.999999999999999,64,True,0,0.24899826353686547,0.24899826353686547,"[0.265625, 0.234375, 0.5, 0.0, 0.0]"
177,500:20:2:15#L2,L2,11.31370849898476,64,True,0,0.2501487285816146,0.2501487285816146,"[0.234375, 0.203125, 0.5625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,16.0,64,True,0,0.250966519598089,0.250966519598089,"[0.265625, 0.109375, 0.625, 0.0, 0.0]"
177,500:20:2:15#L2,L2,22.627416997969522,64,True,0,0.25154694083556867,0.25154694083556867,"[0.328125, 0.0, 0.671875, 0.0, 0.0]"
177,500:20:2:15#L2,L2,32.00000000000001,64,True,0,0.25195844235864945,0.25195844235864945,"[0.28125, 0.0, 0.71875, 0.0, 0.0]"
177,500:20:2:15#L2,L2,45.25483399593905,64,True,0,0.252249960123942,0.252249960123942,"[0.25, 0.0, 0.75, 0.0, 0.0]"
177,500:20:2:15#L2,L2,64.0,64,True,0,0.2524563659265908,0.2524563659265908,"[0.21875, 0.0, 0.78125, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.0,64,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
177,500:20:2:15#L2,L3a,0.1,64,True,0,0.0,0.0,"[0.140625, 0.109375, 0.0, 0.75, 0.0]"
177,500:20:2:15#L2,L3a,0.2,64,True,0,0.0,0.0,"[0.0, 0.15625, 0.0, 0.84375, 0.0]"
177,500:20:2:15#L2,L3a,0.3,64,True,0,0.0,0.0,"[0.0, 0.109375, 0.0, 0.890625, 0.0]"
177,500:20:2:15#L2,L3a,0.4,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.5,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.6,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.7,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.8,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3a,0.9,64,True,0,0.0,0.0,"[0.0, 0.0, 0.0, 1.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.5,64,False,64,-4.808665090189397,-4.808665090189397,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.45,64,False,64,-3.189674169605274,-3.189674169605274,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.4,64,False,64,-1.570683249021151,-1.570683249021151,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.35,64,True,0,0.04830767156297355,0.04830767156297355,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.3,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.25,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.19999999999999996,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.14999999999999997,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.09999999999999998,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,-0.04999999999999999,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.0,64,True,0,0.2529556027970765,0.2529556027970765,"[0.15625, 0.0, 0.84375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.050000000000000044,64,True,0,0.2529556027970765,0.2529556027970765,"[0.015625, 0.640625, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.10000000000000009,64,True,0,0.2529556027970765,0.2529556027970765,"[0.015625, 0.640625, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.15000000000000002,64,True,0,0.2529556027970765,0.2529556027970765,"[0.078125, 0.578125, 0.34375, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.20000000000000007,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.234375, 0.765625, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.25,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.30000000000000004,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.3500000000000001,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.4,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.45000000000000007,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.5,64,True,0,0.2529556027970765,0.2529556027970765,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L0,,64,True,0,-0.1422334739094429,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L1,,64,True,0,0.11876215017345275,0.11876215017345275,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.0,64,True,0,0.11198100919186915,0.11198100919186915,"[0.65625, 0.0, 0.34375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.4142135623730951,64,True,0,0.11391218214436229,0.11391218214436229,"[0.609375, 0.0, 0.390625, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.0,64,True,0,0.11530480893261585,0.11530480893261585,"[0.5, 0.0, 0.5, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.82842712474619,64,True,0,0.11630334652962175,0.11630334652962175,"[0.390625, 0.0, 0.609375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,4.0,64,True,0,0.11701641407807717,0.11701641407807717,"[0.3125, 0.0, 0.6875, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,5.656854249492381,64,True,0,0.11752416004045713,0.11752416004045713,"[0.1875, 0.0, 0.8125, 0.0, 0.0]"
