tag,target,canonical,differentiable,abs_error,passed,both_undefined
real_22,ilr_z4,-0.015231526657394733,-0.015231526657395203,4.701100619897147e-16,True,False
real_22,A2_8_16,0.19878310931441195,0.19878310931441195,0.0,True,False
real_22,entropy_8_16,0.9037557858154316,0.9037557858154311,4.440892098500626e-16,True,False
real_22,A2_16_32,0.39288494688273357,0.3928849468827334,1.6653345369377348e-16,True,False
real_22,entropy_16_32,0.6289821752321048,0.6289821752321048,0.0,True,False
real_23,D,65.08415985107422,65.08415985107422,0.0,True,False
real_23,A_med,6.829685811027613,6.829685811027612,8.881784197001252e-16,True,False
real_23,ilr_z1,-3.1491350695388713,-3.149135069538871,4.440892098500626e-16,True,False
real_23,ilr_z2,-0.6126869008028044,-0.6126869008028035,8.881784197001252e-16,True,False
real_23,ilr_z3,-0.7815358044467487,-0.7815358044467483,4.440892098500626e-16,True,False
real_23,ilr_z4,-0.6504853139139679,-0.6504853139139681,2.220446049250313e-16,True,False
real_23,A2_8_16,0.39352020883880784,0.39352020883880784,0.0,True,False
real_23,entropy_8_16,0.8812181089583156,0.8812181089583155,1.1102230246251565e-16,True,False
real_23,A2_16_32,0.44083715883109154,0.4408371588310917,1.6653345369377348e-16,True,False
real_23,entropy_16_32,0.6579685134015888,0.6579685134015888,0.0,True,False
real_24,D,16.00606060028076,16.00606060028076,0.0,True,False
real_24,A_med,0.5573334737748845,0.5573334737748845,0.0,True,False
real_24,ilr_z1,0.0955558902762104,0.09555589027621099,5.828670879282072e-16,True,False
real_24,ilr_z2,-0.5464013923450972,-0.546401392345097,2.220446049250313e-16,True,False
real_24,ilr_z3,-0.17500720681481302,-0.17500720681481238,6.38378239159465e-16,True,False
real_24,ilr_z4,-1.2444890222034886,-1.2444890222034886,0.0,True,False
real_24,A2_8_16,0.13979299705992654,0.1397929970599265,2.7755575615628914e-17,True,False
real_24,entropy_8_16,0.9474204100320134,0.9474204100320134,0.0,True,False
real_24,A2_16_32,0.015239866619204886,0.015239866619204933,4.683753385137379e-17,True,False
real_24,entropy_16_32,0.8023681910317061,0.8023681910317061,0.0,True,False
real_25,D,0.17148056626319885,0.17148056626319885,0.0,True,False
real_25,A_med,0.25353478961964515,0.25353478961964515,0.0,True,False
real_25,ilr_z1,1.5936867135270583,1.5936867135270567,1.5543122344752192e-15,True,False
real_25,ilr_z2,-0.5036461443379504,-0.5036461443379511,6.661338147750939e-16,True,False
real_25,ilr_z3,-0.15603591984446685,-0.1560359198444669,5.551115123125783e-17,True,False
real_25,ilr_z4,-1.185852515291271,-1.1858525152912704,4.440892098500626e-16,True,False
real_25,A2_8_16,0.6984861392748491,0.698486139274849,1.1102230246251565e-16,True,False
real_25,entropy_8_16,0.5816707058259681,0.5816707058259691,9.992007221626409e-16,True,False
real_25,A2_16_32,0.28500478929258427,0.2850047892925841,1.6653345369377348e-16,True,False
real_25,entropy_16_32,0.793422126501487,0.7934221265014871,1.1102230246251565e-16,True,False
real_26,D,48.2729434967041,48.2729434967041,0.0,True,False
real_26,A_med,1.754813660966502,1.754813660966502,0.0,True,False
real_26,ilr_z1,-0.805402564202215,-0.805402564202214,9.992007221626409e-16,True,False
real_26,ilr_z2,-0.6587406275693464,-0.6587406275693448,1.5543122344752192e-15,True,False
real_26,ilr_z3,0.1674302473802088,0.16743024738020842,3.885780586188048e-16,True,False
real_26,ilr_z4,-0.14238602043931128,-0.14238602043931198,6.938893903907228e-16,True,False
real_26,A2_8_16,0.3277592868738584,0.3277592868738583,1.1102230246251565e-16,True,False
real_26,entropy_8_16,0.9225450729133733,0.9225450729133735,2.220446049250313e-16,True,False
real_26,A2_16_32,0.31009828440345916,0.3100982844034592,5.551115123125783e-17,True,False
real_26,entropy_16_32,0.8200632454724791,0.820063245472479,1.1102230246251565e-16,True,False
real_27,D,9.989048480987549,9.989048480987549,0.0,True,False
real_27,A_med,0.32207122112315795,0.32207122112315795,0.0,True,False
real_27,ilr_z1,0.518099942796847,0.518099942796847,0.0,True,False
real_27,ilr_z2,-0.8482571589845281,-0.8482571589845277,4.440892098500626e-16,True,False
real_27,ilr_z3,-0.24470995317642813,-0.24470995317642844,3.0531133177191805e-16,True,False
real_27,ilr_z4,-0.353784258747753,-0.35378425874775293,5.551115123125783e-17,True,False
real_27,A2_8_16,0.4289387730949569,0.4289387730949568,1.1102230246251565e-16,True,False
real_27,entropy_8_16,0.7550180697432503,0.7550180697432503,0.0,True,False
real_27,A2_16_32,0.23545216021687806,0.235452160216878,5.551115123125783e-17,True,False
real_27,entropy_16_32,0.7939702951897054,0.7939702951897055,1.1102230246251565e-16,True,False
real_28,D,39.56353569030762,39.56353569030762,0.0,True,False
real_28,A_med,0.5222489243507809,0.5222489243507809,0.0,True,False
real_28,ilr_z1,-0.2516245196779827,-0.25162451967798316,4.440892098500626e-16,True,False
real_28,ilr_z2,-0.6824863239163869,-0.6824863239163869,0.0,True,False
real_28,ilr_z3,0.7338116968139898,0.7338116968139894,4.440892098500626e-16,True,False
real_28,ilr_z4,0.39990813584264234,0.3999081358426428,4.440892098500626e-16,True,False
real_28,A2_8_16,0.3652046962555679,0.36520469625556795,5.551115123125783e-17,True,False
real_28,entropy_8_16,0.8950148339178446,0.8950148339178446,0.0,True,False
real_28,A2_16_32,0.06947013413041761,0.06947013413041755,5.551115123125783e-17,True,False
real_28,entropy_16_32,0.816862662363664,0.816862662363664,0.0,True,False
real_29,D,17.576498985290527,17.576498985290527,0.0,True,False
real_29,A_med,0.3347003218409163,0.3347003218409163,0.0,True,False
real_29,ilr_z1,1.346765676238331,1.3467656762383309,2.220446049250313e-16,True,False
real_29,ilr_z2,-0.5972960389338273,-0.5972960389338267,6.661338147750939e-16,True,False
real_29,ilr_z3,0.3929375472045308,0.39293754720453056,2.220446049250313e-16,True,False
real_29,ilr_z4,0.3444010261431133,0.3444010261431135,2.220446049250313e-16,True,False
real_29,A2_8_16,0.6757951785952275,0.6757951785952275,0.0,True,False
real_29,entropy_8_16,0.6262326218701938,0.6262326218701934,4.440892098500626e-16,True,False
real_29,A2_16_32,0.18502786878217883,0.1850278687821789,5.551115123125783e-17,True,False
real_29,entropy_16_32,0.8010541631674892,0.8010541631674893,1.1102230246251565e-16,True,False
real_30,D,10.066497802734375,10.066497802734375,0.0,True,False
real_30,A_med,0.5314216325347324,0.5314216325347324,0.0,True,False
real_30,ilr_z1,1.6724032071369577,1.6724032071369594,1.7763568394002505e-15,True,False
real_30,ilr_z2,-0.2541646557020384,-0.25416465570203606,2.3314683517128287e-15,True,False
real_30,ilr_z3,0.3290485027796266,0.3290485027796267,1.1102230246251565e-16,True,False
real_30,ilr_z4,-0.36035129090265067,-0.3603512909026509,2.220446049250313e-16,True,False
