dataset_index,bin,lambda_lo_um,lambda_hi_um,lambda_geo_um,n_modes,energy,energy_fraction,energy_density_per_loglambda,low_mode_count
96,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.6225253002116319,0.00010632042729994644,0.0004697645991872972,False
97,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.018064197113958153,8.435285777809631e-06,3.727034158039963e-05,False
98,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.1081808714642235,1.7627409752618577e-05,7.788468582606318e-05,False
99,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.6060295994691662,0.0013064574960548628,0.005772432425031852,False
100,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.19975662882309952,8.851408654980908e-05,0.0003910893272954495,False
101,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.3317056341136078,0.00018247002505579566,0.0008062228525681923,False
102,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.7044991097673647,0.00022201864307696794,0.0009809638799035561,False
103,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.6212472486214085,9.142252627391792e-05,0.0004039399342385716,False
104,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.24896152147136758,8.153584925025444e-05,0.00036025678710248143,False
105,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.07868766836515345,2.0180140954087835e-05,8.916363550812223e-05,False
106,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.11783152777770792,9.859391458607136e-06,4.3562589000106244e-05,False
107,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.014372883561724597,2.441595954383706e-06,1.0787911354537658e-05,False
108,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.177337820022581,3.9738795389876065e-05,0.00017558130420080193,False
109,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.3142685696253613,1.5516900951199938e-05,6.855964503796818e-05,False
110,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.1245643793086066,1.848067915327765e-05,8.165475869144562e-05,False
111,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.5920744557225373,1.94341700784187e-05,8.586764885425477e-05,False
112,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.18528405071251508,5.9957946098659955e-05,0.0002649172998305355,False
113,0,0.7,0.8777899838513036,0.7838705178126758,2061,6.6772836325562315,4.9461189801488775e-05,0.0002185385874802152,False
114,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.461590504440927,5.593698835573575e-05,0.00024715115977237944,False
115,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.7761664225668503,7.287086117503574e-05,0.00032197153229783043,False
116,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.589913255213261,5.059849951797913e-05,0.00022356365986458078,False
117,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.0021055238054664,7.354209516733736e-06,3.2493730261461906e-05,False
118,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.8287459601180849,8.738017885405437e-06,3.8607928634904825e-05,False
119,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.44023798445074425,1.6568619636861004e-05,7.320654328108322e-05,False
120,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.142498079886089,0.0004534573122866112,0.002003549063567169,False
121,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.1574428083598893,0.00038051646716806244,0.0016812683152512239,False
122,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.720837137689938,0.00012376609809253034,0.0005468462922876393,False
123,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.1697333009826774,9.14397044086766e-05,0.00040401583385442743,False
124,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.1078880271878888,1.6991201764888607e-05,7.507367388841762e-05,False
125,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.9263074641398508,0.00010602813977402933,0.0004684731603175818,False
126,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.8923370811431335,0.00013520550243006685,0.0005973899867594821,False
127,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.3315826473595476,8.711640725577553e-05,0.00038491384183110175,False
128,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.330974474017785,0.0002809579353194963,0.0012413803746433986,False
129,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.4252888922130147,7.283216922841679e-05,0.0003218005763747137,False
130,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.112724036647539,0.0004970178165724983,0.002196016149675904,False
131,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.190869147138945,0.00028281706832150236,0.0012495947403274208,False
132,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.4867422907803947,0.0005330614775448883,0.0023552709267675134,False
133,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.047034231796227,0.00039607600507571397,0.0017500163467852464,False
134,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.2484103079705395,0.00038011604755739997,0.0016794991071819323,False
135,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.0752514097570964,0.0006220649028954513,0.00274852234136303,False
136,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.723721820107765,0.00040518043245360574,0.0017902432136876836,False
137,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.276827635937484,0.00030802819208155407,0.0013609871956529649,False
138,0,0.7,0.8777899838513036,0.7838705178126758,2061,8.995697477901,0.0009803813910962045,0.004331702598783906,False
139,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.1620067044567515,0.002155148380727749,0.009522275643283026,False
140,0,0.7,0.8777899838513036,0.7838705178126758,2061,9.906487717935612,0.0004249498607253563,0.0018775921623712787,False
141,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.006312041569952,0.0003253502207919912,0.001437522590411235,False
142,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.391130387507588,0.00015438079243716452,0.0006821138037459565,False
143,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.4531489160084283,0.0001223119674635223,0.000540421383082047,False
144,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.853338903748646,0.000104542664335107,0.00046190975766872625,False
145,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.295704768225579,0.0003984691867673224,0.00176059034527915,False
146,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.9572879875978577,0.00035795652829541673,0.0015815898159135555,False
147,0,0.7,0.8777899838513036,0.7838705178126758,2061,2.2926010293557773,3.237651992999682e-05,0.0001430519354957686,False
148,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.6349176197096238,0.00011858997664458184,0.0005239761940469646,False
149,0,0.7,0.8777899838513036,0.7838705178126758,2061,9.48011751550074,5.297597067133146e-05,0.00023406824314925012,False
150,0,0.7,0.8777899838513036,0.7838705178126758,2061,3.3590972432313295,0.0002704835752517506,0.0011951006174610226,False
151,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.2556560314405216,8.348192949986893e-05,0.0003688553192158576,False
152,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.605728628492646,4.5781347470319466e-05,0.00020227962669841376,False
153,0,0.7,0.8777899838513036,0.7838705178126758,2061,16.06677747756458,1.1716493992555054e-05,5.176798329417335e-05,False
154,0,0.7,0.8777899838513036,0.7838705178126758,2061,10.5766959988443,1.0709537851794984e-05,4.731886321559388e-05,False
155,0,0.7,0.8777899838513036,0.7838705178126758,2061,5.97084581595682,4.4321010043634765e-05,0.00019582729347001736,False
156,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.232109500904118,0.0002968615262962936,0.0013116485651556244,False
157,0,0.7,0.8777899838513036,0.7838705178126758,2061,4.786758263714156,0.000142856471703486,0.0006311949159287602,False
158,0,0.7,0.8777899838513036,0.7838705178126758,2061,0.685468112610474,0.00017030091567789271,0.0007524550401679515,False
159,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.9523834199897097,0.00011125546198966022,0.0004915694832708468,False
160,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.042796360620774,9.0121252847706e-05,0.000398190407030851,False
161,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.1266153626552073,0.00014804415966125428,0.0006541161194648847,False
162,0,0.7,0.8777899838513036,0.7838705178126758,2061,6.245011822628538,7.513611445175482e-05,0.0003319802937806409,False
163,0,0.7,0.8777899838513036,0.7838705178126758,2061,1.1376150862784256,0.00016323081171808998,0.0007212165976857802,False
