dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
197,500:5:1:25#L112,L2,1.0,16,True,0,0.029708299623892098,0.029708299623892098,"[0.625, 0.0, 0.375, 0.0, 0.0]"
197,500:5:1:25#L112,L2,1.4142135623730951,16,True,0,0.029839234498582407,0.029839234498582407,"[0.5, 0.0, 0.5, 0.0, 0.0]"
197,500:5:1:25#L112,L2,2.0,16,True,0,0.029932285045909612,0.029932285045909612,"[0.4375, 0.0625, 0.5, 0.0, 0.0]"
197,500:5:1:25#L112,L2,2.82842712474619,16,True,0,0.029998315659724436,0.029998315659724436,"[0.3125, 0.0625, 0.625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,4.0,16,True,0,0.03004512372839141,0.03004512372839141,"[0.375, 0.0, 0.625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,5.656854249492381,16,True,0,0.030078280861200977,0.030078280861200977,"[0.375, 0.0, 0.625, 0.0, 0.0]"
197,500:5:1:25#L112,L2,7.999999999999999,16,True,0,0.03010175596038511,0.03010175596038511,"[0.3125, 0.0, 0.6875, 0.0, 0.0]"
197,500:5:1:25#L112,L2,11.31370849898476,16,True,0,0.030118370113030004,0.030118370113030004,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,16.0,16,True,0,0.030130125474794767,0.030130125474794767,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,22.627416997969522,16,True,0,0.0301384414639483,0.0301384414639483,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,32.00000000000001,16,True,0,0.030144323603632735,0.030144323603632735,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,45.25483399593905,16,True,0,0.030148483828451,0.030148483828451,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L2,64.0,16,True,0,0.030151426013716787,0.030151426013716787,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3a,0.0,16,True,0,0.030158530655292663,0.030158530655292663,"[0.25, 0.0, 0.75, 0.0, 0.0]"
197,500:5:1:25#L112,L3a,0.1,16,True,0,-0.03305176327132679,-0.0030047057519387993,"[0.125, 0.125, 0.0, 0.75, 0.0]"
