session_id,measurement_id,cag_data_name,width_px,height_px,dx_um,dy_um,fov_width_um,fov_height_um,valid_pixels,invalid_pixels,valid_fraction,invalid_component_count,invalid_component_max_area_um2,q01,q05,q50,q95,q99,selected_valid_pixels,selected_valid_fraction,q50_minus_q05,negative_tail_amplitude,robust_range_q99_q01,iqr_proxy_q95_q05,median_absolute_deviation,edge_energy,candidate_modified_fraction,status
zro2_120_formal,72,72,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,3.999,5.913,53.054,57.609,58.773,3145728,1.0,47.141000000000005,49.055,54.774,51.696,2.6159999999999997,0.041999999999994486,0.10805066426595052,PASS
zro2_120_formal,73,73,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.557270000000001,7.604,34.544,39.426,40.419,3145728,1.0,26.939999999999998,28.986729999999994,34.861729999999994,31.822000000000003,2.5289999999999964,0.036999999999999034,0.10726070404052734,PASS
zro2_120_formal,74,74,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.766,17.047,35.43,39.831,41.009,3145728,1.0,18.383,27.664,33.243,22.784000000000002,2.372,0.030999999999998806,0.10538641611735027,PASS
zro2_120_formal,75,75,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,8.934,9.892,13.766,18.08,19.11,3145728,1.0,3.8740000000000006,4.832000000000001,10.176,8.187999999999999,2.0779999999999994,0.03200000000000003,0.00033855438232421875,PASS
zro2_120_formal,76,76,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,8.57527,10.69,21.248,25.52,26.773,3145728,1.0,10.558000000000002,12.672730000000001,18.19773,14.83,2.378,0.03500000000000014,0.04930814107259115,PASS
zro2_120_formal,77,77,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,8.344,11.43,39.793,44.104,44.755,3145728,1.0,28.363,31.448999999999998,36.411,32.674,2.326999999999998,0.03700000000000614,0.10690784454345703,PASS
zro2_120_formal,78,78,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,6.696,9.602,14.063,18.367,19.094,3145728,1.0,4.461,7.367000000000001,12.398000000000001,8.765,2.282,0.03999999999999915,0.0015551249186197917,PASS
zro2_120_formal,79,79,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,9.115,13.354,21.123,25.278,25.986,3145728,1.0,7.769000000000002,12.008000000000001,16.871000000000002,11.924,2.311,0.04199999999999804,0.016473134358723957,PASS
zro2_120_formal,80,80,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,1.192,2.723,51.031,55.058,55.969,3145728,1.0,48.308,49.839,54.777,52.335,2.4200000000000017,0.03900000000000148,0.10856342315673828,PASS
zro2_120_formal,81,81,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.299,3.809,53.044,57.241,57.857,3145728,1.0,49.235,50.745,55.558,53.432,2.274000000000001,0.03999999999999915,0.10973199208577473,PASS
zro2_120_formal,82,82,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.656,9.302,46.203,50.44,51.069,3145728,1.0,36.901,38.547000000000004,43.413000000000004,41.138,2.314,0.03900000000000148,0.10895633697509766,PASS
zro2_120_formal,83,83,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.729,4.756,48.499,52.843,53.76,3145728,1.0,43.743,45.77,51.031,48.087,2.4409999999999954,0.03999999999999915,0.10942459106445312,PASS
zro2_120_formal,84,84,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,1.319,2.876,49.203,53.676,54.482,3145728,1.0,46.327000000000005,47.884,53.163,50.800000000000004,2.442,0.03999999999999915,0.10959943135579427,PASS
zro2_120_formal,85,85,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,5.025,7.754,26.495,30.743,31.692,3145728,1.0,18.741,21.47,26.667,22.988999999999997,2.308,0.03900000000000148,0.09799480438232422,PASS
zro2_120_formal,86,86,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,10.827,12.768,17.46,21.978,22.778,3145728,1.0,4.692,6.633000000000001,11.950999999999999,9.21,2.33,0.04100000000000037,6.103515625e-05,PASS
zro2_120_formal,87,87,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,7.327,8.975,46.347,50.782,51.478,3145728,1.0,37.372,39.02,44.151,41.806999999999995,2.439,0.0379999999999967,0.10108407338460286,PASS
zro2_120_formal,88,88,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,6.152,8.623,25.793,30.506,31.331,3145728,1.0,17.17,19.641,25.179,21.883000000000003,2.5500000000000007,0.038999999999997925,0.09644508361816406,PASS
zro2_120_formal,89,89,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,1.914,3.668,41.046,46.004,46.824,3145728,1.0,37.378,39.132,44.91,42.336,2.658999999999999,0.035000000000003695,0.10703277587890625,PASS
zro2_120_formal,90,90,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.005,3.554,45.035,49.652,50.63,3145728,1.0,41.480999999999995,43.029999999999994,48.625,46.098,2.551000000000002,0.03200000000000358,0.1055599848429362,PASS
zro2_120_formal,91,91,2048,1536,0.344174,0.344174,704.8683519999998,528.6512639999999,3145728,0,1.0,0,0.0,2.106,3.768,50.414,55.375,56.171,3145728,1.0,46.646,48.308,54.065,51.607,2.646000000000001,0.03299999999999992,0.10470835367838542,PASS
