加工顺序,xi_um,median_depth_um
44,0.8939443481,1.805033271
44,1.217433717,1.596232964
44,1.540923086,1.330115787
44,1.864412455,1.252106991
44,2.187901824,1.117573309
44,2.511391193,0.9683427967
44,2.834880562,0.8056176625
44,3.158369931,0.6436292202
44,3.4818593,0.4189880107
44,3.805348669,0.2875583148
44,4.128838038,0.2230648335
44,4.452327407,0.1698268409
44,4.775816776,0.1445409877
44,5.099306145,0.08116203684
44,5.422795515,0.0686276078
44,5.746284884,0.04567144478
44,6.069774253,0.05618730632
44,6.393263622,0.04620779049
44,6.716752991,0.02519116481
44,7.04024236,0.03934732536
44,7.363731729,0.03051801432
44,7.687221098,0.003434450133
44,8.010710467,0.03077735993
44,8.334199836,0.03242353658
44,8.657689205,0.02099635312
44,8.981178574,0.0283631884
44,9.304667943,0.03941801828
44,9.628157312,0.03941801828
44,9.951646681,0.03941801828
48,-10.42060956,0.1098242778
48,-10.10600681,0.1098242778
48,-9.791404066,0.1098242778
48,-9.47680132,0.1058147243
48,-9.162198574,0.08857577377
48,-8.847595828,0.07025574718
48,-8.532993082,0.05208000066
48,-8.218390337,0.0687796594
48,-7.903787591,0.08901708513
48,-7.589184845,0.06360657149
48,-7.274582099,0.008014075164
48,-6.959979353,-0.008224480631
48,-6.645376608,0.008322061101
48,-6.330773862,0.0197177475
48,-6.016171116,0.0166982885
48,-5.70156837,0.03502587227
48,-5.386965624,0.06123536211
48,-5.072362879,0.07799065763
48,-4.757760133,0.08770567109
48,-4.443157387,0.1258831526
48,-4.128554641,0.2348571928
48,-3.813951896,0.4837698423
48,-3.49934915,0.7449760018
48,-3.184746404,1.053253554
48,-2.870143658,1.350887062
48,-2.555540912,1.56217445
48,-2.240938167,1.698743286
48,-1.926335421,1.930266801
48,-1.611732675,2.105520821
48,-1.297129929,2.171095495
48,-0.9825271834,2.377163728
48,-0.6679244376,2.475136722
48,-0.3533216918,2.493794397
48,-0.03871894601,2.54542859
48,0.2758837998,2.647183467
48,0.5904865456,2.59892877
48,0.9050892914,2.463069088
48,1.219692037,2.356478749
48,1.534294783,2.145271747
48,1.848897529,1.867940513
48,2.163500275,1.740793982
48,2.47810302,1.540414383
48,2.792705766,1.427761586
48,3.107308512,1.17259281
48,3.421911258,0.935105982
48,3.736514004,0.6640178528
48,4.051116749,0.3922814422
48,4.365719495,0.1619738952
48,4.680322241,0.129271792
48,4.994924987,0.1258521515
48,5.309527732,0.1102799167
48,5.624130478,0.09741380285
48,5.938733224,0.07514893907
48,6.25333597,0.07500566403
48,6.567938716,0.08191494058
48,6.882541461,0.03047873177
48,7.197144207,0.067158515
48,7.511746953,0.04549377308
48,7.826349699,0.03547070612
48,8.140952445,0.04175211114
48,8.45555519,0.04866211288
48,8.770157936,0.0620951628
48,9.084760682,0.0620951628
48,9.399363428,0.0620951628
51,-9.879629125,0.109266389
51,-9.555660169,0.109266389
51,-9.231691214,0.109266389
51,-8.907722258,0.1143445204
51,-8.583753302,0.105739345
51,-8.259784346,0.08223762009
51,-7.93581539,0.07742274067
51,-7.611846435,0.0751943414
51,-7.287877479,0.05634947389
51,-6.963908523,0.07441987402
51,-6.639939567,0.02910822148
51,-6.315970611,0.0203753561
51,-5.992001656,0.004172614077
51,-5.6680327,0.02355046402
51,-5.344063744,0.03487182191
51,-5.020094788,0.06634285095
51,-4.696125832,0.1745270976
51,-4.372156876,0.3491113214
51,-4.048187921,0.7214292724
51,-3.724218965,1.108501961
51,-3.400250009,1.581466073
51,-3.076281053,2.108538543
51,-2.752312097,2.657222429
51,-2.428343142,3.135560589
51,-2.104374186,3.555952953
51,-1.78040523,3.8918183
51,-1.456436274,4.101009211
51,-1.132467318,4.179747129
51,-0.8084983626,4.159907677
51,-0.4845294067,4.083187516
51,-0.1605604509,4.0407611
51,0.1634085049,3.983935874
51,0.4873774607,3.833934127
51,0.8113464165,3.750098503
51,1.135315372,3.641647374
51,1.459284328,3.424291325
51,1.783253284,3.20586651
51,2.10722224,2.919234547
51,2.431191196,2.640000124
51,2.755160151,2.182705501
51,3.079129107,1.711678603
51,3.403098063,1.345173257
51,3.727067019,0.9828584977
51,4.051035975,0.6375712869
51,4.37500493,0.2570561396
51,4.698973886,0.1696869587
51,5.022942842,0.07921738955
51,5.346911798,0.02017870313
51,5.670880754,0.03462007293
51,5.994849709,0.01345738619
51,6.318818665,0.01196905151
51,6.642787621,0.01549815927
51,6.966756577,0.03175020443
51,7.290725533,0.009860741575
51,7.614694489,0.04681530667
51,7.938663444,0.01079806414
51,8.2626324,0.028953587
51,8.586601356,0.045866594
51,8.910570312,0.0502795824
51,9.234539268,0.04872564193
51,9.558508223,0.06129162663
51,9.882477179,0.0537616364
51,10.20644614,0.0537616364
51,10.53041509,0.0537616364
60,-11.46472211,-0.1473640896
60,-11.14076134,-0.1473640896
60,-10.81680057,-0.1473640896
60,-10.4928398,-0.1473640896
60,-10.16887903,-0.1473640896
60,-9.844918264,-0.1473640896
60,-9.520957495,-0.1473640896
60,-9.196996726,-0.02673364875
60,-8.873035957,-0.02865610964
60,-8.549075188,-0.1024545358
60,-8.225114419,-0.04002759942
60,-7.90115365,-0.03520006031
60,-7.577192881,-0.000833447649
60,-7.253232112,-0.05393797328
60,-6.929271343,-0.03013217519
60,-6.605310573,-0.0323467232
60,-6.281349804,-0.07810124883
60,-5.957389035,0.05404362282
60,-5.633428266,0.02425310951
60,-5.309467497,0.04752153032
60,-4.985506728,0.07217552028
60,-4.661545959,0.314421296
60,-4.33758519,0.5604714802
60,-4.013624421,0.7216575349
