session_id,measurement_id,a,b,c,rmse_um,candidate_points,retained_points,reference_valid_fraction,retained_fraction,quadrant_count,x_span_um,y_span_um,iterations,status,warning
zro2_120_formal,39,0.004595015923524573,0.016550792258998026,26.394543219714645,0.2572949539775783,955260,172400,1.0,0.9023721290538701,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,40,0.005276271237997071,0.016347185872633396,64.6089337321991,0.24097367719308155,955260,171122,1.0,0.8956828507422063,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,41,0.00416074922995568,0.015414966256292573,62.08962950636781,0.24730588311544802,955260,172447,1.0,0.9026181353767561,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,42,0.00475842417107761,0.015643826938510907,48.29052470430721,0.29089540395513896,955260,184758,1.0,0.967056089441618,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,43,0.0045734971072999425,0.01569109203358654,54.160280734797766,0.21328746613817134,955260,169113,1.0,0.8851673889831041,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,44,0.005069892531780605,0.01642100025186749,58.401869229967915,0.21509884411012456,955260,172313,1.0,0.901916755647677,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,45,0.0056046383090985535,0.0166830761397615,56.594395822236095,0.38869028581336057,955260,187580,1.0,0.9818269371689383,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,46,0.004740856112567505,0.016690240170054826,59.303708935284774,0.23610237783131174,955260,181369,1.0,0.9493174633084186,4,704.5241779999999,528.30709,8,PASS,
zro2_120_formal,47,0.004090663953196478,0.01596309932447909,50.627136752248646,0.24919145586372002,955260,181822,1.0,0.9516885455268723,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,48,0.004830133888009763,0.015758044726372877,53.7049379902584,0.1995459243256026,955260,174325,1.0,0.9124479199380273,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,49,0.0050897379707962875,0.016301197188414718,19.671999580595283,0.19927553390403352,955260,180258,1.0,0.9435022925695622,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,50,0.004749864885666859,0.016134137035267795,19.646577285510705,0.19497056606120794,955260,171640,1.0,0.8983941544710341,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,51,0.00443613936373901,0.016555689471093586,20.82587016659697,0.21506561698295165,955260,179611,1.0,0.9401157799970689,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,52,0.005053295011255167,0.015601083138131688,42.59269004283433,0.23949266630107588,955260,170488,1.0,0.8923643824717877,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,53,0.004886399277749683,0.015717565911715692,38.573885500910876,0.2355851483962465,955260,181738,1.0,0.9512488746519272,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,54,0.004695999600901529,0.01658076920496221,48.28774158229292,0.23739012562802916,955260,182570,1.0,0.9556037099847162,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,55,0.004590606091580606,0.016445616919619127,35.72064388930813,0.3223332612364289,955260,177350,1.0,0.9282813056131315,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,56,0.0041304834873715935,0.014931269528990182,47.32253642244993,0.38842007102119525,955260,160889,1.0,0.8421215166551514,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,57,0.0036228458946808762,0.007533920896788629,51.982466184468066,0.9223775229990205,955260,190394,1.0,0.9965559114795972,4,704.5241779999999,528.30709,6,PASS,
zro2_120_formal,58,0.004293359421381615,0.015207765503739035,50.0437645729683,0.2018516802644489,955260,167372,1.0,0.8760546866821598,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,59,0.004776101678780885,0.015241082947630491,58.04914784765868,0.21681166304609326,955260,171733,1.0,0.8988809329397233,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,60,0.004000409684974084,0.015261208003255311,17.580764946188737,0.20855829377346835,955260,169153,1.0,0.8853767560664112,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,61,0.004433286791870833,0.01511197422176852,56.45062416844092,0.2543780531078886,955260,178405,1.0,0.9338033624353579,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,62,0.005204401630634977,0.015244183753544416,66.66092559810915,0.20036681767589049,955260,178170,1.0,0.9325733308209283,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,63,0.00413279080007451,0.014974614756458338,65.36967005248715,0.23067593115271628,955260,171571,1.0,0.8980329962523292,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,64,0.0013078683953823963,0.014846240097259877,42.226203969690985,0.20542304956181065,955260,170605,1.0,0.8929767811904612,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,65,0.0024571854647356763,0.014877374272862509,42.56495513566682,0.3142614997512097,955260,186638,1.0,0.9768963423570546,4,704.5241779999999,528.30709,5,PASS,
zro2_120_formal,66,0.0035052032285231125,0.0155694796093028,40.59993508282207,0.24278266247001426,955260,176756,1.0,0.9251722044260201,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,67,0.003714662250914163,0.015376831478066011,67.11512278350865,0.2008533366938337,955260,173563,1.0,0.9084594770010259,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,68,0.0038399432807058108,0.014573989291184142,67.87414211559825,0.21667617679017306,955260,165146,1.0,0.8644034084961162,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,69,0.0036721759361875014,0.01452699193646631,19.873813766303318,0.1877983508926904,955260,158165,1.0,0.8278636182819337,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,70,0.0038894038297577586,0.01481017634416304,64.89023762822518,0.24206210889427102,955260,180230,1.0,0.9433557356112472,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,71,0.004953442755847053,0.014788183666241794,33.80025245997471,0.24316903220754435,955260,172465,1.0,0.9027123505642443,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,72,0.00486511104227576,0.014914193385999863,53.79977798628098,0.2677030906769344,955260,156915,1.0,0.8213208969285849,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,73,0.005369902276190531,0.015087185774243617,35.16014824301024,0.24200697368573978,955260,176356,1.0,0.9230785335929486,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,74,0.004311500497930823,0.014579775718158161,36.043657713971314,0.26176168125644034,955260,179042,1.0,0.9371375332370244,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,75,0.004185620694327959,0.015165293450503225,14.092949227051554,0.19365359909457727,955260,174029,1.0,0.9108986035215544,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,76,0.003980407476589936,0.014783909771751882,21.918716094586525,0.27953487427818197,955260,172967,1.0,0.9053399074597491,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,77,0.0035291290109211626,0.014352924816232654,40.37243031116902,0.221109193483132,955260,176943,1.0,0.9261509955404811,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,78,0.003569765823189553,0.014334946540804624,14.619430089435994,0.21165405348220287,955260,172166,1.0,0.9011473316165233,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,79,0.0035355583723496427,0.014389535436326428,21.545240677119953,0.17812647419319294,955260,171639,1.0,0.8983889202939513,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,80,0.0029767077074857695,0.01473111933441773,51.63682303730318,0.333048498185392,955260,187225,1.0,0.9799688043045872,4,704.5241779999999,528.30709,6,PASS,
zro2_120_formal,81,0.0018563958227850784,0.014331305233856506,53.70640830151666,0.24430024868424102,955260,176850,1.0,0.925664217071792,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,82,0.003530007022817721,0.014171313275137654,46.64820885504459,0.2540534280386008,955260,181659,1.0,0.9508353746623955,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,83,0.004579786775144168,0.014320203849077423,49.06040767423457,0.23603719965983086,955260,177903,1.0,0.931175805539853,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,84,0.004771711286727469,0.014664564122302326,49.69243310630364,0.19127826517962324,955260,176305,1.0,0.9228115905617319,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,85,0.004241389190607969,0.014251894744928911,27.068914825630632,0.21498119246922107,955260,177262,1.0,0.9278206980298558,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,86,0.004584962644012337,0.01456328875463743,18.016204605468438,0.21841137028736948,955260,175585,1.0,0.919042983062203,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,87,0.004028482122617252,0.01495802180415512,46.72657705708802,0.2217853015581838,955260,179365,1.0,0.9388281724347298,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,88,0.005152134031960264,0.014966513212367832,26.40517905889775,0.23011837408589175,955260,164339,1.0,0.8601794275903942,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,89,0.003928419200026854,0.016118223962088993,41.88562064759595,0.25183599022676323,955260,177643,1.0,0.9298149194983565,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,90,0.0037480347509295728,0.015865360594279038,45.57325381280554,0.25751693600451836,955260,178425,1.0,0.9339080459770115,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,91,0.005195332505702528,0.016086130007523514,50.96655891282315,0.314331021392232,955260,185841,1.0,0.9727247032221594,4,704.5241779999999,528.30709,7,PASS,
zro2_120_formal,92,0.004412421327626681,0.015969470419318454,30.55216619226908,0.21024163226311127,955260,167709,1.0,0.8778186043590227,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,93,0.005449506812019449,0.01624484837469775,41.5599546746513,0.22884124539786266,955260,179877,1.0,0.9415080711010615,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,94,0.004316455030913663,0.01570952496506492,48.43013067195841,0.1941036193818045,955260,178671,1.0,0.9351956535393505,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,95,0.004740389218983933,0.01600923528798978,47.848269021887816,0.2575338259943329,955260,185575,1.0,0.9713324121181668,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,96,0.005405330197920918,0.015869506407318212,47.97026795463127,0.2620964878130313,955260,172342,1.0,0.9020685467830748,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,97,0.005249915834190161,0.016463964563429967,34.61418514745176,0.23120654799354323,955260,176015,1.0,0.921293679207755,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,98,0.004662338033992128,0.016901573993641006,19.844564599828324,0.22273778458450316,955260,176943,1.0,0.9261509955404811,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,99,0.003942458787572252,0.016749719871245412,14.804048646362473,0.2737394362492314,955260,182339,1.0,0.9543946150786173,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,100,0.005957596884179481,0.016373101627709843,14.866063249832044,0.26693881059869184,955260,185074,1.0,0.9687100893997446,4,704.5241779999999,528.30709,7,PASS,
zro2_120_formal,101,0.004730615152387908,0.01646510869622277,22.346939849501396,0.22252996772748626,955260,175554,1.0,0.91888072357264,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,102,0.00480500550044526,0.016126187762743438,19.886307106125503,0.25574280637337193,955260,177989,1.0,0.9316259447689634,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,103,0.004589368518467757,0.016720639872091575,21.48909604567426,0.20199954110557233,955260,177075,1.0,0.9268419069153948,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,104,0.0037800452711335237,0.01679765210204115,43.55851871941729,0.20606489789471497,955260,176803,1.0,0.9254182107489061,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,105,0.004007009631889885,0.01676361374868135,47.25719768775028,0.22109731754854575,955260,177279,1.0,0.9279096790402613,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,106,0.0031518967814428136,0.01555649984457079,20.45660587647992,0.19979401897904353,955260,154881,1.0,0.8106745807424157,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,107,0.00373818625698491,0.015290064315795701,15.665094189043131,0.2354338863960754,955260,176066,1.0,0.9215606222389716,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,108,0.004603185996444947,0.014912618090867052,28.347144411423248,0.23359711904933728,955260,173648,1.0,0.9089043820530536,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,109,0.004234301601985678,0.014044768019275476,13.548272539959422,0.18789529502392824,955260,167600,1.0,0.8772480790570106,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,110,0.00381234493884761,0.014259901797988528,44.910219104449574,0.19651032139406896,955260,175219,1.0,0.9171272742499424,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,111,0.003917310933462224,0.01340057738041317,48.07991562733356,0.2150505488878077,955260,170888,1.0,0.8944580533048594,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,112,0.003305752756069756,0.014370519319805541,31.021293977528796,0.1991207631831202,955260,176253,1.0,0.9225394133534326,4,704.5241779999999,528.30709,8,PASS,
zro2_120_formal,113,0.0019494974574030476,0.015479531116390888,43.943629809856525,0.21154529039649342,955260,179955,1.0,0.9419163369135105,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,114,0.0037548826100640277,0.014933673709942114,51.87835231670052,0.23286483868419924,955260,179578,1.0,0.9399430521533404,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,115,0.0034401543352781325,0.014989160118839384,49.37785768543822,0.1784790847593706,955260,169957,1.0,0.8895850344408852,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,116,0.003385613989382609,0.01485632038255727,43.8014680532725,0.22791468118710398,955260,175751,1.0,0.9199118564579277,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,117,0.0043539476487527325,0.015302509618871918,17.31774012539529,0.23037901927437357,955260,180766,1.0,0.9461612545275632,4,704.5241779999999,528.30709,8,PASS,
zro2_120_formal,118,0.004400529363253078,0.015213447046685591,37.66257481575111,0.20326697255830325,955260,174292,1.0,0.912275192094299,4,704.5241779999999,528.30709,10,PASS,
zro2_120_formal,119,0.004136882065939821,0.015664197259946167,53.5942705667431,0.21512873074586542,955260,178533,1.0,0.9344733371019408,4,704.5241779999999,528.30709,9,PASS,
zro2_120_formal,120,0.005335906201630823,0.015191350685364535,56.91111313281195,0.2307341881914067,955260,172440,1.0,0.9025814961371773,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,1,0.002112028746387543,0.01440484854853634,45.232744291732054,0.45115219593572264,955260,181267,1.0,0.9487835772459854,4,704.5241779999999,528.30709,9,PASS,
zro2_60_pass,2,-0.002810111828607047,0.010412680092691029,60.648067094784516,0.417975654580326,955260,153149,1.0,0.8016089860352156,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,3,0.0006954875315460716,0.010290147867939248,44.677654695102525,0.6076265225188313,955260,160609,1.0,0.8406559470720013,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,4,0.003011851213757034,0.022178226447772564,46.08015047865405,0.6249142666981977,955260,175078,1.0,0.9163892552812847,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,5,0.0011067280018728731,0.016847825623837617,41.944592526541975,0.776245029986886,955260,172274,1.0,0.9017126227414526,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,6,-9.143158620928246e-05,0.007830616798153361,49.88201497014282,0.4050131318267661,955260,162308,1.0,0.8495488139354731,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,7,-0.000979849914335755,0.010275991682614727,50.864369132938535,0.384148031035008,955260,175374,1.0,0.9179385716977577,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,8,-0.0024228439609775073,0.009728907207709081,46.04585964711271,0.37725042572498135,955260,174320,1.0,0.912421749052614,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,9,0.0010151804115047858,0.015255294061414015,35.44625377549668,0.7329992975040549,955260,172942,1.0,0.9052090530326822,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,10,0.00288814844072789,0.022990836833540862,32.60597269338925,0.4871751784258262,955260,173007,1.0,0.9055492745430563,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,11,-0.00019745031180084513,0.012934550344953166,29.461689681113253,1.1021209481362473,955260,186367,1.0,0.9754778803676486,4,704.5241779999999,528.30709,7,PASS,
zro2_60_pass,12,-0.0013439073448343038,0.007345499073762557,39.79571788274105,0.36870505434516226,955260,156344,1.0,0.8183321818143752,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,13,0.0017147998310460618,0.014447537401207855,25.49561660367333,1.031818931490603,955260,189656,1.0,0.99269308879258,4,704.5241779999999,528.30709,4,PASS,
zro2_60_pass,14,0.003860930167591825,0.022959359171837862,35.65026496289987,0.43917970895246383,955260,154799,1.0,0.810245378221636,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,15,-0.0008531102167271676,0.01182069258102858,29.887531920605316,0.4585803850136391,955260,158382,1.0,0.828999434708875,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,16,-0.0010585559576962815,0.010015577929210678,33.57679466877287,0.44455190518853255,955260,184980,1.0,0.9682180767539728,4,704.5241779999999,528.30709,5,PASS,
zro2_60_pass,17,-0.0022768174063798937,0.011326523911409536,26.36685139111281,0.34243328594919525,955260,172802,1.0,0.9044762682411072,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,18,-0.000994442836318945,0.010223556321451777,27.835331061987706,0.3648635631456726,955260,179822,1.0,0.9412201913615141,4,704.5241779999999,528.30709,9,PASS,
zro2_60_pass,19,-0.0007629070854165932,0.010426741355570979,32.67556331926404,0.3808113741387237,955260,177220,1.0,0.9276008625923833,4,704.5241779999999,528.30709,9,PASS,
zro2_60_pass,20,-0.0022814421412839093,0.01089083043224573,45.167321026541885,0.3521529661775186,955260,176034,1.0,0.9213931285723258,4,704.5241779999999,528.30709,8,PASS,
zro2_60_pass,21,-0.0007603732036038472,0.011130098252429388,43.79247737772114,0.40089494464167874,955260,177712,1.0,0.9301760777170613,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,22,-0.0015172832537993263,0.011251477695195078,32.3952296214796,0.36937036637105153,955260,175365,1.0,0.9178914641040136,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,23,-0.00039211545455931327,0.011214917161683324,29.8421868963313,0.38876645016366224,955260,136862,1.0,0.7163599438896217,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,24,0.004053876131952525,0.020704230745118762,21.916541762017648,0.6028546757827539,955260,178206,1.0,0.9327617611959048,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,25,0.0006247780548167813,0.011681429803880233,34.59984747593845,0.3670379443119756,955260,171446,1.0,0.8973787241169944,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,26,-0.0008115979524154488,0.01245622303083338,34.88245652052165,0.46484554251193627,955260,173249,1.0,0.9068159453970647,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,27,-0.001426991380441412,0.01009497641635445,24.605983112606452,0.3476028486762856,955260,175470,1.0,0.9184410526976948,4,704.5241779999999,528.30709,10,PASS,
zro2_60_pass,28,-0.0012910253451576341,0.010321029259249881,22.097544175185444,0.385292032723498,955260,182227,1.0,0.9538083872453573,4,704.5241779999999,528.30709,8,PASS,
zro2_60_pass,29,-0.0018114766806976237,0.01109039827550995,29.458615657074656,0.3964670197702652,955260,180244,1.0,0.9434290140904047,4,704.5241779999999,528.30709,6,PASS,
zro2_60_pass,30,-0.0010745950684293202,0.012443415543107739,26.348608831240863,0.34216735566206113,955260,162836,1.0,0.8523124594351276,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,1,-0.0038017884592328895,0.013704980857331295,31.878459205875856,0.3810564490281424,955260,147098,1.0,0.7699369805079246,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,2,-0.001265975663714967,0.01397871853417687,34.945555822778104,0.3681602278194375,955260,149218,1.0,0.7810334359232042,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,3,-0.001585587240778389,0.016001390849014696,55.81843954762487,0.3290134929697962,955260,145045,1.0,0.7591912149571844,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,4,-0.0010394424265362699,0.01539229315678986,58.15562001620404,0.3901249490530792,955260,148901,1.0,0.7793742017879949,4,704.5241779999999,528.30709,8,PASS,
zro2_20_supplement,5,-0.0038263960293291287,0.015319298822295158,49.289120249519854,0.32767294126786617,955260,145566,1.0,0.7619182212172603,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,6,-0.0018092346149306943,0.016337596751372807,30.296603339316388,0.34582117020535436,955260,147600,1.0,0.7725645374034295,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,7,-0.0020606281619837486,0.015521357432589866,39.62582032892351,0.32692885459853416,955260,145472,1.0,0.7614262085714883,4,704.5241779999999,528.30709,10,PASS,
zro2_20_supplement,8,-0.0009739151999477476,0.01682073037087939,45.64641875397135,0.40130664879536265,955260,148755,1.0,0.7786100119339238,4,704.5241779999999,528.30709,8,PASS,
