session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,region_score,edge_score,objective_score,center_search_boundary_hit,registration_unstable,sensitivity_span_um,sensitivity_centers,initialization,status,warning,paired_center_separation_um,slot_assignment_conflict,coarse_plane_rmse_um,final_plane_a,final_plane_b,final_plane_c,final_plane_rmse_um,final_reference_fraction,final_reference_retained_fraction,final_reference_quadrants,registered_fov_um,registered_pixel_um,registered_valid_fraction,h200_pixel_um,h200_valid_fraction,h_reg_path,h_200_path,final_leveling_failed
zro2_120_formal,41,41,single,-0.7000000000025182,identity,13.723609881659065,2.4334529863405496,235.74868807373213,16.831900137946448,0.14920119034526216,False,True,4.0,"0.25/0.75:13.724,3.433;0.50/0.50:13.724,2.433;0.75/0.25:13.724,-0.567",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.24730588311544802,0.00037865481071983856,-0.0009266395185380611,0.05598701141356693,0.2184049324282815,1.0,0.9725545390570021,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_041.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_041.npz,False
zro2_120_formal,42,42,single,-0.7000000000025182,identity,0.7615485092157854,9.700591502049084,209.22244060831264,11.23899532938362,0.9808498957655278,False,False,2.23606797749979,"0.25/0.75:0.262,10.701;0.50/0.50:0.762,9.701;0.75/0.25:1.262,8.701",fixed-domain_component,PASS,,,,0.29089540395513896,-0.000366805721257354,0.00041116469408731746,0.38460950890116236,0.16924922896593753,1.0,0.9487816678395496,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_042.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_042.npz,False
zro2_120_formal,43,43,single,-0.7000000000025182,identity,-9.58003885051405,18.38127619605841,229.82525075802502,17.70544459582417,0.36712698480164324,False,True,4.123105625617661,"0.25/0.75:-9.080,17.381;0.50/0.50:-9.580,18.381;0.75/0.25:-13.080,18.381",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.21328746613817134,-0.000396436357265906,2.9642046230163224e-05,0.2972166871806655,0.17390043485821238,1.0,0.9365397020877316,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_043.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_043.npz,False
zro2_120_formal,44,44,single,-0.7000000000025182,identity,-12.889913838238535,-4.704622769945217,241.3911115154149,13.101968969093047,1.0818489378341685,False,False,1.0,"0.25/0.75:-12.890,-5.205;0.50/0.50:-12.890,-4.705;0.75/0.25:-12.890,-4.205",fixed-domain_component,PASS,,,,0.21509884411012456,0.000158483423813981,-0.00018021833912668962,0.12519616027564487,0.19075544042177406,1.0,0.9357480060989913,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_044.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_044.npz,False
zro2_120_formal,45,45,single,-0.7000000000025182,identity,-6.125951124229414,17.397100624871243,194.21729682340816,13.91274315428083,1.401820049564289,False,False,1.0,"0.25/0.75:-6.126,18.397;0.50/0.50:-6.126,17.397;0.75/0.25:-6.126,17.397",fixed-domain_component,PASS,,,,0.38869028581336057,-0.0010787099864402307,-0.0005490814956553951,0.3218344907320513,0.1809914677129901,1.0,0.9265921885995778,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_045.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_045.npz,False
zro2_120_formal,46,46,single,-0.7000000000025182,identity,-12.479974291406258,-6.924107344714436,258.767140574805,15.069093314971118,0.9302186584275354,False,False,2.0,"0.25/0.75:-12.980,-6.424;0.50/0.50:-12.480,-6.924;0.75/0.25:-12.980,-8.424",fixed-domain_component,PASS,,,,0.23610237783131174,-0.00030873578469936216,-1.908676690739585e-05,0.04679518381208749,0.1881319843426719,1.0,0.9411799202439597,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_046.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_046.npz,False
zro2_120_formal,47,47,single,-0.7000000000025182,identity,-16.77917955306106,22.926828174553258,227.7069512866167,12.900581500736926,0.8400369441857748,False,True,3.3541019662496847,"0.25/0.75:-15.779,22.927;0.50/0.50:-16.779,22.927;0.75/0.25:-17.279,25.927",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.24919145586372002,0.00010763650964060375,-0.00016964706463830966,0.17941381754689584,0.18304885592886252,1.0,0.9372067792634295,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_047.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_047.npz,False
zro2_120_formal,48,48,single,-0.7000000000025182,identity,-11.638820476362394,23.382744731752577,259.1626981832036,11.030861267615043,0.33756316390537533,False,True,3.640054944640259,"0.25/0.75:-10.639,21.883;0.50/0.50:-11.639,23.383;0.75/0.25:-11.639,25.383",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.1995459243256026,-5.2034786480913215e-05,0.0004210009705622104,0.10005861244199186,0.17218378830975747,1.0,0.9226337086558761,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_048.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_048.npz,False
zro2_120_formal,49,49,single,-0.7000000000025182,identity,11.687598197603041,3.231181551877997,13.310799370378707,6.031907541391872,0.3888541970330366,False,True,4.031128874149275,"0.25/0.75:12.188,1.231;0.50/0.50:11.688,3.231;0.75/0.25:11.688,5.231",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.19927553390403352,-4.823290895819149e-05,0.00014968902171580076,0.16398775229670287,0.14853358610602765,1.0,0.9311077879427633,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_049.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_049.npz,False
zro2_120_formal,50,50,single,-0.7000000000025182,identity,21.0394794224077,12.351567924836122,11.637913719509609,6.621911059195642,0.863351650483365,False,False,2.0,"0.25/0.75:21.039,14.352;0.50/0.50:21.039,12.352;0.75/0.25:21.039,12.352",fixed-domain_component,PASS,,,,0.19497056606120794,-0.00029768775274897306,-9.348934521738461e-05,0.10853279943285712,0.16610043690558382,1.0,0.9470076823832981,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_050.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_050.npz,False
zro2_120_formal,51,51,single,-0.7000000000025182,identity,3.416914659097447,19.661122001202102,7.312567988978125,6.430977972743199,0.5804481610070968,False,False,2.8284271247461903,"0.25/0.75:3.417,20.661;0.50/0.50:3.417,19.661;0.75/0.25:5.417,18.661",fixed-domain_component,PASS,,,,0.21506561698295165,-0.0012303071761684903,0.00019094416502941436,-0.07724714152987969,0.15744195734785768,1.0,0.9309978301665494,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_051.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_051.npz,False
zro2_120_formal,52,52,single,-0.7000000000025182,identity,-2.7303691988166685,16.58714262873632,140.839511223978,11.44031858946668,0.2207711577069702,False,True,4.031128874149275,"0.25/0.75:-5.230,18.587;0.50/0.50:-2.730,16.587;0.75/0.25:-1.730,16.587",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.23949266630107588,-0.000226339264918983,-0.0009883116884774872,0.22769486787644566,0.19824751205256927,1.0,0.9400510204081632,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_052.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_052.npz,False
zro2_120_formal,53,53,single,-0.7000000000025182,identity,-9.748883853094958,30.32212310906561,138.22587193378016,10.931316420343375,1.1056451506315672,False,False,2.0,"0.25/0.75:-9.749,29.322;0.50/0.50:-9.749,30.322;0.75/0.25:-9.749,31.322",fixed-domain_component,PASS,,,,0.2355851483962465,-0.0006412790473911612,-0.0005018582545051739,0.217068345588503,0.17569088017462575,1.0,0.9354694463992493,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_053.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_053.npz,False
zro2_120_formal,54,54,single,-0.7000000000025182,identity,21.140549760849805,11.4363504483624,208.12430544372816,15.455170807823869,0.4303720457850009,False,True,3.605551275463989,"0.25/0.75:19.141,12.936;0.50/0.50:21.141,11.436;0.75/0.25:21.141,9.936",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.23739012562802916,-0.00032143610489098417,0.000869147348681841,0.24258517337175964,0.16695334504498865,1.0,0.9414658104621159,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_054.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_054.npz,False
zro2_120_formal,55,55,single,-0.7000000000025182,identity,4.005214935063154,-0.20333852468068336,152.88667243158275,10.492701252219492,0.7493750439201422,False,True,3.905124837953327,"0.25/0.75:6.005,1.797;0.50/0.50:4.005,-0.203;0.75/0.25:3.505,-1.203",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.3223332612364289,-3.927290281432212e-06,-0.00011278239537954038,0.4162470558315961,0.17009019850631255,1.0,0.9363051254984752,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_055.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_055.npz,False
zro2_120_formal,56,56,single,-0.7000000000025182,identity,-2.118966717382074,16.17399571947956,176.8902181501397,17.750979282596358,1.3676565167952206,False,True,3.0413812651491097,"0.25/0.75:-2.619,19.174;0.50/0.50:-2.119,16.174;0.75/0.25:-2.119,16.174",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.38842007102119525,9.836625719874455e-05,0.001301987732226298,0.5403623181079855,0.2053514515103927,1.0,0.9426093713347408,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_056.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_056.npz,False
zro2_120_formal,57,57,single,-0.7000000000025182,identity,10.960522262758229,5.9155463997068765,35.290552545260404,27.139659312910965,0.3318745430658642,False,True,3.640054944640259,"0.25/0.75:11.961,8.416;0.50/0.50:10.961,5.916;0.75/0.25:10.961,4.916",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.9223775229990205,0.0015740540104624953,-0.0034650565378607514,0.5970982804110265,0.5461636982557858,1.0,0.6645481468449449,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_057.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_057.npz,False
zro2_120_formal,58,58,single,-0.7000000000025182,identity,26.183228115023592,2.1327473060735365,205.5763663695561,14.26039675951078,0.34407834831858547,False,True,4.47213595499958,"0.25/0.75:23.683,3.133;0.50/0.50:26.183,2.133;0.75/0.25:27.683,1.133",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.2018516802644489,-0.0006263266972499108,-0.000375011610068636,0.1927424415735981,0.17550052551059808,1.0,0.898311048557354,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_058.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_058.npz,False
zro2_120_formal,59,59,single,-0.7000000000025182,identity,4.17107188163657,-3.1664213263568115,264.7884486901232,15.491588530561271,0.12958786042504383,False,True,4.716990566028302,"0.25/0.75:6.671,-0.166;0.50/0.50:4.171,-3.166;0.75/0.25:4.171,-4.166",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.21681166304609326,-0.00026626796048858265,-0.00040178652301637446,0.24832535870043038,0.17768814336619698,1.0,0.9233594299788881,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_059.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_059.npz,False
zro2_120_formal,60,60,single,-0.7000000000025182,identity,17.76871343056159,16.223266245375466,4.748761299599081,2.790308560936259,0.38706021860784323,False,False,2.5,"0.25/0.75:16.269,14.223;0.50/0.50:17.769,16.223;0.75/0.25:17.769,16.223",fixed-domain_component,PASS,,,,0.20855829377346835,0.0017404396447367064,0.00022754229245654147,0.0226022191011514,0.19318327277940953,1.0,0.9332336382828994,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_060.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_060.npz,False
zro2_120_formal,61,61,single,-0.7000000000025182,identity,-6.25901808183356,5.307433421827906,148.55644302597528,16.386390015358437,0.3439592458117119,False,True,3.8078865529319543,"0.25/0.75:-6.759,3.307;0.50/0.50:-6.259,5.307;0.75/0.25:-5.259,6.807",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.2543780531078886,-0.002198324729155609,-0.0005111307890704572,0.23605373949504546,0.1961297475756543,1.0,0.8934875674407694,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_061.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_061.npz,False
zro2_120_formal,62,62,single,-0.7000000000025182,identity,-21.542804928627515,16.676859478409984,286.5081623837439,18.58446947357561,1.3474264062086194,False,False,0.0,"0.25/0.75:-21.543,16.677;0.50/0.50:-21.543,16.677;0.75/0.25:-21.543,16.677",fixed-domain_component,PASS,,,,0.20036681767589049,-0.0003087428153262944,7.484051765308864e-05,0.04334015725536958,0.17256590365599614,1.0,0.9152665376495426,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_062.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_062.npz,False
zro2_120_formal,63,63,single,-0.7000000000025182,identity,-9.7840466571481,4.290079613784891,307.6660049656543,16.877486216423318,0.505222190383068,False,True,3.5355339059327378,"0.25/0.75:-9.284,6.790;0.50/0.50:-9.784,4.290;0.75/0.25:-9.784,3.290",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.23067593115271628,-0.0002493345587037595,-3.9098467031143573e-05,0.08177546169185307,0.1800765881886251,1.0,0.9434670419892095,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_063.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_063.npz,False
zro2_120_formal,64,64,single,-0.7000000000025182,identity,-5.280918445593031,7.510197510766673,184.76779330293908,12.55873377956154,0.653348227306433,False,True,4.301162633521313,"0.25/0.75:-2.781,9.510;0.50/0.50:-5.281,7.510;0.75/0.25:-5.281,6.010",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.20542304956181065,-0.0007762126987651247,-0.00013758788820238468,0.32325962895252086,0.15468886594100406,1.0,0.9126642036124795,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_064.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_064.npz,False
zro2_120_formal,65,65,single,-0.7000000000025182,identity,5.300454513790338,14.342438944807206,147.8887949542365,13.078246304734895,0.4656076454572104,False,True,3.2015621187164243,"0.25/0.75:5.300,14.342;0.50/0.50:5.300,14.342;0.75/0.25:7.300,16.842",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.3142614997512097,-0.0009063801574484887,-0.0008481924411448899,0.02263443669345402,0.1675825100362993,1.0,0.9206104855735397,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_065.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_065.npz,False
zro2_120_formal,66,66,single,-0.7000000000025182,identity,23.496371897364597,10.516205073989255,204.68555386156442,8.047687317918093,0.9377076154116781,False,False,1.5,"0.25/0.75:23.496,10.016;0.50/0.50:23.496,10.516;0.75/0.25:23.496,11.516",fixed-domain_component,PASS,,,,0.24278266247001426,-0.00023753532081348115,-0.00019121585987091688,0.167986382231244,0.15396659731819617,1.0,0.9226923528031903,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_066.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_066.npz,False
zro2_120_formal,67,67,single,-0.7000000000025182,identity,-16.08240954685926,25.057979721251172,311.6656430155202,16.901072422039604,0.3711054231726785,False,True,3.8078865529319543,"0.25/0.75:-19.582,24.558;0.50/0.50:-16.082,25.058;0.75/0.25:-16.082,26.058",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.2008533366938337,-0.0002643110092508953,0.000327150057868081,0.12430780372907493,0.15719874869198086,1.0,0.9119018296973962,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_067.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_067.npz,False
zro2_120_formal,68,68,single,-0.7000000000025182,identity,14.603185105141398,18.580321832149785,342.71538829278535,19.06432433617001,0.3536797015191099,False,True,3.605551275463989,"0.25/0.75:12.603,18.580;0.50/0.50:14.603,18.580;0.75/0.25:15.603,16.580",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.21667617679017306,0.00018868802990934912,0.0005111120023660858,0.197552156295794,0.14849154425972397,1.0,0.9198187895847995,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_068.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_068.npz,False
zro2_120_formal,69,69,single,-0.7000000000025182,identity,-6.37538392514826,22.400199545558774,22.7749750434258,6.379815419838318,0.5562220655132588,False,False,1.8027756377319946,"0.25/0.75:-7.375,22.400;0.50/0.50:-6.375,22.400;0.75/0.25:-6.375,20.900",fixed-domain_component,PASS,,,,0.1877983508926904,-0.0006989073825886306,-0.0014199968242230077,-0.1390035788066459,0.17759014592394023,1.0,0.9310857963875205,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_069.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_069.npz,False
zro2_120_formal,70,70,single,-0.7000000000025182,identity,-24.003296734824623,8.393776863411787,291.6243183544661,15.513496434828008,0.3153571451892024,False,True,4.47213595499958,"0.25/0.75:-26.003,11.894;0.50/0.50:-24.003,8.394;0.75/0.25:-24.003,7.894",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.24206210889427102,0.00020955445289461618,-0.0003602240961494076,0.1920759375203095,0.182554050154639,1.0,0.9226703612479474,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_070.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_070.npz,False
zro2_120_formal,71,71,single,-0.7000000000025182,identity,22.09692356528049,21.160016964544457,97.71789041559866,7.217258330923417,1.2255997799120508,False,False,1.4142135623730951,"0.25/0.75:22.097,21.160;0.50/0.50:22.097,21.160;0.75/0.25:23.097,20.160",fixed-domain_component,PASS,,,,0.24316903220754435,-0.00025416221610266647,-0.0004611843938194441,-0.05187925473694492,0.14813597690705493,1.0,0.9287766830870279,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_071.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_071.npz,False
zro2_120_formal,72,72,single,-0.7000000000025182,identity,10.034828182114154,9.752535807226693,120.5662574902387,10.433009286489435,0.196814826455748,False,True,4.716990566028302,"0.25/0.75:7.535,11.253;0.50/0.50:10.035,9.753;0.75/0.25:11.535,8.753",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.2677030906769344,-0.002296622746451376,0.0008396665560109753,-0.3126104436672172,0.2350266276299979,1.0,0.9361731761670186,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_072.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_072.npz,False
zro2_120_formal,73,73,single,-0.7000000000025182,identity,-22.754314388625687,4.031726837912038,98.84349996642216,10.472207395408832,0.18699951357541783,False,True,4.6097722286464435,"0.25/0.75:-20.754,5.032;0.50/0.50:-22.754,4.032;0.75/0.25:-23.754,1.532",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.24200697368573978,-0.0010886166284499736,0.0004079323453693596,0.24698767089611712,0.1932888886039824,1.0,0.9162048440065681,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_073.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_073.npz,False
zro2_120_formal,74,74,single,-0.7000000000025182,identity,-28.16400868851379,14.997897197225953,75.0633833985704,11.19991752910992,0.7735915548812055,False,False,2.23606797749979,"0.25/0.75:-27.164,12.998;0.50/0.50:-28.164,14.998;0.75/0.25:-28.164,14.998",fixed-domain_component,PASS,,,,0.26176168125644034,-0.0009493699698452937,-0.0003905076131901744,-0.2461930075161704,0.17303676958467404,1.0,0.9190564156697162,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_074.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_074.npz,False
zro2_120_formal,75,75,single,-0.7000000000025182,identity,-0.09868481162907905,21.48039378077169,7.1227548751014815,3.6466560679208735,0.34233170242112343,False,True,4.031128874149275,"0.25/0.75:-0.099,21.480;0.50/0.50:-0.099,21.480;0.75/0.25:0.401,25.480",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.19365359909457727,0.00048110793489917683,9.642379067638113e-05,0.09370412048620691,0.1509953521314902,1.0,0.9313570255688483,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_075.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_075.npz,False
zro2_120_formal,76,76,single,-0.7000000000025182,identity,8.04343198648074,13.644775120621984,39.52176616472615,6.672124129594589,0.2706445103651588,False,True,4.609772228646444,"0.25/0.75:5.543,13.145;0.50/0.50:8.043,13.645;0.75/0.25:9.043,16.145",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.27953487427818197,-0.0014437058007742939,-0.0001828379344544391,-0.20700219949323995,0.19405391905759353,1.0,0.948876964578935,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_076.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_076.npz,False
zro2_120_formal,77,77,single,-0.7000000000025182,identity,6.499490011184827,6.11705748342631,160.99730786883813,13.11868513795029,1.2121597140791125,False,False,1.5,"0.25/0.75:6.499,7.617;0.50/0.50:6.499,6.117;0.75/0.25:6.499,6.117",fixed-domain_component,PASS,,,,0.221109193483132,2.2866445494258333e-05,-0.0004925275339727631,0.20135836245683555,0.15994050546629965,1.0,0.9225677339901478,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_077.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_077.npz,False
zro2_120_formal,78,78,single,-0.7000000000025182,identity,-2.3315839057970678,16.537119738249945,27.854655189258143,4.7935330632782955,1.0958689386342868,False,False,1.5,"0.25/0.75:-3.832,16.537;0.50/0.50:-2.332,16.537;0.75/0.25:-2.332,16.537",fixed-domain_component,PASS,,,,0.21165405348220287,0.0004296815604102182,-0.00029620091968232155,0.264973349801426,0.16669876333960945,1.0,0.9370894909688013,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_078.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_078.npz,False
zro2_120_formal,79,79,single,-0.7000000000025182,identity,-11.243439031328613,17.90277465678327,39.073813170683174,6.556000028898895,1.251048586576597,False,False,1.0,"0.25/0.75:-11.243,16.903;0.50/0.50:-11.243,17.903;0.75/0.25:-11.243,17.903",fixed-domain_component,PASS,,,,0.17812647419319294,-0.0007285353872282522,-0.0002291228386212263,0.2731005502282895,0.1575053223618697,1.0,0.9400290288529205,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_079.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_079.npz,False
zro2_120_formal,80,80,single,-0.7000000000025182,identity,-15.390721439279808,6.812042751374435,247.43360248003427,15.791580600105947,0.8810416614147263,False,True,3.3541019662496847,"0.25/0.75:-12.891,6.812;0.50/0.50:-15.391,6.812;0.75/0.25:-15.891,5.312",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.333048498185392,0.00018835745965861128,-0.000394312139199709,-0.21425603616908795,0.16646066307573668,1.0,0.9284688013136289,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_080.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_080.npz,False
zro2_120_formal,81,81,single,-0.7000000000025182,identity,-16.059858026241155,19.26140800660602,262.63748966700837,17.948499047008497,0.3722600267735193,False,True,3.2015621187164243,"0.25/0.75:-16.060,17.261;0.50/0.50:-16.060,19.261;0.75/0.25:-13.560,19.261",fixed-domain_component,REVIEW,weight sensitivity exceeds threshold,,,0.24430024868424102,0.0003812739332314945,-0.0005779617031471413,0.2018922195114833,0.16464547205711666,1.0,0.9149220032840722,4,300.00000000000006,0.34443168771526983,1.0,0.3448275862068966,1.0,outputs\rectangle_registration\registered\H_reg\zro2_120_formal__sample_081.npz,outputs\rectangle_registration\registered\H_200\zro2_120_formal__sample_081.npz,False
