registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v4_vs_v2_center_shift_um,qa_v3_status,qa_v4_vs_v3_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,24,24,single,-0.7000000000025182,identity,19.221542288792637,18.016514980432706,19.0,18.25,0.0,3.033868916090661,0.08013339491849468,11.76865450034195,14.882656811351106,3.033868916090661,11.848787895260445,0.25,1.375,32.0,3.3062499999999986,-12.0,20.0,16.69375,20.0,192,False,False,False,domain_midpoint_fallback,STOP,bootstrap CI span above hard maximum; bootstrap CI span above review threshold; segmentation initializer unavailable,REVIEW,179.82682244752047,5.204546941254131,0.0,6.587632083054593,STOP,0.9409216405087945,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,25,25,single,-0.7000000000025182,identity,-7.552159452914614,44.818475415496124,-0.25,-1.0,78.76880030676422,163.92926953721138,242.77129092775704,49.42269664062729,534.8920574123599,242.6980698439756,292.19398756838433,0.0,0.0,0.5,0.75,-0.5,0.0,-1.5,-0.75,192,False,False,False,fixed-domain_component,PASS,,REVIEW,30.964030720501196,10.465137197528556,4.242640687119285,3.72765259648624,PASS,0.9036656174176723,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,26,26,single,-0.7000000000025182,identity,34.106829092405874,6.753695846979355,3.0,17.25,2.821669468203272,0.0010895205388150309,29.009781621764617,72.27252150118615,104.10506211169285,2.822758988742087,101.28230312295076,0.25,0.25,30.25,2.0562500000000004,-17.25,13.0,15.94375,18.0,192,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; bootstrap CI span above review threshold,PASS,1.471323456776685,3.200806243901139,1.5,10.395844746934946,STOP,1.185355929198714,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,27,27,single,-0.7000000000025182,identity,-26.062031418963986,-23.9782171437003,-0.25,1.75,114.36924446546952,264.66416622788336,347.015903197398,57.97088441782577,784.0201983085767,379.0334106933529,404.98678761522376,0.25,0.5,1.75,1.75,-1.25,0.5,1.0,2.75,192,False,False,False,fixed-domain_component,PASS,,PASS,217.7169123225425,18.153549712018794,2.5495097567963922,4.278538429529575,PASS,3.4562426227210983,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,28,28,single,-0.7000000000025182,identity,-20.20832120778645,31.85640691203248,-2.0,-0.75,3.6942192774958356,19.765863781130033,102.54557748726472,24.161142358879744,150.16680290477035,23.46008305862587,126.70671984614447,0.25,0.25,1.5,1.25,-3.0,-1.5,-1.25,0.0,192,False,False,False,fixed-domain_component,PASS,,PASS,60.385376535045964,7.304252765337843,1.4142135623730951,1.0282990854640794,REVIEW,4.794022114016815,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,29,29,single,-0.7000000000025182,identity,-31.748018443802362,21.491839823829373,-1.0,0.0,85.71025683718624,321.8754289874807,322.63027645471163,43.76943493962036,773.985397218999,407.58568582466694,366.399711394332,0.25,0.25,0.75,0.75,-1.25,-0.5,-0.25,0.5,192,False,False,False,fixed-domain_component,PASS,,PASS,198.63212805612858,16.825246003939167,2.0615528128088303,1.4055482909987207,PASS,3.542186480599352,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,30,30,single,-0.7000000000025182,identity,17.190681872675157,-4.960388770295916,17.25,-4.75,7.598536778539715,0.0,203.37363342643425,71.08159006337759,282.05376026835154,7.598536778539715,274.45522348981183,0.375,0.25,36.55625,5.75,-19.0,17.55625,-9.5,-3.75,192,True,False,False,domain_midpoint_fallback,STOP,bootstrap CI span above hard maximum; bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; segmentation initializer unavailable,REVIEW,63.92183603613607,5.339640529942505,3.905124837953327,5.784864016113124,STOP,11.614432245646755,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,31,31,single,-0.7000000000025182,identity,-44.68449214934077,-10.017306402070037,-2.5,-1.25,0.740399245078484,14.919158393156067,131.50603190126185,34.58875929856019,181.75434883805661,15.659557638234551,166.09479119982205,0.25,0.25,0.75,0.75,-2.75,-2.0,-1.5,-0.75,192,False,False,False,fixed-domain_component,PASS,,PASS,63.98068442589118,7.531079060444172,2.692582403567252,13.246541483069826,PASS,1.9540693279642891,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,32,32,single,-0.7000000000025182,identity,-51.8557983797476,-5.917143057850062,-3.25,2.0,19.817363443700856,43.46122868376537,323.50461616814755,45.67399458805625,432.45720288367,63.278592127466226,369.1786107562038,0.25,0.25,1.25,0.75,-3.75,-2.5,1.5,2.25,192,False,False,False,fixed-domain_component,PASS,,REVIEW,215.62556725788465,17.01862213103275,0.5,2.771765268997454,PASS,2.6982530643820555,,
multiscale_joint_four_edge_block_bootstrap,3,zro2_120_formal,33,33,single,-0.7000000000025182,identity,-4.9868364920083215,2.891530644525829,-1.5,3.5,66.72883289441418,251.48070402170518,337.3305613308324,54.295723864791306,709.835822111743,318.20953691611936,391.62628519562367,0.25,0.0,1.25,1.5,-2.25,-1.0,3.25,4.75,192,False,False,False,fixed-domain_component,PASS,,REVIEW,197.87470966987394,18.752671034058448,3.5,1.4572405204867116,PASS,3.4749375083807656,,
