registration_method,evidence_level,session_id,measurement_id,sample_id,roi_within_measurement,theta_session_deg,d4_transform_session,center_x_um,center_y_um,delta_u_um,delta_v_um,left_evidence,right_evidence,top_evidence,bottom_evidence,joint_evidence_total,x_pair_evidence,y_pair_evidence,outer_reference_scale_um,bootstrap_u_mad_um,bootstrap_v_mad_um,bootstrap_u_ci_span_um,bootstrap_v_ci_span_um,bootstrap_u_q025_um,bootstrap_u_q975_um,bootstrap_v_q025_um,bootstrap_v_q975_um,bootstrap_replicates,u_multimodal,v_multimodal,center_search_boundary_hit,initialization,status,warning,qa_v2_status,qa_v2_region_score,qa_v2_edge_score,qa_v2_weight_sensitivity_span_um,qa_v3_status,qa_v4_status,qa_v5_vs_v2_center_shift_um,qa_v5_vs_v3_center_shift_um,qa_v5_vs_v4_center_shift_um,paired_center_separation_um,slot_assignment_conflict
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,35,35,single,-0.7000000000025182,identity,-4.593402695484165,14.700011675921075,-14.75,10.0,5.839903289539537,75.20571902269177,68.69398977821024,5.332511951453179,155.0721240418947,81.0456223122313,74.02650172966342,0.15066183055768148,0.75,1.75,3.90625,7.3125,-15.90625,-12.0,5.9375,13.25,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold; bootstrap MAD above review threshold,REVIEW,45.27235581001197,4.5562127938188395,3.605551275463989,STOP,REVIEW,4.936349444029398,0.27817902163775465,1.1180339887498958,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,36,36,single,-0.7000000000025182,identity,-12.872924022888624,2.2380265645467188,-2.0,4.25,143.2556710668478,243.37074784445605,301.3072049269776,91.76970187127459,779.7033257095561,386.62641891130386,393.0769067982522,0.17381996684707604,0.25,0.25,2.25,2.0,-2.5,-0.25,2.5,4.5,256,False,False,False,fixed-domain_component,PASS,,PASS,271.43040361907333,17.833858803408468,2.23606797749979,PASS,PASS,1.0871957061884034,0.9691282469630146,0.9013878188659974,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,37,37,single,-0.7000000000025182,identity,-18.001800402591183,14.913020739855728,-4.125,2.75,27.266615674099896,179.760053571469,209.12839109629016,83.3307590234335,499.4858193652925,207.02666924556888,292.45915011972363,0.17365770155001922,1.625,0.75,4.5,3.25,-6.5,-2.0,1.0,4.25,256,False,False,False,fixed-domain_component,REVIEW,bootstrap MAD above review threshold,PASS,175.67808580985673,12.41998908100759,0.0,PASS,PASS,0.9948354824223696,1.8667246190547457,1.4999999999999982,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,38,38,single,-0.7000000000025182,identity,-33.19930601959804,18.043279642573935,-4.5,5.5,31.83287382234494,147.07301054265696,197.2159661309103,46.791736680617944,422.91358717653014,178.9058843650019,244.00770281152825,0.2667817218293632,0.75,1.0,5.5,2.75,-6.5,-1.0,4.0,6.75,256,False,False,False,fixed-domain_component,PASS,,PASS,194.04384966989022,16.44957539211609,1.118033988749895,REVIEW,PASS,2.6512304751693416,4.576039553058273,1.2747548783981963,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,39,39,single,-0.7000000000025182,identity,-6.437878417293534,7.8814190319118795,-6.25,-1.0,10.523271275876688,35.56233537289373,21.38254242886913,28.879620833083287,96.34776991072283,46.085606648770415,50.262163261952416,0.19813579817268998,0.75,0.75,3.5,3.5,-7.5,-4.0,-3.0,0.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,26.177714208553855,4.428965235747239,4.242640687119285,REVIEW,PASS,10.31904420750912,1.4924679114148793,1.346291201783627,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,40,40,single,-0.7000000000025182,identity,3.2894989763455773,13.022456618527759,-7.5,5.0,57.41191198520787,175.37816089439917,233.9968883213613,58.05760000439753,524.8445612053658,232.79007287960704,292.0544883257588,0.23488480988773025,0.25,0.5,5.25,2.25,-10.0,-4.75,4.25,6.5,256,False,False,False,fixed-domain_component,PASS,,PASS,216.57223122671758,16.07903078993061,2.0,PASS,PASS,1.0929941167776316,1.6230104448970095,0.5590169943749469,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,41,41,single,-0.7000000000025182,identity,12.791288483460232,5.012453024902425,-6.5,5.5,50.653121030756935,177.01383552326402,235.81753875132353,63.72705271384171,527.2115480191862,227.66695655402094,299.54459146516524,0.22999093348104496,0.5,0.5,3.0,2.0,-8.5,-5.5,4.25,6.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,235.74868807373213,16.831900137946448,4.0,STOP,PASS,2.74234651137335,11.728273475997442,0.7905694150420941,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,42,42,single,-0.7000000000025182,identity,-13.079453600412089,12.516052648105015,-5.375,2.75,6.679999650870371,199.9927426187459,229.39118724492172,84.48990708521356,520.5538365997515,206.67274226961626,313.8810943301353,0.17247984803028527,1.625,0.25,4.5,2.75,-6.5,-2.0,1.0,3.75,256,False,False,False,fixed-domain_component,REVIEW,bootstrap MAD above review threshold,PASS,209.22244060831264,11.23899532938362,2.23606797749979,REVIEW,PASS,14.124452586336712,8.436373793759417,0.9100137361600655,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,43,43,single,-0.7000000000025182,identity,-8.768823243243384,17.902282795822426,-1.75,5.0,110.12795465044701,197.15958196774352,246.52745422430266,73.49334512668281,627.308335969176,307.28753661819053,320.0207993509855,0.1978168519848529,0.75,0.25,2.0,2.5,-2.75,-0.75,3.0,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,229.82525075802502,17.70544459582417,4.123105625617661,PASS,PASS,0.9420750707608943,1.2340267818386403,1.030776406404416,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,44,44,single,-0.7000000000025182,identity,-18.85177022894169,-5.460506644258041,-20.0,3.0,23.980335204742246,197.89736165878867,262.4379555292588,59.59758419523794,543.9132365880276,221.8776968635309,322.03553972449674,0.18969965734058666,0.0,0.5,1.0,2.0,-20.0,-19.0,2.5,4.5,256,False,False,False,fixed-domain_component,PASS,,PASS,241.3911115154149,13.101968969093047,1.0,STOP,PASS,6.009583351182859,11.547132288639862,0.7905694150420935,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,45,45,single,-0.7000000000025182,identity,-6.825982323379908,18.57700286583359,-14.75,4.0,20.24584389603776,151.18170342832605,195.06241327704157,45.98067712064396,412.47063772204933,171.42754732436381,241.04309039768555,0.25041056230997266,1.0,0.5,3.25,2.25,-16.75,-13.5,3.25,5.5,256,False,False,False,fixed-domain_component,PASS,,PASS,194.21729682340816,13.91274315428083,1.0,PASS,PASS,1.3719376727869428,1.9590977577232283,1.6770509831248428,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,46,46,single,-0.7000000000025182,identity,-15.445817811562591,-5.082685071883511,-7.5,2.75,44.22082863267936,213.38904004364616,266.8212927075898,71.17186918955548,595.6030305734707,257.6098686763255,337.9931618971453,0.17632863142123037,0.75,0.25,3.0,1.25,-9.0,-6.0,2.25,3.5,256,False,False,False,fixed-domain_component,PASS,,PASS,258.767140574805,15.069093314971118,2.0,REVIEW,PASS,3.4909975326446623,5.932935299881351,1.677050983124843,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,47,47,single,-0.7000000000025182,identity,-14.22949061598486,22.060916662383267,-11.0,4.0,14.607699294527364,194.1830184831817,243.45053163462057,71.70499244322073,523.9462418555504,208.79071777770906,315.1555240778413,0.17418747712402888,0.5,0.5,3.75,2.25,-13.0,-9.25,3.0,5.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,227.7069512866167,12.900581500736926,3.3541019662496847,PASS,PASS,2.6927154366470436,2.2625682217202434,0.25000000000000205,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,48,48,single,-0.7000000000025182,identity,-6.089542006153713,15.949639714988484,-5.5,4.0,25.01551927721802,188.42599744212833,257.3031203968534,77.90606963139234,548.650706747592,213.44151671934634,335.20919002824576,0.1751646568673412,1.0,0.5,3.75,3.0,-7.5,-3.75,2.5,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,259.1626981832036,11.030861267615043,3.640054944640259,PASS,PASS,9.276073616038476,2.096732341128474,1.25,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,49,49,single,-0.7000000000025182,identity,17.669272696350106,-2.2687065026126803,0.0,-1.5,12.29576512928368,12.979461051861026,81.20438167572111,62.831107493869894,169.31071535073573,25.275226181144706,144.03548916959102,0.13915233668481153,0.25,0.75,2.90625,3.0,-2.40625,0.5,-3.0,0.0,256,False,False,False,fixed-domain_component,PASS,,REVIEW,13.310799370378707,6.031907541391872,4.031128874149275,PASS,PASS,8.125835244508112,1.2652484786440243,1.4577379737113252,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,50,50,single,-0.7000000000025182,identity,9.021191236324537,14.85778837076309,-0.5,-1.5,9.506163551401116,10.87320874595029,66.1606865915592,54.093438477606774,140.6334973665174,20.379372297351406,120.25412506916598,0.17068447310434587,0.5,0.5,2.3125,2.75,-2.3125,0.0,-2.75,0.0,256,False,False,False,fixed-domain_component,PASS,,PASS,11.637913719509609,6.621911059195642,2.0,PASS,PASS,12.276823361412696,1.1526933733562306,1.6007810593582124,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,51,51,single,-0.7000000000025182,identity,1.3010494233465844,20.906484653134207,0.375,0.75,0.0,8.36736554858243,44.842939815455466,42.451710903278126,95.66201626731602,8.36736554858243,87.29465071873359,0.2297220391112655,2.625,0.5,23.5,1.75,-8.25,15.25,0.0,1.75,256,True,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap centre distribution is multimodal; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,7.312567988978125,6.430977972743199,2.8284271247461903,STOP,STOP,2.4551606527244645,2.9956733345528317,5.896238207535378,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,52,52,single,-0.7000000000025182,identity,-7.96094290005539,19.267231445547544,-14.75,1.5,15.299301742468845,133.94705068367847,148.65087719504817,64.25042812931925,362.1476577505147,149.24635242614733,212.9013053243674,0.22121099766694555,0.75,0.75,3.0,2.75,-16.5,-13.5,-0.5,2.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,140.839511223978,11.44031858946668,4.031128874149275,STOP,PASS,5.877225307071929,17.04211462481746,1.2747548783981948,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,53,53,single,-0.7000000000025182,identity,-11.372717754039511,28.513013747117036,-15.625,0.0,5.177030847760849,126.07802761388697,162.4710439223195,69.73352018134489,363.4596225653122,131.25505846164782,232.20456410366438,0.2017025621280952,0.875,0.5,3.5,1.5,-17.75,-14.25,-0.75,0.75,256,False,False,False,fixed-domain_component,PASS,,PASS,138.22587193378016,10.931316420343375,2.0,STOP,PASS,2.430990173025549,18.31505091978781,1.3975424859373693,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,54,54,single,-0.7000000000025182,identity,15.662339979179082,15.253413349862292,-5.5,1.75,34.57746764091834,182.63082653725843,235.63160040511468,71.64357587355286,524.4834704568443,217.20829417817677,307.2751762786676,0.18142004428552214,0.25,1.0,7.25,2.0,-7.5,-0.25,0.75,2.75,256,False,False,False,fixed-domain_component,REVIEW,bootstrap CI span above review threshold,REVIEW,208.12430544372816,15.455170807823869,3.605551275463989,REVIEW,PASS,6.676881877493382,5.945651260994291,0.7905694150420952,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,55,55,single,-0.7000000000025182,identity,4.633446432328405,6.075658194718247,-2.375,0.25,17.416642997985992,160.38478669513046,194.02144559116303,90.16822153171691,461.9910968159964,177.80142969311646,284.18966712287994,0.15074582853065502,2.125,1.25,5.0,4.75,-4.75,0.25,-3.0,1.75,256,True,False,False,fixed-domain_component,STOP,bootstrap centre distribution is multimodal; bootstrap MAD above review threshold,REVIEW,152.88667243158275,10.492701252219492,3.905124837953327,PASS,PASS,6.310346632030499,2.3982966593919595,2.1250000000000004,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,56,56,single,-0.7000000000025182,identity,-5.103508890489088,20.95444493364335,-2.5,1.25,74.64287756653218,157.14402533741236,185.72906236169086,54.531489777085575,472.04745504272097,231.78690290394454,240.26055213877643,0.22921482607308394,0.5,0.5,2.0,2.25,-3.75,-1.75,0.5,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,176.8902181501397,17.750979282596358,3.0413812651491097,PASS,PASS,5.63561768329378,2.3330202295306655,0.7905694150420944,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,57,57,single,-0.7000000000025182,identity,12.979108970199585,9.958193957121072,-3.5,1.5,13.011334974246484,23.20611650846041,33.942420337205235,8.742622436840703,78.90249425675283,36.21745148270689,42.68504277404594,1.4289112909421693,0.5,0.25,3.40625,2.0,-5.40625,-2.0,0.75,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,35.290552545260404,27.139659312910965,3.640054944640259,PASS,PASS,4.518593981420094,1.9398198579118981,0.5590169943749472,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,58,58,single,-0.7000000000025182,identity,18.967179361433498,5.94057282660741,-4.75,2.75,66.41845041639297,189.74247239998527,241.83015145405759,75.60323370626452,573.5943079767004,256.1609228163783,317.43338516032213,0.19086520415262204,0.5,0.25,3.75,2.25,-5.5,-1.75,1.25,3.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,205.5763663695561,14.26039675951078,4.47213595499958,REVIEW,PASS,8.159098896876923,5.872634419145857,0.5153882032022067,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,59,59,single,-0.7000000000025182,identity,5.713980645239187,3.3577514691253505,-2.0,3.5,139.81797405173185,219.52010530824913,297.30153365262254,90.37692262623497,747.0165356388385,359.33807935998095,387.67845627885754,0.16960360002198183,0.25,0.5,1.65625,2.0,-2.65625,-1.0,2.5,4.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,264.7884486901232,15.491588530561271,4.716990566028302,PASS,PASS,6.704132913219373,1.466687997086644,0.5590169943749473,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,60,60,single,-0.7000000000025182,identity,16.792662335025106,9.643706479266978,6.5,2.0,4.604328836582695,5.075089570280048,7.538738145277646,7.062761401973443,24.280917954113832,9.679418406862744,14.60149954725109,0.3677193864718057,1.0,0.5,15.3125,3.25,-6.3125,9.0,0.25,3.5,256,False,False,False,fixed-domain_component,STOP,bootstrap CI span above hard maximum; bootstrap CI span above review threshold,PASS,4.748761299599081,2.790308560936259,2.5,STOP,STOP,6.65156240720115,0.18311016223892276,2.0155644370746346,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,61,61,single,-0.7000000000025182,identity,-7.734248243635009,3.3622606649076188,-4.5,2.0,36.95722439673117,123.02393976470967,155.30891886803195,43.21116816906958,358.5012511985424,159.98116416144083,198.52008703710152,0.31049803294376976,0.75,0.5,2.75,1.25,-6.25,-3.5,1.5,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,148.55644302597528,16.386390015358437,3.8078865529319543,REVIEW,PASS,2.441311345271963,9.140669132653525,0.9013878188659982,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,62,62,single,-0.7000000000025182,identity,-22.98741795800119,16.743717146476115,-5.5,4.5,104.64762913743586,249.81625397487585,335.0471960716094,83.33804407469025,772.8491232586114,354.4638831123117,418.3852401462996,0.17164462772495018,0.5,0.25,3.65625,1.5,-7.40625,-3.75,4.0,5.5,256,False,False,False,fixed-domain_component,PASS,,PASS,286.5081623837439,18.58446947357561,0.0,PASS,PASS,1.446159310869803,1.9815603306760203,1.0307764064044158,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,63,63,single,-0.7000000000025182,identity,-8.990932660111726,8.847849161564103,-4.75,3.5,120.07367801035194,236.95728448192534,336.60725343417414,96.30007303062648,789.9382889570779,357.0309624922773,432.90732646480063,0.16828860984551505,0.5,0.25,3.5,2.25,-6.5,-3.0,2.25,4.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,307.6660049656543,16.877486216423318,3.5355339059327378,PASS,PASS,4.626261240241252,1.2907315591759676,0.5590169943749466,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,64,64,single,-0.7000000000025182,identity,-1.5093707758672867,13.287555159551868,-2.25,1.75,87.6156837226088,202.8906355976696,204.1656356929205,89.29112854377573,583.9630835569747,290.5063193202784,293.45676423669624,0.1829462994472124,0.5,0.75,3.25,2.75,-2.75,0.5,0.0,2.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,184.76779330293908,12.55873377956154,4.301162633521313,PASS,PASS,6.899451661327188,1.1090161115404875,0.7905694150420947,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,65,65,single,-0.7000000000025182,identity,2.059859813020339,13.13208822476724,-3.25,0.75,40.90482807122922,136.9929568683085,167.3484559543753,70.0577645945367,415.3040054884498,177.89778493953773,237.40622054891202,0.22132241268370575,0.75,1.0,3.3125,3.0,-5.5,-2.1875,-0.75,2.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,147.8887949542365,13.078246304734895,3.2015621187164243,PASS,PASS,3.4592488895943667,1.7242474861977075,1.4999999999999996,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,66,66,single,-0.7000000000025182,identity,35.47232074372729,10.291550500462973,-2.125,8.25,2.652289434587055,0.18340818833089473,206.11126368951466,64.26009603461193,273.20705734704455,2.83569762291795,270.3713597241266,0.183888001461997,3.5,0.625,34.5,2.75,-20.0,14.5,7.25,10.0,256,False,False,False,fixed-domain_component,STOP,axis-pair evidence below hard minimum; bootstrap CI span above hard maximum; bootstrap MAD above hard maximum; bootstrap CI span above review threshold; bootstrap MAD above review threshold,PASS,204.68555386156442,8.047687317918093,1.5,STOP,STOP,11.97805578748497,11.498722348945826,7.938238154653716,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,67,67,single,-0.7000000000025182,identity,-20.287507218530056,23.28349944316146,-8.25,3.625,106.40974107196216,273.2717150907225,361.60185042422904,82.01314217746787,823.2964487643817,379.6814561626847,443.61499260169694,0.15785995631748365,0.25,0.625,3.75,2.0,-10.0,-6.25,2.75,4.75,256,False,False,False,fixed-domain_component,PASS,,REVIEW,311.6656430155202,16.901072422039604,3.8078865529319543,PASS,PASS,4.564167688157446,1.9477963240427711,1.3287682265918346,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,68,68,single,-0.7000000000025182,identity,11.408366842333967,19.11358274791887,-2.75,4.5,165.5580054066392,293.4058698259764,395.6726212200442,100.40077747955846,955.0372739322183,458.96387523261564,496.07339869960265,0.14946807562473988,0.25,1.0,2.25,2.0,-3.25,-1.0,3.5,5.5,256,False,False,False,fixed-domain_component,PASS,,REVIEW,342.71538829278535,19.06432433617001,3.605551275463989,PASS,PASS,3.239016970726577,1.7806344363552054,1.000000000000001,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,69,69,single,-0.7000000000025182,identity,-13.131548398320568,23.89107411010208,0.75,-0.5,19.7077441039481,23.607488450089832,23.029949202601625,42.14642023023667,108.49160198687623,43.315232554037934,65.1763694328383,0.27971089976198665,0.75,0.5,4.5,3.5,-1.5,3.0,-2.25,1.25,256,False,False,False,fixed-domain_component,PASS,,PASS,22.7749750434258,6.379815419838318,1.8027756377319946,PASS,STOP,6.918704022846898,2.3867908397853466,0.5590169943749481,,
multiband_integrated_step_contrast_bootstrap,3,zro2_120_formal,70,70,single,-0.7000000000025182,identity,-29.191521400007346,15.006410969440488,-9.25,5.0,70.67926346558819,244.05443969035483,326.7809963039181,76.3375668362674,717.8522662961285,314.73370315594303,403.1185631401855,0.18311648490682542,0.5,0.25,2.90625,1.75,-11.0,-8.09375,4.5,6.25,256,False,False,False,fixed-domain_component,PASS,,REVIEW,291.6243183544661,15.513496434828008,4.47213595499958,PASS,PASS,8.405034503000232,2.2076453114681045,1.2747548783981963,,
