target_id,family,cv_variant,model,dR2_median,dR2_q25,dR2_q75,n_folds,n_folds_pos,pair
aniso_gradx_over_y,B,src_gkf,ridge,-0.3423966735085492,-0.3477172698576181,-0.298172942678838,5,0,R-A
aniso_gradx_over_y,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
aniso_gradx_over_y,B,src_gss,extratrees,-0.36128125360129215,-0.3987063466778771,0.0984798568125252,5,2,R-A
aniso_gradx_over_y,B,src_gss,ridge,-0.316934357668255,-0.3317469708055103,-0.25344563667832587,5,0,R-A
deepest_negative_residual_um,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
deepest_negative_residual_um,B,proc_gkf,extratrees,0.0009113121401168878,-0.004726139346379193,0.033584782394146695,5,3,R-A
deepest_negative_residual_um,B,proc_gkf,ridge,0.0276484225955924,-0.021392531032840098,0.053770801974275105,5,3,R-A
deepest_negative_residual_um,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
deepest_negative_residual_um,B,proc_gss,extratrees,-0.0175319206289241,-0.05260800177942879,0.0922484877364324,5,2,R-A
deepest_negative_residual_um,B,proc_gss,ridge,0.015278215411090507,0.0036324578717909783,0.0153615778674899,5,4,R-A
deepest_negative_residual_um,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
deepest_negative_residual_um,B,src_gkf,extratrees,-0.017156985457835908,-0.03220085530334002,0.18844055520555128,5,2,R-A
deepest_negative_residual_um,B,src_gkf,ridge,-0.012385149952998595,-0.013247617645135802,0.0114561825390216,5,2,R-A
deepest_negative_residual_um,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
deepest_negative_residual_um,B,src_gss,extratrees,0.07714742859971871,0.0734676502368832,0.44956209399384495,5,4,R-A
deepest_negative_residual_um,B,src_gss,ridge,0.04750667639402391,0.027897395337795894,0.06513429032472069,5,5,R-A
grad_rms_um_per_um,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
grad_rms_um_per_um,B,proc_gkf,extratrees,0.06513231459299301,0.03093991099049012,0.12740800580227618,5,4,R-A
grad_rms_um_per_um,B,proc_gkf,ridge,0.02473831743778679,-0.022180659989339296,0.027480784365410404,5,3,R-A
grad_rms_um_per_um,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
grad_rms_um_per_um,B,proc_gss,extratrees,0.1409840997147033,0.0959887404580687,0.4284195080691239,5,4,R-A
grad_rms_um_per_um,B,proc_gss,ridge,-0.06505178103826421,-0.10935548725065532,-0.0501114588700689,5,1,R-A
grad_rms_um_per_um,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
grad_rms_um_per_um,B,src_gkf,extratrees,0.147512399209476,0.1375594312095885,0.1638483762406995,5,5,R-A
grad_rms_um_per_um,B,src_gkf,ridge,-0.026074545296200707,-0.0513546398937713,0.027200004901390698,5,2,R-A
grad_rms_um_per_um,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
grad_rms_um_per_um,B,src_gss,extratrees,-0.011089306293548207,-0.1796569294249053,0.1441963179450398,5,2,R-A
grad_rms_um_per_um,B,src_gss,ridge,0.025265935953257296,-0.1416569954139194,0.0539776515055196,5,3,R-A
kurtosis_excess_fisher,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
kurtosis_excess_fisher,B,proc_gkf,extratrees,0.09463803919037478,0.05848780372812121,0.11203792130727996,5,4,R-A
kurtosis_excess_fisher,B,proc_gkf,ridge,-0.036183129622388996,-0.2384599137545853,-0.008224669650389593,5,1,R-A
kurtosis_excess_fisher,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
kurtosis_excess_fisher,B,proc_gss,extratrees,-0.07028691737030471,-0.3420107440158753,1.0410143990032514,5,2,R-A
kurtosis_excess_fisher,B,proc_gss,ridge,0.09664731523177,-0.2581127509252108,0.1250295417256621,5,3,R-A
kurtosis_excess_fisher,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
kurtosis_excess_fisher,B,src_gkf,extratrees,0.1363351175417128,-0.0435810422774803,0.1776642942816034,5,3,R-A
kurtosis_excess_fisher,B,src_gkf,ridge,0.1520530743668789,-0.0582894686884889,0.20364375485866226,5,3,R-A
kurtosis_excess_fisher,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
kurtosis_excess_fisher,B,src_gss,extratrees,-0.15896362855986723,-0.2362095563094833,-0.014880652754567514,5,1,R-A
kurtosis_excess_fisher,B,src_gss,ridge,0.059673644681155893,0.012518226942799693,0.09039305081122578,5,4,R-A
lap_rms_um_per_px2,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
lap_rms_um_per_px2,B,proc_gkf,extratrees,0.1408034331814258,0.07307476182203029,0.1950960533459799,5,4,R-A
lap_rms_um_per_px2,B,proc_gkf,ridge,0.00040648720093039437,-0.1352619067546816,0.0012124901227743984,5,3,R-A
lap_rms_um_per_px2,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
lap_rms_um_per_px2,B,proc_gss,extratrees,0.1537639444032733,0.10966573324615629,0.4014952231115457,5,4,R-A
lap_rms_um_per_px2,B,proc_gss,ridge,-0.08207970727074018,-0.0930142451457918,-0.0245734263424581,5,1,R-A
lap_rms_um_per_px2,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
lap_rms_um_per_px2,B,src_gkf,extratrees,0.2061371345681163,0.1729630472402754,0.2270340420403299,5,5,R-A
lap_rms_um_per_px2,B,src_gkf,ridge,-0.0628247823017819,-0.0797424761129095,0.006186824571762501,5,2,R-A
lap_rms_um_per_px2,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
lap_rms_um_per_px2,B,src_gss,extratrees,-0.0997084205502606,-0.11282434101155159,0.11212326007135409,5,2,R-A
lap_rms_um_per_px2,B,src_gss,ridge,-0.007253822495085299,-0.0751302227890145,0.0007579657887294977,5,2,R-A
median_depth_um,A,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
median_depth_um,A,proc_gkf,extratrees,-0.08248604250059621,-0.09619196174131184,-0.08226358989176707,5,0,R-A
median_depth_um,A,proc_gkf,ridge,0.0300108174435198,-0.030720853384280655,0.14357709442965916,5,3,R-A
median_depth_um,A,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
median_depth_um,A,proc_gss,extratrees,-0.07628472749296145,-0.14149557746718333,-0.004972604143374859,5,1,R-A
median_depth_um,A,proc_gss,ridge,0.008660660903049844,-0.07993912422540594,0.012374064535866092,5,3,R-A
median_depth_um,A,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
median_depth_um,A,src_gkf,extratrees,-0.1272109409948433,-0.14278884797413915,-0.02106620106704138,5,0,R-A
median_depth_um,A,src_gkf,ridge,0.021676717417699498,0.008162383387322336,0.11970801554498611,5,4,R-A
median_depth_um,A,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
median_depth_um,A,src_gss,extratrees,-0.06068954258814696,-0.06534360759607771,-0.04925337313251932,5,0,R-A
median_depth_um,A,src_gss,ridge,-0.02372081549531302,-0.057786396543095586,0.03601017820754249,5,2,R-A
peak_to_valley_p98p2_um,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
peak_to_valley_p98p2_um,B,proc_gkf,extratrees,0.02715866450056051,-0.015072819093338019,0.16345175056204858,5,3,R-A
peak_to_valley_p98p2_um,B,proc_gkf,ridge,0.06854614724579,-0.05732104496946719,0.10112145045671242,5,3,R-A
peak_to_valley_p98p2_um,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
peak_to_valley_p98p2_um,B,proc_gss,extratrees,0.1652855733600657,0.14211948956831882,0.3143966195803634,5,5,R-A
peak_to_valley_p98p2_um,B,proc_gss,ridge,-0.015460026307155095,-0.21433630871192108,0.0241999050057419,5,2,R-A
peak_to_valley_p98p2_um,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
peak_to_valley_p98p2_um,B,src_gkf,extratrees,0.050490275684788005,-0.12701867395700828,0.16771365120884701,5,3,R-A
peak_to_valley_p98p2_um,B,src_gkf,ridge,0.031925477115782086,-0.0885004730584027,0.1054113774738021,5,3,R-A
peak_to_valley_p98p2_um,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
peak_to_valley_p98p2_um,B,src_gss,extratrees,-0.0812507399060825,-0.08410980317234967,-0.05929538071938101,5,0,R-A
peak_to_valley_p98p2_um,B,src_gss,ridge,0.0271630452508735,0.02597445553188721,0.03730292284024789,5,4,R-A
pit_density_per_Mpx,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
pit_density_per_Mpx,B,proc_gkf,extratrees,0.017227071617505793,-0.11115791440158018,0.0192468186064256,5,3,R-A
pit_density_per_Mpx,B,proc_gkf,ridge,-0.0513735993690023,-0.0515712303557979,-0.0509859906763225,5,0,R-A
pit_density_per_Mpx,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
pit_density_per_Mpx,B,proc_gss,extratrees,-0.07158989461655918,-1.7229758523636174,0.025455938214442503,5,2,R-A
pit_density_per_Mpx,B,proc_gss,ridge,-0.023297443434165094,-0.0235049479115645,0.0828871799429777,5,2,R-A
pit_density_per_Mpx,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
pit_density_per_Mpx,B,src_gkf,extratrees,0.045336465667196624,-0.015448366286901598,0.2469361024984602,5,3,R-A
pit_density_per_Mpx,B,src_gkf,ridge,0.0167690086730556,-0.011521893647274697,0.1625316358306907,5,3,R-A
pit_density_per_Mpx,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
pit_density_per_Mpx,B,src_gss,extratrees,0.017849892929384437,-0.2472369908063763,0.0718043201394874,5,3,R-A
pit_density_per_Mpx,B,src_gss,ridge,-0.06467576778451159,-0.08310184532760839,-0.013678783488251696,5,1,R-A
pit_depth_um,B,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
pit_depth_um,B,proc_gkf,extratrees,0.0009113121401168878,-0.004726139346379193,0.033584782394146695,5,3,R-A
pit_depth_um,B,proc_gkf,ridge,0.0276484225955924,-0.021392531032840098,0.053770801974275105,5,3,R-A
pit_depth_um,B,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
pit_depth_um,B,proc_gss,extratrees,-0.0175319206289241,-0.05260800177942901,0.0922484877364324,5,2,R-A
pit_depth_um,B,proc_gss,ridge,0.015278215411090507,0.0036324578717909783,0.0153615778674899,5,4,R-A
pit_depth_um,B,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
pit_depth_um,B,src_gkf,extratrees,-0.0171569854578362,-0.03220085530334002,0.1884405552055513,5,2,R-A
pit_depth_um,B,src_gkf,ridge,-0.012385149952998595,-0.013247617645135802,0.0114561825390216,5,2,R-A
pit_depth_um,B,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
pit_depth_um,B,src_gss,extratrees,0.0771474285997184,0.0734676502368832,0.4495620939938453,5,4,R-A
pit_depth_um,B,src_gss,ridge,0.04750667639402391,0.027897395337795894,0.06513429032472069,5,5,R-A
rms_DCT_16_32_um,C,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_16_32_um,C,proc_gkf,extratrees,0.1179615576464015,0.0493594653933917,0.15878952437948912,5,4,R-A
rms_DCT_16_32_um,C,proc_gkf,ridge,-0.03565510567738761,-0.10162983648954038,0.019852124675568683,5,2,R-A
rms_DCT_16_32_um,C,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_16_32_um,C,proc_gss,extratrees,0.23007567732464534,0.1655999555686902,0.34520816271020466,5,4,R-A
rms_DCT_16_32_um,C,proc_gss,ridge,0.015926588194097896,-0.1161171563982206,0.05641067517699641,5,3,R-A
rms_DCT_16_32_um,C,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_16_32_um,C,src_gkf,extratrees,0.17516485910343604,0.03390279324719511,0.2026583865857615,5,4,R-A
rms_DCT_16_32_um,C,src_gkf,ridge,-0.008323969443732399,-0.11805810623862831,0.03024712817957717,5,2,R-A
rms_DCT_16_32_um,C,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_16_32_um,C,src_gss,extratrees,0.0823852649412575,0.011254919284144904,0.10778393678576914,5,4,R-A
rms_DCT_16_32_um,C,src_gss,ridge,0.033379812722701796,-0.1604719816348762,0.0741938234625299,5,3,R-A
rms_DCT_32_64_um,C,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_32_64_um,C,proc_gkf,extratrees,-0.0524134688358539,-0.05325280155853318,0.0378633627925343,5,2,R-A
rms_DCT_32_64_um,C,proc_gkf,ridge,-0.00578430982950251,-0.043802334027749495,-0.001247499080503589,5,1,R-A
rms_DCT_32_64_um,C,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_32_64_um,C,proc_gss,extratrees,0.2413157223032768,0.0126004132232473,0.2957826852996285,5,4,R-A
rms_DCT_32_64_um,C,proc_gss,ridge,0.013622581942992693,-0.14943204878567268,0.10570050873687459,5,3,R-A
rms_DCT_32_64_um,C,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_32_64_um,C,src_gkf,extratrees,0.1984171730379965,0.029068324255688394,0.207094477389235,5,4,R-A
rms_DCT_32_64_um,C,src_gkf,ridge,-0.026882624647518998,-0.0796414429256178,0.040684381373715994,5,2,R-A
rms_DCT_32_64_um,C,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_32_64_um,C,src_gss,extratrees,-0.041911198843283426,-0.1226730825407988,-0.026683663509889308,5,1,R-A
rms_DCT_32_64_um,C,src_gss,ridge,-0.023760695063808193,-0.12146233720900251,-0.004757787061457713,5,1,R-A
rms_DCT_64_inf_um,C,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_64_inf_um,C,proc_gkf,extratrees,0.0681118771714089,0.0633002757182696,0.1325023342941325,5,4,R-A
rms_DCT_64_inf_um,C,proc_gkf,ridge,0.023140514453505706,-0.052850296849898906,0.03777064098453659,5,3,R-A
rms_DCT_64_inf_um,C,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_64_inf_um,C,proc_gss,extratrees,0.0696142789934175,0.0145272348807826,0.3606811595251884,5,5,R-A
rms_DCT_64_inf_um,C,proc_gss,ridge,-0.0229406513085713,-0.19444103715729122,-0.0011950306289446044,5,1,R-A
rms_DCT_64_inf_um,C,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_64_inf_um,C,src_gkf,extratrees,0.0020998980449457028,-0.026782839530999303,0.1596164773745538,5,3,R-A
rms_DCT_64_inf_um,C,src_gkf,ridge,-0.00535754117657139,-0.1009316049423116,0.07233380980964982,5,2,R-A
rms_DCT_64_inf_um,C,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_64_inf_um,C,src_gss,extratrees,-0.0653388882721822,-0.0764605759853916,-0.05129833503373182,5,1,R-A
rms_DCT_64_inf_um,C,src_gss,ridge,0.02407007436608749,-0.008251222690492388,0.030282519368886207,5,3,R-A
rms_DCT_8_16_um,C,proc_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_8_16_um,C,proc_gkf,extratrees,-0.0304204645834793,-0.07764389828574603,-0.01389201078002067,5,1,R-A
rms_DCT_8_16_um,C,proc_gkf,ridge,0.005858110573081703,-0.0497322725965903,0.023849325420408185,5,3,R-A
rms_DCT_8_16_um,C,proc_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_8_16_um,C,proc_gss,extratrees,-0.05772574271665992,-0.09850005669907011,0.054986100208858524,5,2,R-A
rms_DCT_8_16_um,C,proc_gss,ridge,-0.061942119080313704,-0.06913358297090871,0.023934683232803303,5,2,R-A
rms_DCT_8_16_um,C,src_gkf,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_8_16_um,C,src_gkf,extratrees,-0.06069994319691199,-0.0731136685914501,-0.03769462973105703,5,1,R-A
rms_DCT_8_16_um,C,src_gkf,ridge,0.01960568928613761,-0.1017404825495237,0.0450843886270421,5,3,R-A
rms_DCT_8_16_um,C,src_gss,dummy,0.0,0.0,0.0,5,0,R-A
rms_DCT_8_16_um,C,src_gss,extratrees,-0.08135574592032041,-0.2907839119636073,-0.03599417773710639,5,0,R-A
rms_DCT_8_16_um,C,src_gss,ridge,0.005179226120815006,-0.06834337670968599,0.0395129515751215,5,3,R-A
