target_id,family,cv_variant,input_set,dR2_median,dR2_q25,dR2_q75,n_folds,n_folds_pos,pair
Sq_um,B,src_gss,R,-0.0840439826174749,-0.1418426123886367,0.0224618567967573,5,2,extratrees-ridge
Ssk_skewness,B,proc_gkf,A,0.0230695550788019,-3.061652759719924e-05,0.05659449711849751,5,3,extratrees-ridge
Ssk_skewness,B,proc_gkf,C,0.0323738031415493,-0.121866382374312,0.039950672000782006,5,3,extratrees-ridge
Ssk_skewness,B,proc_gkf,R,0.04093772531904588,-0.06053066592134761,0.0646753621274392,5,3,extratrees-ridge
Ssk_skewness,B,proc_gss,A,0.071288787926758,0.027404444737079404,0.0928383426664003,5,4,extratrees-ridge
Ssk_skewness,B,proc_gss,C,-0.08562947915264259,-0.12435384255135731,0.0176280793019456,5,2,extratrees-ridge
Ssk_skewness,B,proc_gss,R,-0.1252809870503847,-0.1415705517830843,0.038581585866497736,5,2,extratrees-ridge
Ssk_skewness,B,src_gkf,A,0.0316220480052032,-0.019245425666389298,0.0718913933538613,5,3,extratrees-ridge
Ssk_skewness,B,src_gkf,C,-0.0178483158339708,-0.05797690521334889,0.01468134195287761,5,2,extratrees-ridge
Ssk_skewness,B,src_gkf,R,-0.1332304394079138,-0.13903748616310585,0.009556920463959784,5,2,extratrees-ridge
Ssk_skewness,B,src_gss,A,0.016139990759114514,-0.05851859361584941,0.1083371900377815,5,3,extratrees-ridge
Ssk_skewness,B,src_gss,C,-0.1711075445494645,-0.2216728436615396,-0.0887909887562041,5,0,extratrees-ridge
Ssk_skewness,B,src_gss,R,-0.06583382749317893,-0.1304099456142258,0.03984355183396159,5,2,extratrees-ridge
acf_e_fold_lag_um,B,proc_gkf,A,0.010312792903090506,-0.046568180319524394,0.033438882744183496,5,3,extratrees-ridge
acf_e_fold_lag_um,B,proc_gkf,C,0.08505443815958619,0.0758708896710045,0.1212378911670697,5,4,extratrees-ridge
acf_e_fold_lag_um,B,proc_gkf,R,-0.0613500990111515,-0.138016505214506,0.1171005410761997,5,2,extratrees-ridge
acf_e_fold_lag_um,B,proc_gss,A,-0.09981596564422321,-0.1534511376297262,0.0761011160625796,5,2,extratrees-ridge
acf_e_fold_lag_um,B,proc_gss,C,0.04762854557424881,-0.07358037532752801,0.1175236817029261,5,3,extratrees-ridge
acf_e_fold_lag_um,B,proc_gss,R,-0.10817383273188219,-0.1224530119670295,-0.0005387410539793025,5,1,extratrees-ridge
acf_e_fold_lag_um,B,src_gkf,A,0.1362447540973982,0.05495184062555458,0.13949955932728259,5,4,extratrees-ridge
acf_e_fold_lag_um,B,src_gkf,C,0.18163874063137073,0.10718550467827398,0.18921636759536112,5,4,extratrees-ridge
acf_e_fold_lag_um,B,src_gkf,R,-0.007645854363071289,-0.028896597544815994,0.08553139041915861,5,2,extratrees-ridge
acf_e_fold_lag_um,B,src_gss,A,0.017936692338833993,-0.05133955707083049,0.08102795808933488,5,3,extratrees-ridge
acf_e_fold_lag_um,B,src_gss,C,0.0326736959370712,-0.012108731664167996,0.07107494151394048,5,3,extratrees-ridge
acf_e_fold_lag_um,B,src_gss,R,-0.01491821477183533,-0.218544864215724,0.07042099554842413,5,2,extratrees-ridge
aniso_gradx_over_y,B,proc_gkf,A,0.11229358100726058,0.03513793400828946,0.21734679278758096,5,4,extratrees-ridge
aniso_gradx_over_y,B,proc_gkf,C,0.09751534172151081,0.0364312600565081,0.2020551008852785,5,4,extratrees-ridge
aniso_gradx_over_y,B,proc_gkf,R,0.2720370833737682,0.1807689782368676,0.2940240513078478,5,5,extratrees-ridge
aniso_gradx_over_y,B,proc_gss,A,0.0034055370104384974,-0.21523144097497843,0.1410503682075259,5,3,extratrees-ridge
aniso_gradx_over_y,B,proc_gss,C,0.015768720574690087,-0.19330100166887315,0.2432085578069319,5,3,extratrees-ridge
aniso_gradx_over_y,B,proc_gss,R,0.2378470492884333,0.2093872720567494,0.24534838809253498,5,5,extratrees-ridge
aniso_gradx_over_y,B,src_gkf,A,0.1819404047304799,0.10081685508507976,0.19501913851315467,5,4,extratrees-ridge
aniso_gradx_over_y,B,src_gkf,C,0.12445764732175713,0.08650299009166132,0.1490317557043555,5,5,extratrees-ridge
aniso_gradx_over_y,B,src_gkf,R,0.2319353946050268,0.20992588926318542,0.32409785352109277,5,5,extratrees-ridge
aniso_gradx_over_y,B,src_gss,A,0.14762303706654156,-0.040160074491931305,0.17824547576589095,5,3,extratrees-ridge
aniso_gradx_over_y,B,src_gss,C,0.19088888866891052,0.004052579661294409,0.2029902794073689,5,4,extratrees-ridge
aniso_gradx_over_y,B,src_gss,R,0.1427423373720414,0.11808875427075968,0.22572046113579458,5,5,extratrees-ridge
deepest_negative_residual_um,B,proc_gkf,A,-0.019146562657567506,-0.08679593109438419,-0.0027426617377099005,5,1,extratrees-ridge
deepest_negative_residual_um,B,proc_gkf,C,0.00886470167989209,-0.03015053833438959,0.1783457611442491,5,3,extratrees-ridge
deepest_negative_residual_um,B,proc_gkf,R,0.036170383804356096,0.013511615067502605,0.1694544882865993,5,4,extratrees-ridge
deepest_negative_residual_um,B,proc_gss,A,0.0497970944475028,-0.2337282130162045,0.0658932109731526,5,3,extratrees-ridge
deepest_negative_residual_um,B,proc_gss,C,0.025549286203584202,-0.2310719361707946,0.030741367233442302,5,3,extratrees-ridge
deepest_negative_residual_um,B,proc_gss,R,0.0013737199618135132,-0.1567579406908626,0.016903595951088802,5,3,extratrees-ridge
deepest_negative_residual_um,B,src_gkf,A,-0.2417808514130685,-0.2902957387717392,0.031469700968996595,5,2,extratrees-ridge
deepest_negative_residual_um,B,src_gkf,C,-0.1839444145927845,-0.30242444749409697,-0.018337630350899997,5,1,extratrees-ridge
deepest_negative_residual_um,B,src_gkf,R,-0.0894700336131893,-0.1606610876875415,0.0028565329721390864,5,2,extratrees-ridge
deepest_negative_residual_um,B,src_gss,A,-0.2658516758175012,-0.40662119753743897,-0.1599100551073248,5,1,extratrees-ridge
deepest_negative_residual_um,B,src_gss,C,-0.19547908669038438,-0.3961838754961325,-0.1897513425470938,5,1,extratrees-ridge
deepest_negative_residual_um,B,src_gss,R,-0.0829787773232055,-0.35046831748952667,-0.004565779937617906,5,1,extratrees-ridge
grad_rms_um_per_um,B,proc_gkf,A,-0.04875498346432959,-0.17872883702342718,0.10700713715756659,5,2,extratrees-ridge
grad_rms_um_per_um,B,proc_gkf,C,-0.05473471209781769,-0.07132180324123222,0.07929208987085169,5,2,extratrees-ridge
grad_rms_um_per_um,B,proc_gkf,R,0.071812683502366,0.0511722379725362,0.0862684916188777,5,4,extratrees-ridge
grad_rms_um_per_um,B,proc_gss,A,-0.1399397323565237,-0.2154103683114436,-0.055900629947625013,5,1,extratrees-ridge
grad_rms_um_per_um,B,proc_gss,C,0.026154298199647708,-0.0855925256421301,0.0765087695351091,5,3,extratrees-ridge
grad_rms_um_per_um,B,proc_gss,R,0.013549840709824207,-0.0093744875584761,0.05678224683137001,5,3,extratrees-ridge
grad_rms_um_per_um,B,src_gkf,A,-0.027911628964253803,-0.3208096532246271,0.0569207593365285,5,2,extratrees-ridge
grad_rms_um_per_um,B,src_gkf,C,0.01665113000063581,-0.3121200501739744,0.020658936464522104,5,3,extratrees-ridge
grad_rms_um_per_um,B,src_gkf,R,0.020639496088392703,-0.08337473147368771,0.04050485465849621,5,3,extratrees-ridge
grad_rms_um_per_um,B,src_gss,A,0.027993330460616694,-0.19817603089936028,0.10200886162094219,5,3,extratrees-ridge
grad_rms_um_per_um,B,src_gss,C,0.030389399247931714,0.015438001940886598,0.04114605208363262,5,4,extratrees-ridge
grad_rms_um_per_um,B,src_gss,R,-0.04210146122701258,-0.1294182552640011,0.17630502332225598,5,2,extratrees-ridge
kurtosis_excess_fisher,B,proc_gkf,A,-0.360254495248807,-0.38841426406395757,-0.247869012410902,5,1,extratrees-ridge
kurtosis_excess_fisher,B,proc_gkf,C,-0.2960358296154383,-0.4239036898093642,-0.2344998108681946,5,1,extratrees-ridge
kurtosis_excess_fisher,B,proc_gkf,R,-0.09776459113014141,-0.268151673106288,0.054500088727268414,5,2,extratrees-ridge
kurtosis_excess_fisher,B,proc_gss,A,-0.7202612422074681,-1.1508300296243874,-0.25247563725101063,5,1,extratrees-ridge
kurtosis_excess_fisher,B,proc_gss,C,-0.5092091993730533,-0.954159530398738,-0.11512745110308753,5,0,extratrees-ridge
kurtosis_excess_fisher,B,proc_gss,R,-0.3363736303416751,-0.4944178799357793,-0.08779174125618,5,1,extratrees-ridge
kurtosis_excess_fisher,B,src_gkf,A,-0.014537944699078903,-0.0430590584367605,0.05708030190305009,5,2,extratrees-ridge
kurtosis_excess_fisher,B,src_gkf,C,0.027574254430282608,0.003404515421620097,0.052961042829856794,5,4,extratrees-ridge
kurtosis_excess_fisher,B,src_gkf,R,-0.08289206209750072,-0.08976417611582058,0.1928947045333318,5,2,extratrees-ridge
kurtosis_excess_fisher,B,src_gss,A,-0.026029376762746602,-0.0639869651721225,0.0966084362958817,5,2,extratrees-ridge
kurtosis_excess_fisher,B,src_gss,C,-0.3122769347353776,-0.409055512201158,-0.020526488317650193,5,1,extratrees-ridge
kurtosis_excess_fisher,B,src_gss,R,-0.0993911562926944,-0.42827309441633643,0.026472765542402965,5,2,extratrees-ridge
lap_rms_um_per_px2,B,proc_gkf,A,-0.0748748888258387,-0.5140861047961836,-0.0289228968635137,5,1,extratrees-ridge
lap_rms_um_per_px2,B,proc_gkf,C,-0.02164436238272059,-0.1769119227000767,0.0937492830485724,5,2,extratrees-ridge
lap_rms_um_per_px2,B,proc_gkf,R,0.0655220571546567,0.0525437371378335,0.11335570697909339,5,4,extratrees-ridge
lap_rms_um_per_px2,B,proc_gss,A,-0.1566528135094105,-0.26308308590720975,-0.1015226756712214,5,1,extratrees-ridge
lap_rms_um_per_px2,B,proc_gss,C,-0.06081070643902,-0.19901330035679468,-0.009483604973079804,5,1,extratrees-ridge
lap_rms_um_per_px2,B,proc_gss,R,0.0216845572363209,-0.144831753562086,0.1050299062824251,5,3,extratrees-ridge
lap_rms_um_per_px2,B,src_gkf,A,-0.16510083432131317,-0.32020388410430484,0.0006668538744881002,5,2,extratrees-ridge
lap_rms_um_per_px2,B,src_gkf,C,-0.10558510125244039,-0.1767599590016132,-0.0140325771154267,5,1,extratrees-ridge
lap_rms_um_per_px2,B,src_gkf,R,0.050140651588366794,-0.06406288096870388,0.064419212798424,5,3,extratrees-ridge
lap_rms_um_per_px2,B,src_gss,A,-0.0219156763465441,-0.1440489852619856,0.09886862239321398,5,2,extratrees-ridge
lap_rms_um_per_px2,B,src_gss,C,0.13931040405230738,-0.0975926651093311,0.1412102134094772,5,3,extratrees-ridge
lap_rms_um_per_px2,B,src_gss,R,0.061174504170676894,-0.044371351367972996,0.1226828935611125,5,3,extratrees-ridge
median_depth_um,A,proc_gkf,A,0.3942408745373127,0.3053488473533751,0.4132110553859053,5,5,extratrees-ridge
median_depth_um,A,proc_gkf,C,0.14977889844197145,0.1422834046120638,0.20733673465329172,5,5,extratrees-ridge
median_depth_um,A,proc_gkf,R,0.20393277890953854,0.20204296184711829,0.25380611084588867,5,5,extratrees-ridge
median_depth_um,A,proc_gss,A,0.35306694279799966,0.259184523866795,0.3619508341289138,5,5,extratrees-ridge
median_depth_um,A,proc_gss,C,0.16013769076591222,0.08966856952382041,0.17133645655639684,5,5,extratrees-ridge
median_depth_um,A,proc_gss,R,0.24555125882037032,0.22621791644077394,0.32632619335426294,5,5,extratrees-ridge
median_depth_um,A,src_gkf,A,0.3648730067185245,0.3371534666374112,0.3678366360766646,5,5,extratrees-ridge
median_depth_um,A,src_gkf,C,0.13664038737431927,0.13434196864176395,0.15557639911439303,5,5,extratrees-ridge
median_depth_um,A,src_gkf,R,0.20178014225524554,0.1873546188900137,0.22706241946463712,5,5,extratrees-ridge
median_depth_um,A,src_gss,A,0.27351088244821364,0.2554570179603871,0.35946106091901864,5,5,extratrees-ridge
median_depth_um,A,src_gss,C,0.11877615707689748,0.1126545932104247,0.13943758779055182,5,5,extratrees-ridge
median_depth_um,A,src_gss,R,0.27419750957895683,0.25255387191533574,0.28084958308417673,5,5,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gkf,A,-0.1564923844034531,-0.20298408636610119,-0.03886923325178879,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gkf,C,-0.12146956453458391,-0.12235237960787748,-0.0660180433173044,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gkf,R,-0.04127846182869521,-0.15506350280183923,0.017788709165414585,5,2,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gss,A,-0.0892753175613528,-0.5042190079786049,-0.0811214108420204,5,0,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gss,C,-0.1066905442398643,-0.1976333873635797,-0.0498162926819956,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,proc_gss,R,-0.01594400903969541,-0.044717760547254876,0.1994864029386489,5,2,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gkf,A,-0.16127559964248578,-0.25438748132640576,-0.005317814665314724,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gkf,C,0.007124947160296186,-0.2678725183369602,0.0240457484915764,5,3,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gkf,R,-0.032412142759628795,-0.2929056822250114,0.0035186092101577027,5,2,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gss,A,-0.0145877588035693,-0.1023724172637745,-0.00525287376648409,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gss,C,-0.07760842710284582,-0.16721005672480518,-0.042842180463959594,5,1,extratrees-ridge
peak_to_valley_p98p2_um,B,src_gss,R,-0.13752817835284048,-0.15540027473014048,-0.1331414215498997,5,1,extratrees-ridge
pit_density_per_Mpx,B,proc_gkf,A,-0.0547029644803336,-0.3138002757778004,-0.041463229773425196,5,0,extratrees-ridge
pit_density_per_Mpx,B,proc_gkf,C,-0.12299653405604001,-0.6223985250578854,-0.0008119065995721986,5,1,extratrees-ridge
pit_density_per_Mpx,B,proc_gkf,R,0.027137441213082897,-0.3733869598235827,0.0272570623896912,5,3,extratrees-ridge
pit_density_per_Mpx,B,proc_gss,A,-0.4112200992631545,-1.3858126601520988,-0.3086144485601389,5,0,extratrees-ridge
pit_density_per_Mpx,B,proc_gss,C,-0.6123976314318773,-1.735430065491613,-0.5990933129796492,5,0,extratrees-ridge
pit_density_per_Mpx,B,proc_gss,R,-0.356906899742533,-2.2170831315697495,0.0115216022137256,5,2,extratrees-ridge
pit_density_per_Mpx,B,src_gkf,A,-0.5425925799782293,-2.152307766138762,-0.2045467864794885,5,0,extratrees-ridge
pit_density_per_Mpx,B,src_gkf,C,-0.7753530004802618,-2.8336951050657024,-0.2158532865376562,5,0,extratrees-ridge
pit_density_per_Mpx,B,src_gkf,R,-0.3124254861528247,-1.4409765175911518,-0.14768842716501718,5,0,extratrees-ridge
pit_density_per_Mpx,B,src_gss,A,-0.8983112109078875,-1.2311626416119201,-0.613724271716988,5,1,extratrees-ridge
pit_density_per_Mpx,B,src_gss,C,-0.8321693396827254,-1.2142179597892344,-0.7589570596343602,5,1,extratrees-ridge
pit_density_per_Mpx,B,src_gss,R,-0.7973594726508946,-1.0875472251363523,0.0943999369538039,5,2,extratrees-ridge
pit_depth_um,B,proc_gkf,A,-0.019146562657567506,-0.08679593109438419,-0.0027426617377099005,5,1,extratrees-ridge
pit_depth_um,B,proc_gkf,C,0.008864701679891979,-0.03015053833438959,0.17834576114424938,5,3,extratrees-ridge
pit_depth_um,B,proc_gkf,R,0.036170383804356096,0.013511615067502605,0.1694544882865993,5,4,extratrees-ridge
pit_depth_um,B,proc_gss,A,0.0497970944475028,-0.2337282130162045,0.06589321097315282,5,3,extratrees-ridge
pit_depth_um,B,proc_gss,C,0.025549286203584202,-0.2310719361707946,0.030741367233441997,5,3,extratrees-ridge
pit_depth_um,B,proc_gss,R,0.0013737199618135965,-0.1567579406908626,0.016903595951088802,5,3,extratrees-ridge
pit_depth_um,B,src_gkf,A,-0.2417808514130685,-0.2902957387717394,0.031469700968996595,5,2,extratrees-ridge
pit_depth_um,B,src_gkf,C,-0.1839444145927845,-0.30242444749409697,-0.018337630350899997,5,1,extratrees-ridge
pit_depth_um,B,src_gkf,R,-0.08947003361318949,-0.1606610876875415,0.002856532972138795,5,2,extratrees-ridge
pit_depth_um,B,src_gss,A,-0.2658516758175012,-0.40662119753743897,-0.1599100551073248,5,1,extratrees-ridge
pit_depth_um,B,src_gss,C,-0.19547908669038438,-0.3961838754961327,-0.189751342547094,5,1,extratrees-ridge
pit_depth_um,B,src_gss,R,-0.08297877732320572,-0.35046831748952667,-0.004565779937617601,5,1,extratrees-ridge
rms_DCT_16_32_um,C,proc_gkf,A,-0.09524839668725411,-0.1021365387774,-0.0025718074318356043,5,1,extratrees-ridge
rms_DCT_16_32_um,C,proc_gkf,C,-0.04222573941033861,-0.08590778122647502,0.0802147533692932,5,2,extratrees-ridge
rms_DCT_16_32_um,C,proc_gkf,R,0.05836826663653499,0.05370065435418814,0.10408289145431582,5,4,extratrees-ridge
rms_DCT_16_32_um,C,proc_gss,A,-0.10724878082095307,-0.3167146356992085,-0.02020121494194352,5,1,extratrees-ridge
rms_DCT_16_32_um,C,proc_gss,C,-0.0790422406301445,-0.09373432432474721,-0.006733850489257731,5,1,extratrees-ridge
rms_DCT_16_32_um,C,proc_gss,R,0.12947215243264878,0.07289546879883674,0.1608836717710024,5,4,extratrees-ridge
rms_DCT_16_32_um,C,src_gkf,A,-0.07616051377875921,-0.27285461553039203,0.03892712913407689,5,2,extratrees-ridge
rms_DCT_16_32_um,C,src_gkf,C,0.003669580976006309,-0.2671428855558445,0.010810390361129185,5,3,extratrees-ridge
rms_DCT_16_32_um,C,src_gkf,R,0.0811538918250044,-0.1054167082838808,0.09625074462742511,5,3,extratrees-ridge
rms_DCT_16_32_um,C,src_gss,A,-0.1206270007917381,-0.25252161395773287,0.03572080796163621,5,2,extratrees-ridge
rms_DCT_16_32_um,C,src_gss,C,-0.05640560488023011,-0.12183202900724072,-0.042771744676983914,5,1,extratrees-ridge
rms_DCT_16_32_um,C,src_gss,R,-0.027218096216748783,-0.0362044812223703,0.12215124514309372,5,2,extratrees-ridge
rms_DCT_32_64_um,C,proc_gkf,A,-0.05033717137575727,-0.10607072157415101,-0.027692347499374687,5,0,extratrees-ridge
rms_DCT_32_64_um,C,proc_gkf,C,-0.03956199648371339,-0.1575175060617416,-0.023112871736499285,5,0,extratrees-ridge
rms_DCT_32_64_um,C,proc_gkf,R,-0.11468185638225542,-0.19189885415164737,0.011418514373663202,5,2,extratrees-ridge
rms_DCT_32_64_um,C,proc_gss,A,-0.0661477244331049,-0.3787843050291201,-0.04619164026471349,5,0,extratrees-ridge
rms_DCT_32_64_um,C,proc_gss,C,-0.1388248043144179,-0.2163091968904182,-0.0924932490257772,5,1,extratrees-ridge
rms_DCT_32_64_um,C,proc_gss,R,-0.047213808984458885,-0.07198736713040182,0.023623466907062907,5,2,extratrees-ridge
rms_DCT_32_64_um,C,src_gkf,A,-0.1540875266686996,-0.1743688385580294,-0.0729629079705918,5,0,extratrees-ridge
rms_DCT_32_64_um,C,src_gkf,C,-0.08370039204548779,-0.2371083573803823,-0.038058037786549405,5,1,extratrees-ridge
rms_DCT_32_64_um,C,src_gkf,R,-0.007958742542510389,-0.305437432204412,0.0414675789332258,5,2,extratrees-ridge
rms_DCT_32_64_um,C,src_gss,A,-0.1292746448615838,-0.170636488245787,-0.010975055446035692,5,1,extratrees-ridge
rms_DCT_32_64_um,C,src_gss,C,-0.03819334966616689,-0.15842982218569468,-0.024304156638838795,5,1,extratrees-ridge
rms_DCT_32_64_um,C,src_gss,R,-0.013898023892116806,-0.24642264681558188,0.05625243338096761,5,2,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gkf,A,-0.1009499288796443,-0.1254916887586682,-0.09402646655887589,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gkf,C,-0.0790788003910801,-0.3252470545399949,-0.0694628703998738,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gkf,R,-0.0285046563342152,-0.5965416868723439,-0.0062182355700484,5,1,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gss,A,-0.3213366065034771,-0.4770981414594264,-0.1522768993097193,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gss,C,-0.33506105810460496,-0.3672470507666802,-0.2532503322171866,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,proc_gss,R,-0.2698908317416161,-0.28692093098592697,-0.0195956569019911,5,1,extratrees-ridge
rms_DCT_64_inf_um,C,src_gkf,A,-0.13801952362809689,-0.163243045234807,-0.027730358233679586,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,src_gkf,C,-0.030090309902339907,-0.0926375733923488,0.0115348959899218,5,2,extratrees-ridge
rms_DCT_64_inf_um,C,src_gkf,R,-0.16649399072422005,-0.1828717003637898,-0.06387075821678459,5,0,extratrees-ridge
rms_DCT_64_inf_um,C,src_gss,A,-0.0475035091288218,-0.201104598675079,-0.0185318821647341,5,1,extratrees-ridge
rms_DCT_64_inf_um,C,src_gss,C,-0.08447072714616599,-0.16247156328681778,-0.0733744981404842,5,1,extratrees-ridge
rms_DCT_64_inf_um,C,src_gss,R,-0.13691247176709148,-0.1853981242860949,-0.0867412354596333,5,1,extratrees-ridge
rms_DCT_8_16_um,C,proc_gkf,A,0.1044232797832978,0.0831395144983087,0.2721810097510373,5,4,extratrees-ridge
rms_DCT_8_16_um,C,proc_gkf,C,0.16607391679343209,0.09955402896486482,0.2230292688285829,5,4,extratrees-ridge
rms_DCT_8_16_um,C,proc_gkf,R,0.09863386166464522,0.08382011721560662,0.1024513225114197,5,4,extratrees-ridge
rms_DCT_8_16_um,C,proc_gss,A,0.1492992623162329,-0.1980697040544706,0.1832832950262036,5,3,extratrees-ridge
rms_DCT_8_16_um,C,proc_gss,C,0.2451168396078462,-0.036498698622046216,0.28353349841336195,5,3,extratrees-ridge
rms_DCT_8_16_um,C,proc_gss,R,0.003355497239273697,-0.0178396341087477,0.13903644335212306,5,3,extratrees-ridge
rms_DCT_8_16_um,C,src_gkf,A,0.15354169718788052,-0.0691172165969088,0.1759558148952508,5,3,extratrees-ridge
rms_DCT_8_16_um,C,src_gkf,C,0.07265351638848422,0.022691578499808407,0.14427240041309958,5,4,extratrees-ridge
rms_DCT_8_16_um,C,src_gkf,R,0.0353436399693883,-0.07792876003096709,0.09565018241220119,5,3,extratrees-ridge
rms_DCT_8_16_um,C,src_gss,A,0.22797703693749966,0.1400184645145186,0.2470105616371282,5,5,extratrees-ridge
rms_DCT_8_16_um,C,src_gss,C,0.2166911143718499,0.1899501885471268,0.22091921343897347,5,5,extratrees-ridge
rms_DCT_8_16_um,C,src_gss,R,0.01157928413449752,0.005536501683578332,0.1310605018363693,5,4,extratrees-ridge
