session_id,measurement_id,sample_id,status,roi_width_um,roi_height_um,pixels_x,pixels_y,valid_fraction,manual_boundary_clearance_x_um,manual_boundary_clearance_y_um,z_median_um,z_p05_um,z_p95_um,Sa_um,Sq_um,core_gradient_median,edge_ring_gradient_median,edge_to_core_gradient_ratio,repair_status,repair_noise_mad_um,repair_seed_threshold_um,repair_grow_threshold_um,repair_candidate_components,repair_accepted_components,repair_repaired_pixels,repair_repaired_fraction,raw_path,repaired_path,mask_path
zro2_60_pass,6,11,PASS,80.0,80.0,160,160,1.0,65.74253152329175,64.92123030757692,-38.56780595770472,-39.659350797974206,-37.74929139857392,0.46988216272145533,0.6965029277357394,0.15503207303025063,0.16802745522203028,1.083823830371177,PASS,0.18714771336572417,1.4971817069257933,0.7485908534628967,4,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_011.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_011.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_011.npz
zro2_60_pass,6,12,PASS,80.0,80.0,160,160,1.0,64.51057969971944,66.56383273900668,-44.21941471588337,-45.27222054945421,-43.34877744906153,0.4535908578933897,0.766515065807119,0.11531502145632645,0.10889298323125422,0.9443087453484587,PASS,0.13650245593644716,1.0920196474915773,0.5460098237457887,6,2,76,0.00296875,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_012.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_012.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_012.npz
zro2_60_pass,7,13,PASS,80.0,80.0,160,160,1.0,63.89460378793328,67.17980865079285,-43.12703861893995,-43.96447868154235,-41.61528710790141,0.5255157211109852,0.7471380405710562,0.07174573182233784,0.08464773041771287,1.1798294932348579,PASS,0.07520543076527596,0.8,0.35,2,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_013.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_013.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_013.npz
zro2_60_pass,7,14,PASS,80.0,80.0,160,160,1.0,63.28864970645796,64.26614481409005,-0.05142820808436112,-16.454320757440147,3.2781904664003307,5.098638797534831,8.122106488240359,0.4377098553258614,0.41358429313385353,0.9448822961181738,PASS,0.4829518708900644,3.8636149671205153,1.9318074835602577,14,6,284,0.01109375,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_014.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_014.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_014.npz
zro2_60_pass,8,15,PASS,80.0,80.0,160,160,1.0,64.92123030757688,66.5638327390067,-26.92369252379831,-29.194217909639324,-7.496037194714294,3.0396409529694495,6.4460115822719075,0.16612947429123545,0.18886872615685218,1.1368766858658288,PASS,0.20219795501798427,1.6175836401438741,0.8087918200719371,9,4,85,0.0033203125,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_015.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_015.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_015.npz
zro2_60_pass,8,16,PASS,80.0,80.0,160,160,1.0,64.26614481409004,64.9178082191781,-37.001334373922205,-38.63956197458758,-33.29788097168555,1.5717697142845384,2.3616305674980027,0.1786775376461852,0.212939323789681,1.1917520612542831,PASS,0.1900134377727791,1.5201075021822328,0.7600537510911164,16,1,16,0.000625,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_016.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_016.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_016.npz
zro2_60_pass,9,17,PASS,80.0,80.0,160,160,1.0,65.33188091543431,64.7159050036482,-28.758761016578084,-29.270484225529305,-27.98359322637094,0.2896730658417593,0.40458106265161436,0.16147521740395943,0.17010009113021696,1.053412987236802,PASS,0.2653302190716553,2.1226417525732426,1.0613208762866213,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_017.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_017.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_017.npz
zro2_60_pass,9,18,PASS,80.0,80.0,160,160,1.0,59.78809770935882,63.073302572218424,-16.298232692453393,-17.72842502309225,-15.201757651703506,0.7004296130547212,1.144120796842537,0.34062371855195595,0.3334386224490282,0.9789060605248728,PASS,0.5281542527825884,4.225234022260707,2.1126170111303537,2,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_018.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_018.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_018.npz
zro2_60_pass,10,19,PASS,80.0,80.0,160,160,1.0,60.60939892507372,64.30525439579074,-23.47015546817837,-24.142573872971973,-22.877770557255566,0.3140857055117495,0.39692860616121384,0.18456576081963255,0.19029314785801552,1.031031687637774,PASS,0.27655036754736767,2.2124029403789414,1.1062014701894707,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_019.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_019.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_019.npz
zro2_60_pass,10,20,PASS,80.0,80.0,160,160,1.0,64.71590500364815,62.66265196436096,-8.48162035748031,-9.96601777031089,-7.160331911615854,0.659496718908691,0.8280642032356155,0.4278525254526863,0.39249924738436687,0.9173704116134077,PASS,0.7799665533544013,6.239732426835211,3.1198662134176054,0,0,0,0.0,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_raw\zro2_60_pass__sample_020.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\H_stable_repaired\zro2_60_pass__sample_020.npz,outputs\rectangle_registration\manual_internal_roi_v1\registered\repair_masks\zro2_60_pass__sample_020.npz
