session_id,measurement_id,sample_id,profile_axis,position_um,height_median_um,valid_count
zro2_120_formal,18,18,v,19.25,-5.839066032003566,96
zro2_120_formal,18,18,v,19.75,-5.784862550470354,96
zro2_120_formal,18,18,v,20.25,-5.723520274777488,96
zro2_120_formal,18,18,v,20.75,-5.667878726921506,96
zro2_120_formal,18,18,v,21.25,-5.609135837969749,96
zro2_120_formal,18,18,v,21.75,-5.566516365010846,96
zro2_120_formal,18,18,v,22.25,-5.516904252561921,96
zro2_120_formal,18,18,v,22.75,-5.5362897914098825,96
zro2_120_formal,18,18,v,23.25,-5.582126180017882,96
zro2_120_formal,18,18,v,23.75,-5.6023060290749696,96
zro2_120_formal,18,18,v,24.25,-5.6511390850102305,96
zro2_120_formal,18,18,v,24.75,-5.623942249906074,96
zro2_120_formal,18,18,v,25.25,-5.611833691821975,96
zro2_120_formal,18,18,v,25.75,-5.71353041313462,96
zro2_120_formal,18,18,v,26.25,-5.789474271182854,96
zro2_120_formal,18,18,v,26.75,-5.844159594530199,96
zro2_120_formal,18,18,v,27.25,-5.960203261090762,96
zro2_120_formal,18,18,v,27.75,-6.044792887538295,96
zro2_120_formal,18,18,v,28.25,-6.04079287378137,96
zro2_120_formal,18,18,v,28.75,-6.031085777468716,96
zro2_120_formal,18,18,v,29.25,-6.029931483745322,96
zro2_120_formal,18,18,v,29.75,-6.057334414834392,96
zro2_120_formal,18,18,v,30.25,-6.083240215605729,96
zro2_120_formal,18,18,v,30.75,-6.074614904247778,96
zro2_120_formal,18,18,v,31.25,-6.033223116815226,96
zro2_120_formal,18,18,v,31.75,-5.978375150621526,96
zro2_120_formal,18,18,v,32.25,-5.88434502775056,96
zro2_120_formal,18,18,v,32.75,-5.710977795249863,96
zro2_120_formal,18,18,v,33.25,-5.5545039819376605,96
zro2_120_formal,18,18,v,33.75,-5.45160791591154,96
zro2_120_formal,18,18,v,34.25,-5.345480804613918,96
zro2_120_formal,18,18,v,34.75,-5.377737866281215,96
zro2_120_formal,18,18,v,35.25,-5.452446715924473,96
zro2_120_formal,18,18,v,35.75,-5.433355476091643,96
zro2_120_formal,18,18,v,36.25,-5.424313341239715,96
zro2_120_formal,18,18,v,36.75,-5.323898364351773,96
zro2_120_formal,18,18,v,37.25,-5.258986167682274,96
zro2_120_formal,18,18,v,37.75,-5.369567587008449,96
zro2_120_formal,18,18,v,38.25,-5.438938001075279,96
zro2_120_formal,18,18,v,38.75,-5.429527771134932,96
zro2_120_formal,18,18,v,39.25,-5.496616092907664,96
zro2_120_formal,18,18,v,39.75,-5.605515742815475,96
zro2_120_formal,19,19,u,-39.75,-5.478203756713013,96
zro2_120_formal,19,19,u,-39.25,-5.453615982472527,96
zro2_120_formal,19,19,u,-38.75,-5.383750539691629,96
zro2_120_formal,19,19,u,-38.25,-5.346772380095501,96
zro2_120_formal,19,19,u,-37.75,-5.305037490242873,96
zro2_120_formal,19,19,u,-37.25,-5.315331884636646,96
zro2_120_formal,19,19,u,-36.75,-5.337741239724232,96
zro2_120_formal,19,19,u,-36.25,-5.331720823500017,96
zro2_120_formal,19,19,u,-35.75,-5.3917752255606475,96
zro2_120_formal,19,19,u,-35.25,-5.493573981597256,96
zro2_120_formal,19,19,u,-34.75,-5.576306585890581,96
zro2_120_formal,19,19,u,-34.25,-5.657250392246151,96
zro2_120_formal,19,19,u,-33.75,-5.689774575236472,96
zro2_120_formal,19,19,u,-33.25,-5.722937515213339,96
zro2_120_formal,19,19,u,-32.75,-5.761790000078939,96
zro2_120_formal,19,19,u,-32.25,-5.775849795079144,96
zro2_120_formal,19,19,u,-31.75,-5.756170826945142,96
zro2_120_formal,19,19,u,-31.25,-5.67247726197359,96
zro2_120_formal,19,19,u,-30.75,-5.599639162481898,96
zro2_120_formal,19,19,u,-30.25,-5.5811392471353365,96
zro2_120_formal,19,19,u,-29.75,-5.540826956463935,96
zro2_120_formal,19,19,u,-29.25,-5.484865711159505,96
zro2_120_formal,19,19,u,-28.75,-5.444214081718718,96
zro2_120_formal,19,19,u,-28.25,-5.385587951984666,96
zro2_120_formal,19,19,u,-27.75,-5.457652385068208,96
zro2_120_formal,19,19,u,-27.25,-5.520342081498387,96
zro2_120_formal,19,19,u,-26.75,-5.641802841994019,96
zro2_120_formal,19,19,u,-26.25,-5.77478954495062,96
zro2_120_formal,19,19,u,-25.75,-5.869746187974188,96
zro2_120_formal,19,19,u,-25.25,-5.929126526615687,96
zro2_120_formal,19,19,u,-24.75,-5.962027728567508,96
zro2_120_formal,19,19,u,-24.25,-5.978568718474627,96
zro2_120_formal,19,19,u,-23.75,-5.9215565781927175,96
zro2_120_formal,19,19,u,-23.25,-5.844322505628835,96
zro2_120_formal,19,19,u,-22.75,-5.854649151477332,96
zro2_120_formal,19,19,u,-22.25,-5.740623372600435,96
zro2_120_formal,19,19,u,-21.75,-5.746870917303939,96
zro2_120_formal,19,19,u,-21.25,-5.787960301584559,96
zro2_120_formal,19,19,u,-20.75,-5.759406158465149,96
zro2_120_formal,19,19,u,-20.25,-5.644140971588715,96
zro2_120_formal,19,19,u,-19.75,-5.585539895608369,96
zro2_120_formal,19,19,u,-19.25,-5.546443732286793,96
zro2_120_formal,19,19,u,-18.75,-5.554794788191099,96
zro2_120_formal,19,19,u,-18.25,-5.5907223755165365,96
zro2_120_formal,19,19,u,-17.75,-5.656934046402149,96
zro2_120_formal,19,19,u,-17.25,-5.741926119300855,96
zro2_120_formal,19,19,u,-16.75,-5.750202855468917,96
zro2_120_formal,19,19,u,-16.25,-5.722115265028916,96
zro2_120_formal,19,19,u,-15.75,-5.651250998741942,96
zro2_120_formal,19,19,u,-15.25,-5.5773038978957565,96
zro2_120_formal,19,19,u,-14.75,-5.552018625405211,96
zro2_120_formal,19,19,u,-14.25,-5.462306264867564,96
zro2_120_formal,19,19,u,-13.75,-5.391967996539427,96
zro2_120_formal,19,19,u,-13.25,-5.381731053982622,96
zro2_120_formal,19,19,u,-12.75,-5.42285124265306,96
zro2_120_formal,19,19,u,-12.25,-5.440821152697988,96
zro2_120_formal,19,19,u,-11.75,-5.52373297152861,96
zro2_120_formal,19,19,u,-11.25,-5.571505350437526,96
zro2_120_formal,19,19,u,-10.75,-5.620627002726364,96
zro2_120_formal,19,19,u,-10.25,-5.761159340971055,96
zro2_120_formal,19,19,u,-9.75,-5.8622134234233805,96
zro2_120_formal,19,19,u,-9.25,-5.928892464831929,96
zro2_120_formal,19,19,u,-8.75,-5.929062736130453,96
zro2_120_formal,19,19,u,-8.25,-5.880911935070116,96
zro2_120_formal,19,19,u,-7.75,-5.8029401377483225,96
zro2_120_formal,19,19,u,-7.25,-5.696636264323418,96
zro2_120_formal,19,19,u,-6.75,-5.503801872279692,96
zro2_120_formal,19,19,u,-6.25,-5.293222537904619,96
zro2_120_formal,19,19,u,-5.75,-5.139160076883773,96
zro2_120_formal,19,19,u,-5.25,-5.087056030353807,96
zro2_120_formal,19,19,u,-4.75,-5.074815433392078,96
zro2_120_formal,19,19,u,-4.25,-5.153965654561219,96
zro2_120_formal,19,19,u,-3.75,-5.273711383859804,96
zro2_120_formal,19,19,u,-3.25,-5.425577528698874,96
zro2_120_formal,19,19,u,-2.75,-5.64160914710474,96
zro2_120_formal,19,19,u,-2.25,-5.875217612698968,96
zro2_120_formal,19,19,u,-1.75,-6.061977524210582,96
zro2_120_formal,19,19,u,-1.25,-6.155023142782703,96
zro2_120_formal,19,19,u,-0.75,-6.174010263874017,96
zro2_120_formal,19,19,u,-0.25,-6.137889716823188,96
zro2_120_formal,19,19,u,0.25,-6.072634124986246,96
zro2_120_formal,19,19,u,0.75,-6.061359046852811,96
zro2_120_formal,19,19,u,1.25,-6.070957423523023,96
zro2_120_formal,19,19,u,1.75,-6.08931171400118,96
zro2_120_formal,19,19,u,2.25,-6.114805413789627,96
zro2_120_formal,19,19,u,2.75,-6.102560187579253,96
zro2_120_formal,19,19,u,3.25,-6.111755724093699,96
zro2_120_formal,19,19,u,3.75,-6.186907637661753,96
zro2_120_formal,19,19,u,4.25,-6.213362054236434,96
zro2_120_formal,19,19,u,4.75,-6.211262803161167,96
zro2_120_formal,19,19,u,5.25,-6.21929954575203,96
zro2_120_formal,19,19,u,5.75,-6.292636447161737,96
zro2_120_formal,19,19,u,6.25,-6.442670915261401,96
zro2_120_formal,19,19,u,6.75,-6.546683183523513,96
zro2_120_formal,19,19,u,7.25,-6.566893365322171,96
zro2_120_formal,19,19,u,7.75,-6.5564510136753835,96
zro2_120_formal,19,19,u,8.25,-6.525004972077534,96
zro2_120_formal,19,19,u,8.75,-6.344680524119104,96
zro2_120_formal,19,19,u,9.25,-6.349380560345594,96
zro2_120_formal,19,19,u,9.75,-6.27270390491103,96
zro2_120_formal,19,19,u,10.25,-6.241382828759382,96
zro2_120_formal,19,19,u,10.75,-6.165409048291579,96
zro2_120_formal,19,19,u,11.25,-6.128756401468193,96
zro2_120_formal,19,19,u,11.75,-6.140869938824254,96
zro2_120_formal,19,19,u,12.25,-6.146752319584751,96
zro2_120_formal,19,19,u,12.75,-6.189788961280679,96
zro2_120_formal,19,19,u,13.25,-6.2250703861298415,96
zro2_120_formal,19,19,u,13.75,-6.2759074693797885,96
zro2_120_formal,19,19,u,14.25,-6.259622020029244,96
zro2_120_formal,19,19,u,14.75,-6.308296785994408,96
zro2_120_formal,19,19,u,15.25,-6.242184402320172,96
zro2_120_formal,19,19,u,15.75,-6.32546095032883,96
zro2_120_formal,19,19,u,16.25,-6.363174451951718,96
zro2_120_formal,19,19,u,16.75,-6.355553004134828,96
zro2_120_formal,19,19,u,17.25,-6.405206027064744,96
zro2_120_formal,19,19,u,17.75,-6.38799225110893,96
zro2_120_formal,19,19,u,18.25,-6.389233678960074,96
zro2_120_formal,19,19,u,18.75,-6.392333940022379,96
zro2_120_formal,19,19,u,19.25,-6.388102327827144,96
zro2_120_formal,19,19,u,19.75,-6.34568767418826,96
zro2_120_formal,19,19,u,20.25,-6.338243048824976,96
zro2_120_formal,19,19,u,20.75,-6.278455141327756,96
zro2_120_formal,19,19,u,21.25,-6.190531552857897,96
zro2_120_formal,19,19,u,21.75,-6.136016340822154,96
zro2_120_formal,19,19,u,22.25,-6.180978977902257,96
zro2_120_formal,19,19,u,22.75,-6.144507909203396,96
zro2_120_formal,19,19,u,23.25,-6.104298363624556,96
zro2_120_formal,19,19,u,23.75,-6.073856838709789,96
zro2_120_formal,19,19,u,24.25,-6.020177719706129,96
zro2_120_formal,19,19,u,24.75,-5.967798585681107,96
zro2_120_formal,19,19,u,25.25,-5.96545001876322,96
zro2_120_formal,19,19,u,25.75,-5.922560896926694,96
zro2_120_formal,19,19,u,26.25,-5.949428090594315,96
zro2_120_formal,19,19,u,26.75,-5.96012411586339,96
zro2_120_formal,19,19,u,27.25,-5.978799163578843,96
zro2_120_formal,19,19,u,27.75,-6.035042241764875,96
zro2_120_formal,19,19,u,28.25,-6.062593454988302,96
zro2_120_formal,19,19,u,28.75,-6.054186782462983,96
zro2_120_formal,19,19,u,29.25,-6.0181502991353595,96
zro2_120_formal,19,19,u,29.75,-5.980922126444585,96
zro2_120_formal,19,19,u,30.25,-5.974223009521625,96
zro2_120_formal,19,19,u,30.75,-6.008364622493648,96
zro2_120_formal,19,19,u,31.25,-6.023003770133087,96
zro2_120_formal,19,19,u,31.75,-6.02939522600143,96
zro2_120_formal,19,19,u,32.25,-6.043974494529662,96
zro2_120_formal,19,19,u,32.75,-5.884331585230074,96
zro2_120_formal,19,19,u,33.25,-5.77673309699726,96
zro2_120_formal,19,19,u,33.75,-5.697650555547564,96
zro2_120_formal,19,19,u,34.25,-5.656201356900874,96
zro2_120_formal,19,19,u,34.75,-5.7122205151498875,96
zro2_120_formal,19,19,u,35.25,-5.856605046070699,96
zro2_120_formal,19,19,u,35.75,-6.024418222103765,96
zro2_120_formal,19,19,u,36.25,-6.169044927548271,96
zro2_120_formal,19,19,u,36.75,-6.328544940412067,96
zro2_120_formal,19,19,u,37.25,-6.444304944844287,96
zro2_120_formal,19,19,u,37.75,-6.482625724266722,96
zro2_120_formal,19,19,u,38.25,-6.50662270399327,96
zro2_120_formal,19,19,u,38.75,-6.526878246573933,96
zro2_120_formal,19,19,u,39.25,-6.537177290611645,96
zro2_120_formal,19,19,u,39.75,-6.504881253673167,96
zro2_120_formal,19,19,v,-39.75,-6.487262937801782,96
zro2_120_formal,19,19,v,-39.25,-6.475630539275931,96
zro2_120_formal,19,19,v,-38.75,-6.436041043294924,96
zro2_120_formal,19,19,v,-38.25,-6.401242557826751,96
zro2_120_formal,19,19,v,-37.75,-6.388798444244124,96
zro2_120_formal,19,19,v,-37.25,-6.388792283171066,96
zro2_120_formal,19,19,v,-36.75,-6.427147682102576,96
zro2_120_formal,19,19,v,-36.25,-6.4542113138590045,96
zro2_120_formal,19,19,v,-35.75,-6.424467864696194,96
zro2_120_formal,19,19,v,-35.25,-6.379640814938111,96
zro2_120_formal,19,19,v,-34.75,-6.324776466190519,96
zro2_120_formal,19,19,v,-34.25,-6.195570730867301,96
zro2_120_formal,19,19,v,-33.75,-6.134025835378678,96
zro2_120_formal,19,19,v,-33.25,-6.170904411080118,96
zro2_120_formal,19,19,v,-32.75,-6.121264940978778,96
zro2_120_formal,19,19,v,-32.25,-6.169425267984822,96
zro2_120_formal,19,19,v,-31.75,-6.201247670910368,96
zro2_120_formal,19,19,v,-31.25,-6.2168567026279185,96
zro2_120_formal,19,19,v,-30.75,-6.167089446638947,96
zro2_120_formal,19,19,v,-30.25,-6.136135391313209,96
zro2_120_formal,19,19,v,-29.75,-6.077334081004066,96
zro2_120_formal,19,19,v,-29.25,-6.0759789939625115,96
zro2_120_formal,19,19,v,-28.75,-6.129220517311181,96
zro2_120_formal,19,19,v,-28.25,-6.272161063599478,96
zro2_120_formal,19,19,v,-27.75,-6.455930131878561,96
zro2_120_formal,19,19,v,-27.25,-6.567737642134729,96
zro2_120_formal,19,19,v,-26.75,-6.602778498754951,96
zro2_120_formal,19,19,v,-26.25,-6.596750610934463,96
zro2_120_formal,19,19,v,-25.75,-6.529559877699354,96
zro2_120_formal,19,19,v,-25.25,-6.495090765025454,96
zro2_120_formal,19,19,v,-24.75,-6.4666387111946815,96
zro2_120_formal,19,19,v,-24.25,-6.38646764186946,96
zro2_120_formal,19,19,v,-23.75,-6.329794577749821,96
zro2_120_formal,19,19,v,-23.25,-6.25284503132967,96
zro2_120_formal,19,19,v,-22.75,-6.098559145283828,96
zro2_120_formal,19,19,v,-22.25,-6.058038209619397,96
zro2_120_formal,19,19,v,-21.75,-6.0511350350466815,96
zro2_120_formal,19,19,v,-21.25,-6.036107504469344,96
zro2_120_formal,19,19,v,-20.75,-6.0331027992910045,96
zro2_120_formal,19,19,v,-20.25,-6.029865152944007,96
zro2_120_formal,19,19,v,-19.75,-6.023958712808764,96
zro2_120_formal,19,19,v,-19.25,-5.977553524888522,96
zro2_120_formal,19,19,v,-18.75,-5.867494588780344,96
zro2_120_formal,19,19,v,-18.25,-5.879697609041043,96
zro2_120_formal,19,19,v,-17.75,-5.89383996051161,96
zro2_120_formal,19,19,v,-17.25,-5.926958504990998,96
zro2_120_formal,19,19,v,-16.75,-5.843556275185971,96
zro2_120_formal,19,19,v,-16.25,-5.7786685973440814,96
zro2_120_formal,19,19,v,-15.75,-5.7109160044930904,96
zro2_120_formal,19,19,v,-15.25,-5.6749502106316765,96
zro2_120_formal,19,19,v,-14.75,-5.607416164696367,96
zro2_120_formal,19,19,v,-14.25,-5.566330127036382,96
zro2_120_formal,19,19,v,-13.75,-5.541707177259179,96
zro2_120_formal,19,19,v,-13.25,-5.592388313889754,96
zro2_120_formal,19,19,v,-12.75,-5.654809918829052,96
zro2_120_formal,19,19,v,-12.25,-5.765851522426536,96
zro2_120_formal,19,19,v,-11.75,-5.8838079126695835,96
zro2_120_formal,19,19,v,-11.25,-5.965482304269835,96
zro2_120_formal,19,19,v,-10.75,-5.985388396857463,96
zro2_120_formal,19,19,v,-10.25,-5.967149038382221,96
zro2_120_formal,19,19,v,-9.75,-6.039665930446848,96
zro2_120_formal,19,19,v,-9.25,-6.151680351951229,96
zro2_120_formal,19,19,v,-8.75,-6.305904304709045,96
zro2_120_formal,19,19,v,-8.25,-6.455498956152945,96
zro2_120_formal,19,19,v,-7.75,-6.615254410774676,96
zro2_120_formal,19,19,v,-7.25,-6.698834137185797,96
zro2_120_formal,19,19,v,-6.75,-6.793099450989375,96
zro2_120_formal,19,19,v,-6.25,-6.9461117419922065,96
zro2_120_formal,19,19,v,-5.75,-7.058697732520844,96
zro2_120_formal,19,19,v,-5.25,-7.146578221589461,96
zro2_120_formal,19,19,v,-4.75,-7.1122377183090215,96
zro2_120_formal,19,19,v,-4.25,-7.080061932062834,96
zro2_120_formal,19,19,v,-3.75,-6.996121838092584,96
zro2_120_formal,19,19,v,-3.25,-6.879136162410025,96
zro2_120_formal,19,19,v,-2.75,-6.67918348827287,96
zro2_120_formal,19,19,v,-2.25,-6.500646672823884,96
zro2_120_formal,19,19,v,-1.75,-6.343180458080189,96
zro2_120_formal,19,19,v,-1.25,-6.170475289851046,96
zro2_120_formal,19,19,v,-0.75,-5.998296354147217,96
zro2_120_formal,19,19,v,-0.25,-5.87967804931141,96
zro2_120_formal,19,19,v,0.25,-5.774593076780857,96
zro2_120_formal,19,19,v,0.75,-5.769623286816101,96
zro2_120_formal,19,19,v,1.25,-5.7609295544302626,96
zro2_120_formal,19,19,v,1.75,-5.904133229447018,96
zro2_120_formal,19,19,v,2.25,-5.9078816578537605,96
zro2_120_formal,19,19,v,2.75,-5.884878477473384,96
zro2_120_formal,19,19,v,3.25,-5.865034850148775,96
zro2_120_formal,19,19,v,3.75,-5.871159962830045,96
zro2_120_formal,19,19,v,4.25,-5.80428207238718,96
zro2_120_formal,19,19,v,4.75,-5.780380235240743,96
zro2_120_formal,19,19,v,5.25,-5.724202648731167,96
zro2_120_formal,19,19,v,5.75,-5.704793935609121,96
zro2_120_formal,19,19,v,6.25,-5.680446431425957,96
zro2_120_formal,19,19,v,6.75,-5.677099655035171,96
zro2_120_formal,19,19,v,7.25,-5.656858588677226,96
zro2_120_formal,19,19,v,7.75,-5.606176477391378,96
zro2_120_formal,19,19,v,8.25,-5.62263701976002,96
zro2_120_formal,19,19,v,8.75,-5.679168885393016,96
zro2_120_formal,19,19,v,9.25,-5.638412426147433,96
zro2_120_formal,19,19,v,9.75,-5.648680374950196,96
zro2_120_formal,19,19,v,10.25,-5.63206899102529,96
zro2_120_formal,19,19,v,10.75,-5.611390450589176,96
zro2_120_formal,19,19,v,11.25,-5.553122619696472,96
zro2_120_formal,19,19,v,11.75,-5.5479768780041905,96
zro2_120_formal,19,19,v,12.25,-5.6367537727406205,96
zro2_120_formal,19,19,v,12.75,-5.746495748234475,96
zro2_120_formal,19,19,v,13.25,-5.874672298069241,96
zro2_120_formal,19,19,v,13.75,-5.975863564399437,96
zro2_120_formal,19,19,v,14.25,-6.005535583535204,96
zro2_120_formal,19,19,v,14.75,-5.949570766297948,96
zro2_120_formal,19,19,v,15.25,-5.939167181492759,96
zro2_120_formal,19,19,v,15.75,-5.862333754135554,96
zro2_120_formal,19,19,v,16.25,-5.771985170087895,96
zro2_120_formal,19,19,v,16.75,-5.679694947731536,96
zro2_120_formal,19,19,v,17.25,-5.57453220961459,96
zro2_120_formal,19,19,v,17.75,-5.535360356015817,96
zro2_120_formal,19,19,v,18.25,-5.494780320812911,96
zro2_120_formal,19,19,v,18.75,-5.441876696088405,96
zro2_120_formal,19,19,v,19.25,-5.409016501234455,96
zro2_120_formal,19,19,v,19.75,-5.476988327914925,96
zro2_120_formal,19,19,v,20.25,-5.655884180537399,96
zro2_120_formal,19,19,v,20.75,-5.789595003807498,96
zro2_120_formal,19,19,v,21.25,-5.904765119547562,96
zro2_120_formal,19,19,v,21.75,-5.9285058747564285,96
zro2_120_formal,19,19,v,22.25,-5.968961796269083,96
zro2_120_formal,19,19,v,22.75,-5.996942838974616,96
zro2_120_formal,19,19,v,23.25,-6.049460042311075,96
zro2_120_formal,19,19,v,23.75,-6.083587982697939,96
zro2_120_formal,19,19,v,24.25,-6.114283078837984,96
zro2_120_formal,19,19,v,24.75,-6.209007417264393,96
zro2_120_formal,19,19,v,25.25,-6.262924373582373,96
zro2_120_formal,19,19,v,25.75,-6.29417075525172,96
zro2_120_formal,19,19,v,26.25,-6.343304819389866,96
zro2_120_formal,19,19,v,26.75,-6.41685211739942,96
zro2_120_formal,19,19,v,27.25,-6.464290478203227,96
zro2_120_formal,19,19,v,27.75,-6.379455104591601,96
zro2_120_formal,19,19,v,28.25,-6.30825849540237,96
zro2_120_formal,19,19,v,28.75,-6.236116100659315,96
zro2_120_formal,19,19,v,29.25,-6.2102555489198,96
zro2_120_formal,19,19,v,29.75,-6.217778421630188,96
zro2_120_formal,19,19,v,30.25,-6.044187630874107,96
zro2_120_formal,19,19,v,30.75,-5.955529096558298,96
zro2_120_formal,19,19,v,31.25,-5.965540234401148,96
zro2_120_formal,19,19,v,31.75,-6.0454449114119955,96
zro2_120_formal,19,19,v,32.25,-6.163889009263201,96
zro2_120_formal,19,19,v,32.75,-6.307542136599057,96
zro2_120_formal,19,19,v,33.25,-6.335941139951489,96
zro2_120_formal,19,19,v,33.75,-6.338760821957267,96
zro2_120_formal,19,19,v,34.25,-6.36742592456844,96
zro2_120_formal,19,19,v,34.75,-6.501817184901087,96
zro2_120_formal,19,19,v,35.25,-6.574022305276369,96
zro2_120_formal,19,19,v,35.75,-6.574200347222366,96
zro2_120_formal,19,19,v,36.25,-6.503488161512678,96
zro2_120_formal,19,19,v,36.75,-6.426972506141889,96
zro2_120_formal,19,19,v,37.25,-6.379921721597384,96
zro2_120_formal,19,19,v,37.75,-6.301273887605548,96
zro2_120_formal,19,19,v,38.25,-6.151790001790152,96
zro2_120_formal,19,19,v,38.75,-6.064560905193107,96
zro2_120_formal,19,19,v,39.25,-5.98319111484447,96
zro2_120_formal,19,19,v,39.75,-5.943189926194595,96
zro2_120_formal,20,20,u,-39.75,-70.58069226960987,96
zro2_120_formal,20,20,u,-39.25,-70.50804193321497,96
zro2_120_formal,20,20,u,-38.75,-70.91774897490055,96
zro2_120_formal,20,20,u,-38.25,-70.92216863824662,96
zro2_120_formal,20,20,u,-37.75,-70.94259253042571,96
zro2_120_formal,20,20,u,-37.25,-71.2035556594053,96
zro2_120_formal,20,20,u,-36.75,-71.40314836299282,96
zro2_120_formal,20,20,u,-36.25,-71.55678859482705,96
zro2_120_formal,20,20,u,-35.75,-71.79072233314204,96
zro2_120_formal,20,20,u,-35.25,-72.1013685173836,96
zro2_120_formal,20,20,u,-34.75,-72.29261890030837,96
zro2_120_formal,20,20,u,-34.25,-72.52802845851463,96
zro2_120_formal,20,20,u,-33.75,-72.75993098624895,96
zro2_120_formal,20,20,u,-33.25,-72.62718933462902,96
zro2_120_formal,20,20,u,-32.75,-72.47328482199133,96
zro2_120_formal,20,20,u,-32.25,-72.32176565191386,96
zro2_120_formal,20,20,u,-31.75,-71.9585005582237,96
zro2_120_formal,20,20,u,-31.25,-71.83704954970177,96
zro2_120_formal,20,20,u,-30.75,-71.75159361814676,96
zro2_120_formal,20,20,u,-30.25,-71.76411891626248,96
zro2_120_formal,20,20,u,-29.75,-71.77282374269724,96
zro2_120_formal,20,20,u,-29.25,-71.719122543134,96
zro2_120_formal,20,20,u,-28.75,-71.67862047589762,96
zro2_120_formal,20,20,u,-28.25,-71.67397601921652,96
zro2_120_formal,20,20,u,-27.75,-71.5034415764389,96
zro2_120_formal,20,20,u,-27.25,-70.6718571026389,96
zro2_120_formal,20,20,u,-26.75,-70.36110934888481,96
zro2_120_formal,20,20,u,-26.25,-70.16514199741817,96
zro2_120_formal,20,20,u,-25.75,-70.05386342757791,96
zro2_120_formal,20,20,u,-25.25,-69.92306604777889,96
zro2_120_formal,20,20,u,-24.75,-69.9597625102235,96
zro2_120_formal,20,20,u,-24.25,-69.98563802533482,96
zro2_120_formal,20,20,u,-23.75,-69.98294185797289,96
zro2_120_formal,20,20,u,-23.25,-70.05606409405081,96
zro2_120_formal,20,20,u,-22.75,-69.974086446127,96
zro2_120_formal,20,20,u,-22.25,-69.77005255859663,96
zro2_120_formal,20,20,u,-21.75,-69.51830310723957,96
zro2_120_formal,20,20,u,-21.25,-69.30761769877483,96
zro2_120_formal,20,20,u,-20.75,-69.12170498844232,96
zro2_120_formal,20,20,u,-20.25,-68.94164783309287,96
zro2_120_formal,20,20,u,-19.75,-68.75935534952228,96
zro2_120_formal,20,20,u,-19.25,-68.55619564443623,96
zro2_120_formal,20,20,u,-18.75,-68.44595929436818,96
zro2_120_formal,20,20,u,-18.25,-68.3650340617445,96
zro2_120_formal,20,20,u,-17.75,-68.28695382663832,96
zro2_120_formal,20,20,u,-17.25,-68.28237445237701,96
zro2_120_formal,20,20,u,-16.75,-68.2861637327086,96
zro2_120_formal,20,20,u,-16.25,-68.32321500987244,96
zro2_120_formal,20,20,u,-15.75,-68.38919356068112,96
zro2_120_formal,20,20,u,-15.25,-68.35549773007497,96
zro2_120_formal,20,20,u,-14.75,-68.37638757819671,96
zro2_120_formal,20,20,u,-14.25,-68.30369388153893,96
zro2_120_formal,20,20,u,-13.75,-68.27883959875854,96
zro2_120_formal,20,20,u,-13.25,-68.26238939712931,96
zro2_120_formal,20,20,u,-12.75,-68.24742876988293,96
zro2_120_formal,20,20,u,-12.25,-68.27182683400736,96
zro2_120_formal,20,20,u,-11.75,-68.32694991506798,96
zro2_120_formal,20,20,u,-11.25,-68.36504153548475,96
zro2_120_formal,20,20,u,-10.75,-68.41495370827225,96
zro2_120_formal,20,20,u,-10.25,-68.43427317539037,96
zro2_120_formal,20,20,u,-9.75,-68.48249141801722,96
zro2_120_formal,20,20,u,-9.25,-68.4316184272115,96
zro2_120_formal,20,20,u,-8.75,-68.3765507164698,96
zro2_120_formal,20,20,u,-8.25,-68.2202161755103,96
zro2_120_formal,20,20,u,-7.75,-68.08514234222447,96
zro2_120_formal,20,20,u,-7.25,-68.00683316091809,96
zro2_120_formal,20,20,u,-6.75,-67.93038530274606,96
zro2_120_formal,20,20,u,-6.25,-67.84382417895283,96
zro2_120_formal,20,20,u,-5.75,-67.74473477302527,96
zro2_120_formal,20,20,u,-5.25,-67.59666006413515,96
zro2_120_formal,20,20,u,-4.75,-67.3387903671756,96
zro2_120_formal,20,20,u,-4.25,-66.98438021897445,96
zro2_120_formal,20,20,u,-3.75,-66.64219546637074,96
zro2_120_formal,20,20,u,-3.25,-66.35071150541152,96
zro2_120_formal,20,20,u,-2.75,-66.03913049395558,96
zro2_120_formal,20,20,u,-2.25,-65.7226145881722,96
zro2_120_formal,20,20,u,-1.75,-65.3980935095414,96
zro2_120_formal,20,20,u,-1.25,-65.11669300497849,96
zro2_120_formal,20,20,u,-0.75,-64.81432979163256,96
zro2_120_formal,20,20,u,-0.25,-64.54350400434166,96
zro2_120_formal,20,20,u,0.25,-64.29105333191134,96
zro2_120_formal,20,20,u,0.75,-64.06904895426558,96
zro2_120_formal,20,20,u,1.25,-63.82810446373948,96
zro2_120_formal,20,20,u,1.75,-63.63226562196709,96
zro2_120_formal,20,20,u,2.25,-63.43351941546356,96
zro2_120_formal,20,20,u,2.75,-63.255540779375465,96
zro2_120_formal,20,20,u,3.25,-63.09865129900813,96
zro2_120_formal,20,20,u,3.75,-62.9483607000066,96
zro2_120_formal,20,20,u,4.25,-62.770144233172736,96
zro2_120_formal,20,20,u,4.75,-62.65159135723327,96
zro2_120_formal,20,20,u,5.25,-62.571569233293985,96
zro2_120_formal,20,20,u,5.75,-62.50551314539344,96
zro2_120_formal,20,20,u,6.25,-62.45703442240301,96
zro2_120_formal,20,20,u,6.75,-62.40690424527317,96
